system,factor,metric,horizon,value,source_file
qlib_eval,alpha158_ROC60,max_drawdown,label_20d_t1,-5.686817880731862,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_ROC60/label_20d_t1_risk_analysis.csv
qlib_eval,alpha158_ROC60,mean,label_10d_t1,0.0646121211065571,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_ROC60/label_10d_t1_risk_analysis.csv
qlib_eval,alpha158_ROC60,mean,label_20d_t1,0.0833536092205246,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_ROC60/label_20d_t1_risk_analysis.csv
qlib_eval,alpha158_ROC60,std,label_10d_t1,0.1680730111031851,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_ROC60/label_10d_t1_risk_analysis.csv
qlib_eval,alpha158_ROC60,std,label_20d_t1,0.1647790215151579,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_ROC60/label_20d_t1_risk_analysis.csv
qlib_eval,alpha158_VWAP0,annualized_return,label_10d_t1,0.2074624138296867,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_VWAP0/label_10d_t1_risk_analysis.csv
qlib_eval,alpha158_VWAP0,annualized_return,label_20d_t1,0.5380786697103248,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_VWAP0/label_20d_t1_risk_analysis.csv
qlib_eval,alpha158_VWAP0,information_ratio,label_10d_t1,0.1100287619044624,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_VWAP0/label_10d_t1_risk_analysis.csv
qlib_eval,alpha158_VWAP0,information_ratio,label_20d_t1,0.2859018577405375,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_VWAP0/label_20d_t1_risk_analysis.csv
qlib_eval,alpha158_VWAP0,max_drawdown,label_10d_t1,-4.540236398421019,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_VWAP0/label_10d_t1_risk_analysis.csv
qlib_eval,alpha158_VWAP0,max_drawdown,label_20d_t1,-2.281324763517853,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_VWAP0/label_20d_t1_risk_analysis.csv
qlib_eval,alpha158_VWAP0,mean,label_10d_t1,0.0008716908144104,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_VWAP0/label_10d_t1_risk_analysis.csv
qlib_eval,alpha158_VWAP0,mean,label_20d_t1,0.002260834746682,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_VWAP0/label_20d_t1_risk_analysis.csv
qlib_eval,alpha158_VWAP0,std,label_10d_t1,0.1222206874037987,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_VWAP0/label_10d_t1_risk_analysis.csv
qlib_eval,alpha158_VWAP0,std,label_20d_t1,0.1219945193874038,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/qlib_eval/alpha158_VWAP0/label_20d_t1_risk_analysis.csv
