level,cluster_id,comparison_view,members,comparable_pairs,all_pairs,co_membership_retention,eligible_reference_members,eligible_universe_members,best_eligible_member_jaccard,full_max_within_cluster_distance
0.995,e0c7e4f14d5cd95a5bf5,A,1,0,0,,1,481,1.0,0.0
0.995,e0dca8a556950403261a,A,1,0,0,,1,481,1.0,0.0
0.995,e0f44476aa3956908f9e,A,8,28,28,1.0,8,479,0.38095238095238093,0.0032534838791716814
0.995,e2d3454b99a524ec2a24,A,1,0,0,,1,480,1.0,0.0
0.995,e3d60641ad8e6c1d41b3,A,1,0,0,,1,481,1.0,0.0
0.995,e4db0944b44de1180856,A,2,1,1,0.0,2,481,0.3333333333333333,0.0030936050315081287
0.995,e53d162b70a230d27913,A,1,0,0,,1,481,1.0,0.0
0.995,e61a509958c7ab3e5ef5,A,1,0,0,,1,481,0.5,0.0
0.995,e739b5450a4f43fc57d5,A,1,0,0,,1,481,1.0,0.0
0.995,e8548fc02cb366880fc4,A,1,0,0,,1,481,0.5,0.0
0.995,e9872021511d1ad38ee7,A,1,0,0,,1,481,1.0,0.0
0.995,ea287b76c19b188a3c9a,A,1,0,0,,1,481,1.0,0.0
0.995,ea8e938315114ae2fb75,A,1,0,0,,1,481,1.0,0.0
0.995,eabd55ce6dfad643998b,A,1,0,0,,1,481,1.0,0.0
0.995,ebb5d681d08c28adf5f2,A,1,0,0,,1,481,1.0,0.0
0.995,ebf24dbc642dbcc18fad,A,1,0,0,,1,481,0.5,0.0
0.995,ec581dd8fb2fab0d1f2b,A,1,0,0,,1,481,1.0,0.0
0.995,ede7867065f4a48ecd6e,A,1,0,0,,1,481,1.0,0.0
0.995,edf76a11fffb3c0f64bb,A,3,3,3,1.0,3,481,1.0,8.217622138317893e-10
0.995,ee6867eeec2efe315cca,A,3,3,3,0.3333333333333333,3,481,0.6666666666666666,0.004834121864497831
0.995,f0802552698149a58494,A,1,0,0,,1,481,1.0,0.0
0.995,f1604058807fbf7599f7,A,3,3,3,1.0,3,481,1.0,3.972138173935491e-10
0.995,f195364bbafbfde6e09a,A,1,0,0,,1,480,1.0,0.0
0.995,f2642e0f33656a1b13af,A,1,0,0,,1,479,1.0,0.0
0.995,f2cee8df3f93f3e6e6d8,A,2,1,1,0.0,2,481,0.3333333333333333,0.0038419802845183204
0.995,f2e035016e01d878e878,A,1,0,0,,1,481,1.0,0.0
0.995,f2eb5618cea2975fc76d,A,1,0,0,,1,481,1.0,0.0
0.995,f413c0dc13488bc40935,A,1,0,0,,1,481,1.0,0.0
0.995,f4b71a77e9eebacd374b,A,1,0,0,,1,481,1.0,0.0
0.995,f5b80ddd6e05e6ece026,A,2,1,1,0.0,2,481,0.5,0.004914398221962379
0.995,f6054281d17b805d634b,A,1,0,0,,1,481,0.5,0.0
0.995,f6bf23d675dfb9340db4,A,4,6,6,1.0,4,481,1.0,8.694417408250388e-10
0.995,f6defa2c00bcefe17ff0,A,1,0,0,,1,480,1.0,0.0
0.995,f792fc8d6fa54d5f72bd,A,1,0,0,,1,481,1.0,0.0
0.995,f808bc018cf711aeb657,A,1,0,0,,1,481,1.0,0.0
0.995,f81f8c01f99e2bcf6ea2,A,1,0,0,,1,481,1.0,0.0
0.995,f83cce056b97e3c68cae,A,1,0,0,,1,481,1.0,0.0
0.995,f8e32e45d2e42b253b99,A,1,0,0,,1,481,1.0,0.0
0.995,fa268cead9eff3de4840,A,1,0,0,,1,481,0.5,0.0
0.995,fae392325731509ffd03,A,1,0,0,,1,474,1.0,0.0
0.995,fb2a557bc098b77cc95a,A,1,0,0,,1,481,1.0,0.0
0.995,fb7557c9568196899c11,A,1,0,0,,1,481,1.0,0.0
0.995,fb819172ab5b538ff6ec,A,1,0,0,,1,481,1.0,0.0
0.995,fbab3007895e6567cb07,A,1,0,0,,1,434,1.0,0.0
0.995,fd24d9fa8c6fdb48d314,A,3,3,3,0.3333333333333333,3,481,0.6666666666666666,0.0046007808885361046
0.995,fe7bfcef6a2746bb747f,A,1,0,0,,1,481,1.0,0.0
0.995,fea3522443f841bf57d0,A,1,0,0,,1,481,1.0,0.0
0.995,ff3822e7db613ded91bd,A,1,0,0,,1,481,1.0,0.0
0.995,ff47388823cb8e7f9d27,A,1,0,0,,1,481,1.0,0.0
0.995,ff5ada582a8e125d788a,A,3,3,3,0.3333333333333333,3,481,0.6666666666666666,0.00442775323911293
0.995,ff9b8d9eac0ea545aaad,A,1,0,0,,1,481,1.0,0.0
0.995,001c3dcf6b9a48f57a67,B,1,0,0,,1,490,1.0,0.0
0.995,0023c4fe77b52c52b7f2,B,13,78,78,1.0,13,490,0.6842105263157895,0.002853782893573964
0.995,01b40219ad52f369ade9,B,1,0,0,,1,490,1.0,0.0
0.995,021c9f985e366e0de673,B,1,0,0,,1,490,1.0,0.0
0.995,0346c930b6da9feb2eb5,B,1,0,0,,1,490,0.5,0.0
0.995,04c44cc1db242bf454ac,B,1,0,0,,1,490,1.0,0.0
0.995,04d099c0d6f80a9931d2,B,1,0,0,,1,490,1.0,0.0
0.995,05dfc03e5438877ddcb0,B,1,0,0,,1,490,1.0,0.0
0.995,05f31a2908653bfcd522,B,1,0,0,,1,490,1.0,0.0
0.995,06e4724c13eac8d534a2,B,1,0,0,,1,490,1.0,0.0
0.995,09b333d1eced136ffe86,B,1,0,0,,1,490,1.0,0.0
0.995,0a4619b74e630e60cf86,B,1,0,0,,1,490,1.0,0.0
0.995,0a69c31621660d21e772,B,3,3,3,0.3333333333333333,3,490,0.6666666666666666,0.0041337237773886315
0.995,0c76d277d07fd3d6ec5d,B,1,0,0,,1,490,0.5,0.0
0.995,0d58d8b65be7711016a7,B,1,0,0,,1,490,1.0,0.0
0.995,0ddfd1c7c63a283494ac,B,1,0,0,,1,490,1.0,0.0
0.995,0e7baeaf172d53e7c8a5,B,2,1,1,0.0,2,490,0.3333333333333333,0.0037282078362987914
0.995,0f31a580edef05f30e7e,B,1,0,0,,1,490,1.0,0.0
0.995,1020f2d34ce4536fe8b7,B,1,0,0,,1,490,1.0,0.0
0.995,109daa6c9ef8dfbf4020,B,3,3,3,0.3333333333333333,3,490,0.5,0.004033047575602744
0.995,118affab4565dc571f1e,B,1,0,0,,1,490,0.5,0.0
0.995,129217575f32e4ed8122,B,2,1,1,0.0,2,490,0.5,0.003942706182313627
0.995,12fcc6d40c570b0c286b,B,1,0,0,,1,490,1.0,0.0
0.995,141d63ff2986f956d32a,B,1,0,0,,1,490,1.0,0.0
0.995,146ef802bb1424ba5fe1,B,1,0,0,,1,490,1.0,0.0
0.995,1549bc57fb7959d8c2e9,B,1,0,0,,1,490,1.0,0.0
0.995,15bccdda56f44d6c954e,B,1,0,0,,1,490,1.0,0.0
0.995,164c4496e5931b3dd4f2,B,1,0,0,,1,490,0.5,0.0
0.995,16e4d7eba6abdba5fa60,B,1,0,0,,1,490,1.0,0.0
0.995,1733a3b5823eac999a5c,B,1,0,0,,1,490,0.5,0.0
0.995,181131f17bd479b9b42d,B,2,1,1,0.0,2,490,0.5,0.004592407534868892
0.995,1836f8f695d5feb1be16,B,2,1,1,1.0,2,490,1.0,0.0
0.995,18cb3ba6311442251e84,B,1,0,0,,1,490,1.0,0.0
0.995,19268328b54e82b3c381,B,1,0,0,,1,490,1.0,0.0
0.995,19cc2c431527aa1a06d8,B,2,1,1,0.0,2,490,0.3333333333333333,0.003378003232413551
0.995,1acdb566b64828ed3252,B,1,0,0,,1,490,1.0,0.0
0.995,1bf52e624e1d24d242db,B,1,0,0,,1,490,1.0,0.0
0.995,1cb5ae70952107981baf,B,1,0,0,,1,490,1.0,0.0
0.995,1d3d85b9844b52c461c0,B,1,0,0,,1,490,1.0,0.0
0.995,1dd74b76ddcdb3a9dc51,B,1,0,0,,1,490,1.0,0.0
0.995,1f7b8d8a08594ad5cba6,B,1,0,0,,1,490,1.0,0.0
0.995,208cec3d0edfc0423e49,B,1,0,0,,1,490,1.0,0.0
0.995,211e7adc00e4c8056bb6,B,1,0,0,,1,490,1.0,0.0
0.995,21af19e53c7b130cc690,B,1,0,0,,1,490,1.0,0.0
0.995,21c094d991d549b915d5,B,1,0,0,,1,490,1.0,0.0
0.995,2446ce5e7eb869bcd22d,B,1,0,0,,1,490,1.0,0.0
0.995,25a316b552ab38763c96,B,1,0,0,,1,490,1.0,0.0
0.995,25df1203dd31f63bf6ea,B,2,1,1,1.0,2,490,1.0,7.613638608461315e-10
0.995,2601402b2ea0651598b4,B,1,0,0,,1,490,1.0,0.0
0.995,268aa2b53f9b2846b8cb,B,1,0,0,,1,490,1.0,0.0
0.995,26b66b84e2eac97ca67c,B,3,3,3,1.0,3,490,1.0,1.1102230246251565e-16
0.995,270aab90881e94505cc8,B,3,3,3,0.3333333333333333,3,490,0.6666666666666666,0.0049478040107422405
0.995,27b46a52df377305dd47,B,1,0,0,,1,490,1.0,0.0
0.995,28000ec70892021d8d79,B,1,0,0,,1,490,0.5,0.0
0.995,28089b6967d19f6e1f6b,B,1,0,0,,1,490,1.0,0.0
0.995,283c0a8bed4026efdb61,B,1,0,0,,1,490,1.0,0.0
0.995,2873c831d867c4625a01,B,3,3,3,0.3333333333333333,3,490,0.6666666666666666,0.004677354886148066
0.995,2a1bb7de677b626226ff,B,1,0,0,,1,490,1.0,0.0
0.995,2a62888350c0cb56a22f,B,1,0,0,,1,490,1.0,0.0
0.995,2a6ff4627ffc914b3150,B,1,0,0,,1,490,1.0,0.0
0.995,2a9d3eb0b5c2356f4e90,B,2,1,1,1.0,2,490,1.0,0.002765525908860811
0.995,2aec0839a35e00bc3892,B,3,3,3,1.0,3,490,1.0,2.220446049250313e-16
0.995,2afcd506038b98c69f9f,B,1,0,0,,1,490,1.0,0.0
0.995,2b3d002537add8ed85bd,B,1,0,0,,1,490,0.5,0.0
0.995,2c2c5d00fa09f776c52f,B,1,0,0,,1,490,1.0,0.0
0.995,2d4502e2f22dcb12866c,B,1,0,0,,1,490,1.0,0.0
0.995,2d45ac0065c78fe0521c,B,2,1,1,0.0,2,490,0.3333333333333333,0.003038017651816216
0.995,2e89265f61e9bec55479,B,3,3,3,0.3333333333333333,3,490,0.6666666666666666,0.004178466337789732
0.995,2e96f96db9531bd84be2,B,1,0,0,,1,490,1.0,0.0
0.995,2f45337e1200e80092db,B,1,0,0,,1,490,1.0,0.0
0.995,34289b567c616668a802,B,1,0,0,,1,490,1.0,0.0
0.995,34a4f2f432a22139e30a,B,1,0,0,,1,490,1.0,0.0
0.995,3504209659e6ebf5243e,B,1,0,0,,1,490,1.0,0.0
0.995,358d75208b12edd6d8c3,B,3,3,3,1.0,3,490,1.0,4.2187475735033786e-10
0.995,3590b6e33d625ead7e5a,B,3,3,3,0.3333333333333333,3,490,0.6666666666666666,0.0042895137403419215
0.995,36978b099b13f35c9f78,B,1,0,0,,1,490,1.0,0.0
0.995,3708276b86a4eb3e271e,B,1,0,0,,1,490,1.0,0.0
0.995,38a53942a7d1a86a3315,B,2,1,1,0.0,2,490,0.5,0.004796049820831594
0.995,39078be26c126a16253f,B,2,1,1,0.0,2,490,0.5,0.004743408869989807
0.995,39109e47b99eddcb5949,B,2,1,1,0.0,2,490,0.5,0.004675268761645368
0.995,3913794b10f341b31c2b,B,1,0,0,,1,490,1.0,0.0
0.995,3b9f92617f7a6ea88d27,B,1,0,0,,1,490,1.0,0.0
0.995,3d00a10a5c56fa277785,B,1,0,0,,1,490,0.5,0.0
0.995,3d12abf43135c5f27ba1,B,1,0,0,,1,490,1.0,0.0
0.995,3d1a6972aefeff2ca797,B,1,0,0,,1,490,1.0,0.0
0.995,3f5763e9f7dd83663199,B,2,1,1,1.0,2,490,1.0,0.00276912577987809
0.995,4028d26cac60a63a0651,B,1,0,0,,1,490,1.0,0.0
0.995,4030626c1e875f6499cc,B,2,1,1,1.0,2,490,1.0,0.0022840548119339443
0.995,40e6ee1256b835ca4a2f,B,1,0,0,,1,490,1.0,0.0
0.995,4106bed86fd7a6b1eed4,B,1,0,0,,1,490,1.0,0.0
0.995,41251dab2d34c0b17b15,B,1,0,0,,1,490,1.0,0.0
0.995,41636a749bf9d0000b37,B,1,0,0,,1,490,0.5,0.0
0.995,4178e6d8867d185ce07d,B,1,0,0,,1,490,1.0,0.0
0.995,41eb086ec42546f58afa,B,1,0,0,,1,490,1.0,0.0
0.995,42a4dbef3c0dd43a0de6,B,1,0,0,,1,490,1.0,0.0
0.995,42d0b6aff9772aedbe12,B,1,0,0,,1,490,1.0,0.0
0.995,43305fe4e331fe26c38b,B,2,1,1,0.0,2,490,0.3333333333333333,0.0029895800231145575
0.995,43823a0576d9f1221e30,B,3,3,3,0.3333333333333333,3,490,0.6666666666666666,0.004016847537165358
0.995,43fe79ec07ee0c58f7ce,B,1,0,0,,1,490,1.0,0.0
0.995,441d65ed10f07afea38c,B,1,0,0,,1,490,1.0,0.0
0.995,457896c4d0dc7def40d3,B,1,0,0,,1,490,1.0,0.0
0.995,458b410f60bc42aa91d7,B,3,3,3,1.0,3,490,1.0,1.5067721514938626e-09
0.995,4674117d6926f847877f,B,1,0,0,,1,490,1.0,0.0
0.995,46cbb80459d7150dd337,B,1,0,0,,1,490,0.5,0.0
0.995,485b903bd2e2ef697d02,B,1,0,0,,1,490,1.0,0.0
0.995,487d1e21ff9853417ad0,B,1,0,0,,1,490,1.0,0.0
0.995,4a7132f860686375a0d3,B,2,1,1,1.0,2,490,1.0,0.0
0.995,4ab09a58fe75a7272217,B,1,0,0,,1,490,1.0,0.0
0.995,4b1e4c10cd819ec38598,B,1,0,0,,1,490,1.0,0.0
0.995,4b2192a6d9ebea83e86e,B,1,0,0,,1,490,0.5,0.0
0.995,4b648b6cae2527f11cfd,B,1,0,0,,1,490,1.0,0.0
0.995,4bd5e26e45acc58f5420,B,2,1,1,0.0,2,490,0.3333333333333333,0.003438023751443864
0.995,4cf19a32e1114da14ecb,B,1,0,0,,1,490,1.0,0.0
0.995,4d089b9ec2eec6bbfc4a,B,1,0,0,,1,490,1.0,0.0
0.995,4d8c7d623ae7fb6b07c4,B,1,0,0,,1,490,1.0,0.0
0.995,4e10915579a6f8148d94,B,1,0,0,,1,490,1.0,0.0
0.995,4f07a867832fb1e5f3bf,B,1,0,0,,1,490,1.0,0.0
0.995,4f8d55f9df820e7c7284,B,1,0,0,,1,490,1.0,0.0
0.995,4ff0b9d2dc21deee3469,B,1,0,0,,1,490,1.0,0.0
0.995,50059b888163ab66aee1,B,1,0,0,,1,490,1.0,0.0
0.995,50f4e2b35efc16fca9d4,B,1,0,0,,1,490,0.5,0.0
0.995,51258ce4be61a78db270,B,1,0,0,,1,490,0.3333333333333333,0.0
0.995,51b703ae4cf9bdbe0dbd,B,1,0,0,,1,490,1.0,0.0
0.995,52b845fdc3901cfabd83,B,1,0,0,,1,490,1.0,0.0
0.995,52cbcc1e7aa4ed5b78e6,B,1,0,0,,1,490,1.0,0.0
0.995,530384cde46c2129a31a,B,2,1,1,0.0,2,490,0.3333333333333333,0.00330239576422664
0.995,548aa251e470c1a24415,B,1,0,0,,1,490,1.0,0.0
0.995,54c83998eeac17845b43,B,1,0,0,,1,490,1.0,0.0
0.995,5513ccc59f2e87ad6e73,B,1,0,0,,1,490,1.0,0.0
0.995,55adf27ee110a274758a,B,1,0,0,,1,490,1.0,0.0
0.995,57bc08940da95f84d88a,B,1,0,0,,1,490,1.0,0.0
0.995,5803605e0c7779bab549,B,1,0,0,,1,490,1.0,0.0
0.995,58afb3de956d8bd0822e,B,1,0,0,,1,490,1.0,0.0
0.995,59228537b3482834928d,B,1,0,0,,1,490,1.0,0.0
0.995,59ec6277b2c38af0bef2,B,1,0,0,,1,490,1.0,0.0
0.995,5a1294d667e1e4495db8,B,1,0,0,,1,490,1.0,0.0
0.995,5b0d3fef240a6459f7f0,B,1,0,0,,1,490,1.0,0.0
0.995,5b852bcedbadc5eea352,B,1,0,0,,1,490,1.0,0.0
0.995,5beb2314b44077cc90db,B,1,0,0,,1,490,0.5,0.0
0.995,5c4871a5af3b1c69b752,B,1,0,0,,1,490,1.0,0.0
0.995,5c4e3993b9d2d6fe759d,B,1,0,0,,1,490,0.5,0.0
0.995,5c7f90c4a1ff8337c374,B,1,0,0,,1,490,1.0,0.0
0.995,5da88ac4bc6131745127,B,1,0,0,,1,490,1.0,0.0
0.995,5dd31285948d79a0ce96,B,1,0,0,,1,490,1.0,0.0
0.995,5e6d2ad2656feca9c247,B,1,0,0,,1,490,1.0,0.0
0.995,5e8abf32fed9363dcdbe,B,1,0,0,,1,490,1.0,0.0
0.995,5ec198603b5cbda9ec23,B,2,1,1,1.0,2,490,1.0,0.0001380714424861207
0.995,612c738bfcc8b8028555,B,1,0,0,,1,490,1.0,0.0
0.995,6182bca166436bf26274,B,1,0,0,,1,490,1.0,0.0
0.995,61bff22d7dffad914ca7,B,1,0,0,,1,490,1.0,0.0
0.995,621f894fed12b93ca949,B,1,0,0,,1,490,0.5,0.0
0.995,629b459ea056edcb338c,B,1,0,0,,1,490,1.0,0.0
0.995,639fae6a65758640d4e3,B,1,0,0,,1,490,1.0,0.0
0.995,641d894642cacf2e1e63,B,1,0,0,,1,490,1.0,0.0
0.995,644fe6b02ad7526f7335,B,1,0,0,,1,490,1.0,0.0
0.995,64977f7e393bf818973d,B,1,0,0,,1,490,1.0,0.0
0.995,67016bb2c1805286e087,B,1,0,0,,1,490,1.0,0.0
0.995,6721dcc9baa649345f7f,B,1,0,0,,1,490,1.0,0.0
0.995,6819f17426b15a6aaddf,B,1,0,0,,1,490,1.0,0.0
0.995,684d40643479fe56cf83,B,1,0,0,,1,490,1.0,0.0
0.995,6902e3a26f3a758d6204,B,1,0,0,,1,490,1.0,0.0
0.995,69684d8d7d22367f1a5c,B,1,0,0,,1,490,0.5,0.0
0.995,699ec0ac8a5ca56bf61a,B,1,0,0,,1,489,1.0,0.0
0.995,6ac3d5e9ccb70d974bcb,B,1,0,0,,1,490,1.0,0.0
0.995,6b3de5bfc866a0cb6b00,B,1,0,0,,1,490,1.0,0.0
0.995,6b96441dc99abc512f57,B,1,0,0,,1,490,1.0,0.0
0.995,6c518a1831435b36bd0c,B,1,0,0,,1,490,1.0,0.0
0.995,6cd93057366b847f2ac8,B,2,1,1,1.0,2,490,1.0,0.0023483107201989206
0.995,6d40e78a131cbc9d0e6d,B,1,0,0,,1,490,1.0,0.0
0.995,704c8d1b868c8ab5dfcd,B,1,0,0,,1,490,1.0,0.0
0.995,708453d85a7ae204b4b2,B,1,0,0,,1,490,1.0,0.0
0.995,70d695c0466b6ce16dfe,B,1,0,0,,1,490,1.0,0.0
0.995,70dc3bf4c1a363dcbd44,B,1,0,0,,1,490,1.0,0.0
0.995,70f0204e4b59a48895f6,B,1,0,0,,1,490,1.0,0.0
0.995,70f70d61d915d910d721,B,1,0,0,,1,490,1.0,0.0
0.995,7193e6035babf4afc193,B,1,0,0,,1,490,0.5,0.0
0.995,722a91a2464476bd3879,B,1,0,0,,1,490,1.0,0.0
0.995,74bdd8d5509e4291c465,B,1,0,0,,1,490,1.0,0.0
0.995,75051713182f887b0b83,B,1,0,0,,1,490,1.0,0.0
0.995,758a464652054052923e,B,1,0,0,,1,1,1.0,0.0
0.995,75cee712b75bbcbc2ff2,B,1,0,0,,1,490,1.0,0.0
0.995,7660a1402f710c1a6ad4,B,1,0,0,,1,490,1.0,0.0
0.995,775fca1fbd5138a0dc49,B,1,0,0,,1,490,1.0,0.0
0.995,77de8075b5a50a3d11f3,B,1,0,0,,1,490,1.0,0.0
0.995,79057194ab3e099f2a8b,B,1,0,0,,1,490,1.0,0.0
0.995,798fba25053b6a13390e,B,1,0,0,,1,490,1.0,0.0
0.995,79952df2992578df6a64,B,1,0,0,,1,489,1.0,0.0
0.995,7a24f910d284d2000a87,B,1,0,0,,1,490,1.0,0.0
0.995,7bbee534468d4839e0d3,B,1,0,0,,1,490,1.0,0.0
0.995,7bedb07cd4439301ab02,B,1,0,0,,1,490,1.0,0.0
0.995,7cca7726802188cf252f,B,1,0,0,,1,490,1.0,0.0
0.995,7cd089fe935ec604ce24,B,1,0,0,,1,490,1.0,0.0
0.995,7d8f646bd55a94c7526f,B,1,0,0,,1,490,1.0,0.0
0.995,7e540e74e6ee9db83a15,B,1,0,0,,1,490,1.0,0.0
0.995,7e94364880118cb84fed,B,1,0,0,,1,490,1.0,0.0
0.995,7f3c916e92ce16207739,B,1,0,0,,1,490,1.0,0.0
0.995,7f428e3964e0f3d887b4,B,1,0,0,,1,490,1.0,0.0
0.995,7f985eb448e830e130fa,B,1,0,0,,1,490,1.0,0.0
0.995,7f98d713a07e53a1b104,B,2,1,1,0.0,2,490,0.3333333333333333,0.003237778440907113
0.995,800c01e2c6dc62635a2c,B,1,0,0,,1,490,1.0,0.0
0.995,805969ad8578b1e3472e,B,1,0,0,,1,490,1.0,0.0
0.995,808219408c7bad9e2471,B,1,0,0,,1,490,1.0,0.0
0.995,81bfc98903edd5e52981,B,2,1,1,0.0,2,490,0.3333333333333333,0.0035063211393608906
0.995,81c1bd9715c51f9bdc67,B,1,0,0,,1,490,1.0,0.0
0.995,82bcce09bc2024dba8bd,B,1,0,0,,1,490,1.0,0.0
0.995,831d98108cef82725869,B,1,0,0,,1,490,1.0,0.0
0.995,836bea986a82cb98f025,B,2,1,1,0.0,2,490,0.5,0.004523697822405026
0.995,83c3ab7fe46dbc2c850b,B,1,0,0,,1,490,1.0,0.0
0.995,851fe3bee73c15486432,B,1,0,0,,1,490,1.0,0.0
0.995,860b4d060e2db9cf0c88,B,1,0,0,,1,490,1.0,0.0
0.995,8754630351bc153fc9bd,B,1,0,0,,1,490,1.0,0.0
0.995,8794e046868fc68d9130,B,1,0,0,,1,490,1.0,0.0
0.995,87f9b20220583b84dee3,B,1,0,0,,1,490,0.5,0.0
0.995,8803e694e320e13c4477,B,1,0,0,,1,490,1.0,0.0
0.995,883799231fd35942ddb9,B,2,1,1,0.0,2,490,0.5,0.004423356099497622
0.995,88924a19acdc16a7aab6,B,1,0,0,,1,490,1.0,0.0
0.995,8ad4cc82f49af2928685,B,1,0,0,,1,1,1.0,0.0
0.995,8ae2fbf6f712e7fcc5e6,B,1,0,0,,1,490,1.0,0.0
0.995,8b1b8a3355693cfef9d2,B,1,0,0,,1,490,1.0,0.0
0.995,8d3644d99bdfce0ca18c,B,3,3,3,0.3333333333333333,3,490,0.6666666666666666,0.00450429889120274
0.995,8de8f28d1ea1c41cfc54,B,1,0,0,,1,490,1.0,0.0
0.995,9226cf5da77330476c1d,B,1,0,0,,1,490,1.0,0.0
0.995,92b16e27b7289d31b2d8,B,2,1,1,0.0,2,490,0.5,0.004915186393977589
0.995,92cb9e44cbb37c1ca493,B,1,0,0,,1,490,1.0,0.0
0.995,92ddb93a2cb7504c23ba,B,1,0,0,,1,490,1.0,0.0
0.995,9400ab941585b39bdcc1,B,1,0,0,,1,490,1.0,0.0
0.995,94edb0b08782464e3777,B,1,0,0,,1,490,1.0,0.0
0.995,950ed9cf0b71ae184e18,B,1,0,0,,1,490,1.0,0.0
0.995,95626cd700881db07ef8,B,1,0,0,,1,490,1.0,0.0
0.995,95847fb1c3cfae1841e2,B,1,0,0,,1,490,1.0,0.0
0.995,95a8cc8666682250b7a3,B,1,0,0,,1,1,1.0,0.0
0.995,963aaa8c7e25d871466f,B,3,3,3,1.0,3,490,1.0,5.451530338262955e-10
0.995,967539051fecb0a01e35,B,1,0,0,,1,490,1.0,0.0
0.995,97a90b9c5d46f2c944cc,B,3,3,3,1.0,3,490,1.0,1.130078031152948e-09
0.995,97e4aae8caf1c38e274e,B,1,0,0,,1,490,0.5,0.0
0.995,996c165a7ad99cefa71a,B,1,0,0,,1,490,1.0,0.0
0.995,99981275f78b11604537,B,1,0,0,,1,490,0.5,0.0
0.995,99cc2fba2c9e935b421d,B,1,0,0,,1,490,1.0,0.0
0.995,9a0e3adf7cf0d296d487,B,1,0,0,,1,490,1.0,0.0
0.995,9ac05d83c3191c9b3332,B,1,0,0,,1,490,1.0,0.0
0.995,9be17b9f88e6f597809b,B,1,0,0,,1,490,1.0,0.0
0.995,9beed40886ca039402d5,B,1,0,0,,1,490,1.0,0.0
0.995,9c99f15bdf3176395c77,B,1,0,0,,1,490,1.0,0.0
0.995,9cea1235c4eba854a20e,B,1,0,0,,1,490,0.5,0.0
0.995,9e215464f5adef45f703,B,1,0,0,,1,490,1.0,0.0
0.995,9e64cc2e295bfcf4f0c1,B,2,1,1,1.0,2,490,1.0,6.026145138449124e-10
0.995,9e6e3e2a25a93cf9ffb6,B,1,0,0,,1,490,1.0,0.0
0.995,9f292e1b417a9433e07f,B,1,0,0,,1,490,0.5,0.0
0.995,9f6f09145909854e78cd,B,1,0,0,,1,490,1.0,0.0
0.995,9fefd07ad21a772f5bed,B,1,0,0,,1,490,1.0,0.0
0.995,a0f9321c0296140244ae,B,1,0,0,,1,490,0.5,0.0
0.995,a10058de7a8e37ff58c7,B,1,0,0,,1,489,1.0,0.0
0.995,a3bf45255d020a6585af,B,1,0,0,,1,490,1.0,0.0
0.995,a49cf24859025c6696e4,B,2,1,1,0.0,2,490,0.3333333333333333,0.0031693730984818647
0.995,a57a964cfcef2780130d,B,1,0,0,,1,490,1.0,0.0
0.995,a57fc0dd3ede3a735bc9,B,1,0,0,,1,490,1.0,0.0
0.995,a61822b58e18eb20ed4a,B,1,0,0,,1,490,1.0,0.0
0.995,a61c39df1c3aa23482ed,B,1,0,0,,1,490,1.0,0.0
0.995,a63b2524dc2709595376,B,1,0,0,,1,489,1.0,0.0
0.995,a6e21389c5091f194a7b,B,1,0,0,,1,490,1.0,0.0
0.995,a70fe0069b49a04e334b,B,1,0,0,,1,490,1.0,0.0
0.995,a728edfe6318fa28c84c,B,1,0,0,,1,490,1.0,0.0
0.995,a746d7ea32f94efe24d1,B,1,0,0,,1,490,1.0,0.0
0.995,a7d29ec1593b64cb89bb,B,2,1,1,1.0,2,490,1.0,0.0
0.995,a8257c0f2abf5ced2c56,B,2,1,1,0.0,2,490,0.3333333333333333,0.0036378636975247236
0.995,a8d89e02400765b4b7c5,B,1,0,0,,1,490,1.0,0.0
0.995,aa0edb60ff93e8cbdb5d,B,1,0,0,,1,490,0.5,0.0
0.995,aa147706b6f37c98e718,B,1,0,0,,1,490,0.5,0.0
0.995,ae9976767ab8ebdaf3f9,B,1,0,0,,1,490,1.0,0.0
0.995,aed31557c0b7e01cb60c,B,1,0,0,,1,490,1.0,0.0
0.995,af1e245f6e56d4709b06,B,2,1,1,0.0,2,490,0.3333333333333333,0.002928503585541753
0.995,af2450b93a401873f3a0,B,2,1,1,0.0,2,490,0.5,0.00415648502761945
0.995,af978cb0c9447a675683,B,1,0,0,,1,490,1.0,0.0
0.995,b067806ca732b09822b3,B,1,0,0,,1,490,1.0,0.0
0.995,b09765b4937b3eb19449,B,1,0,0,,1,490,0.5,0.0
0.995,b11e77dd9047ec10282f,B,1,0,0,,1,490,1.0,0.0
0.995,b1397db4abd68e6ce73b,B,1,0,0,,1,490,0.5,0.0
0.995,b2ed0017f62f475056cc,B,1,0,0,,1,490,0.5,0.0
0.995,b702894686ea328a34dd,B,1,0,0,,1,490,1.0,0.0
0.995,b7806c7a975b4ca6537b,B,1,0,0,,1,490,1.0,0.0
0.995,b837c2f5c25ef604e084,B,1,0,0,,1,490,1.0,0.0
0.995,b8851a6d67d703a2233f,B,1,0,0,,1,490,1.0,0.0
0.995,b8a53a9e9249b570380c,B,1,0,0,,1,490,1.0,0.0
0.995,b8f3c9093edca45a8388,B,1,0,0,,1,490,0.5,0.0
0.995,b92f287d0965d59ec7fc,B,1,0,0,,1,490,1.0,0.0
0.995,bbb5bbab8d8fc500c589,B,1,0,0,,1,490,1.0,0.0
0.995,bbefefa0fe381565e5ca,B,1,0,0,,1,490,1.0,0.0
