datetime,cash,nav,turnover,accounting_error,daily_return,method
2023-08-18,8285263.727258847,10234620.02376537,0.0,0.0,,stability_weight
2023-08-21,8285263.727258847,10221674.93543844,0.0,0.0,,stability_weight
2023-08-22,8285263.727258847,10210455.658169791,0.0,0.0,,stability_weight
2023-08-23,8285263.727258847,10194142.974444434,0.0,0.0,,stability_weight
2023-08-24,8285263.727258847,10180026.2317888,0.0,0.0,,stability_weight
2023-08-25,8285263.727258847,10179799.716716215,0.0,0.0,,stability_weight
2023-08-28,8285263.727258847,10213373.884367153,0.0,0.0,,stability_weight
2023-08-29,8285263.727258847,10223071.269860074,0.0,0.0,,stability_weight
2023-08-30,8080984.44247988,10220846.235190302,0.23118632178028603,2.7939677238464355e-09,-0.00021764835742965616,stability_weight
2023-08-31,8080984.44247988,10210441.235055,0.0,0.0,,stability_weight
2023-09-01,8080984.44247988,10221325.024808913,0.0,0.0,,stability_weight
2023-09-04,8080984.44247988,10265054.695220262,0.0,0.0,,stability_weight
2023-09-05,8080984.44247988,10264354.686541826,0.0,0.0,,stability_weight
2023-09-06,8080984.44247988,10268117.188508779,0.0,0.0,,stability_weight
2023-09-07,8080984.44247988,10243157.994298607,0.0,0.0,,stability_weight
2023-09-08,8080984.44247988,10241664.555729896,0.0,0.0,,stability_weight
2023-09-11,8080984.44247988,10255148.912318021,0.0,0.0,,stability_weight
2023-09-12,8080984.44247988,10263935.022728115,0.0,0.0,,stability_weight
2023-09-13,8080984.44247988,10254219.543139607,0.0,0.0,,stability_weight
2023-09-14,8080984.44247988,10255642.07470861,0.0,0.0,,stability_weight
2023-09-15,8080984.44247988,10259218.08872667,0.0,0.0,,stability_weight
2023-09-18,8080984.44247988,10265715.323705941,0.0,0.0,,stability_weight
2023-09-19,8080984.44247988,10264176.04739812,0.0,0.0,,stability_weight
2023-09-20,8080984.44247988,10253018.51284352,0.0,0.0,,stability_weight
2023-09-21,8080984.44247988,10237317.702491552,0.0,0.0,,stability_weight
2023-09-22,8080984.44247988,10251079.730181366,0.0,0.0,,stability_weight
2023-09-25,8080984.44247988,10240362.629829317,0.0,0.0,,stability_weight
2023-09-26,8080984.44247988,10228760.639499098,0.0,0.0,,stability_weight
2023-09-27,8349144.37311694,10228457.034875005,0.15273416314407365,4.6566128730773926e-09,-2.968146726600729e-05,stability_weight
2023-09-28,8349144.37311694,10242944.688502997,0.0,0.0,,stability_weight
2023-10-09,8349144.37311694,10224647.714100331,0.0,0.0,,stability_weight
2023-10-10,8349144.37311694,10215998.528478593,0.0,0.0,,stability_weight
2023-10-11,8349144.37311694,10210479.741785973,0.0,0.0,,stability_weight
2023-10-12,8349144.37311694,10225405.29545948,0.0,0.0,,stability_weight
2023-10-13,8349144.37311694,10208635.499430746,0.0,0.0,,stability_weight
2023-10-16,8349144.37311694,10211102.854854912,0.0,0.0,,stability_weight
2023-10-17,8349144.37311694,10210705.862132758,0.0,0.0,,stability_weight
2023-10-18,8349144.37311694,10183690.62702462,0.0,0.0,,stability_weight
2023-10-19,8349144.37311694,10174743.990657777,0.0,0.0,,stability_weight
2023-10-20,8349144.37311694,10175698.525891751,0.0,0.0,,stability_weight
2023-10-23,8349144.37311694,10123760.250313133,0.0,0.0,,stability_weight
2023-10-24,8349144.37311694,10174036.13137111,0.0,0.0,,stability_weight
2023-10-25,8349144.37311694,10202651.53075859,0.0,0.0,,stability_weight
2023-10-26,8349144.37311694,10211279.035193771,0.0,0.0,,stability_weight
2023-10-27,8349144.37311694,10236766.024250835,0.0,0.0,,stability_weight
2023-10-30,8349144.37311694,10257417.014647573,0.0,0.0,,stability_weight
2023-10-31,8349144.37311694,10254220.027051419,0.0,0.0,,stability_weight
2023-11-01,8349144.37311694,10254853.359330744,0.0,0.0,,stability_weight
2023-11-02,8263032.8244508,10248954.694017837,0.2261192010152399,9.313225746154785e-10,-0.0005752071830007477,stability_weight
2023-11-03,8263032.8244508,10249088.103371928,0.0,0.0,,stability_weight
2023-11-06,8263032.8244508,10250733.594498107,0.0,0.0,,stability_weight
2023-11-07,8263032.8244508,10266331.184673378,0.0,0.0,,stability_weight
2023-11-08,8263032.8244508,10266406.569615075,0.0,0.0,,stability_weight
2023-11-09,8263032.8244508,10264865.973970363,0.0,0.0,,stability_weight
2023-11-10,8263032.8244508,10266775.052964756,0.0,0.0,,stability_weight
2023-11-13,8263032.8244508,10271409.059152076,0.0,0.0,,stability_weight
2023-11-14,8263032.8244508,10266813.510865042,0.0,0.0,,stability_weight
2023-11-15,8263032.8244508,10269285.328805516,0.0,0.0,,stability_weight
2023-11-16,8263032.8244508,10254539.98170502,0.0,0.0,,stability_weight
2023-11-17,8263032.8244508,10258668.816784093,0.0,0.0,,stability_weight
2023-11-20,8263032.8244508,10275233.34712691,0.0,0.0,,stability_weight
2023-11-21,8263032.8244508,10279676.614424655,0.0,0.0,,stability_weight
2023-11-22,8263032.8244508,10272413.201502034,0.0,0.0,,stability_weight
2023-11-23,8263032.8244508,10286784.649646351,0.0,0.0,,stability_weight
2023-11-24,8263032.8244508,10284751.251977751,0.0,0.0,,stability_weight
2023-11-27,8263032.8244508,10274403.788930247,0.0,0.0,,stability_weight
2023-11-28,8263032.8244508,10278087.981537053,0.0,0.0,,stability_weight
2023-11-29,8263032.8244508,10259506.328359315,0.0,0.0,,stability_weight
2023-11-30,8226329.895039721,10254339.431356713,0.19663077779987173,-1.210719347000122e-08,-0.0005036204313573212,stability_weight
2023-12-01,8226329.895039721,10253364.387079403,0.0,0.0,,stability_weight
2023-12-04,8226329.895039721,10262005.86489968,0.0,0.0,,stability_weight
2023-12-05,8226329.895039721,10240743.396451399,0.0,0.0,,stability_weight
2023-12-06,8226329.895039721,10252498.918958828,0.0,0.0,,stability_weight
2023-12-07,8226329.895039721,10249698.917397186,0.0,0.0,,stability_weight
2023-12-08,8226329.895039721,10223010.724010393,0.0,0.0,,stability_weight
2023-12-11,8226329.895039721,10240142.772352025,0.0,0.0,,stability_weight
2023-12-12,8226329.895039721,10248184.314622805,0.0,0.0,,stability_weight
2023-12-13,8226329.895039721,10230028.592639491,0.0,0.0,,stability_weight
2023-12-14,8226329.895039721,10230180.66715531,0.0,0.0,,stability_weight
2023-12-15,8226329.895039721,10220773.977189586,0.0,0.0,,stability_weight
2023-12-18,8226329.895039721,10203024.06656973,0.0,0.0,,stability_weight
2023-12-19,8226329.895039721,10198197.72067599,0.0,0.0,,stability_weight
2023-12-20,8226329.895039721,10188872.515174076,0.0,0.0,,stability_weight
2023-12-21,8226329.895039721,10199005.71450077,0.0,0.0,,stability_weight
2023-12-22,8226329.895039721,10191692.41952978,0.0,0.0,,stability_weight
2023-12-25,8226329.895039721,10179949.800249264,0.0,0.0,,stability_weight
2023-12-26,8226329.895039721,10174873.362001106,0.0,0.0,,stability_weight
2023-12-27,8226329.895039721,10184014.026639685,0.0,0.0,,stability_weight
2023-12-28,8225740.2357566655,10216573.931663066,0.25411614544970973,-1.862645149230957e-09,0.0031971583049876795,stability_weight
2023-12-29,8225740.2357566655,10225280.493064553,0.0,0.0,,stability_weight
2024-01-02,8225740.2357566655,10232826.634116799,0.0,0.0,,stability_weight
2024-01-03,8225740.2357566655,10239190.316342145,0.0,0.0,,stability_weight
2024-01-04,8225740.2357566655,10231818.595879108,0.0,0.0,,stability_weight
2024-01-05,8225740.2357566655,10208841.807599694,0.0,0.0,,stability_weight
