file_role,instrument,field,relative_path,exists,size_bytes,sha256
feature,SH600048,$amount,features/sh600048/amount.day.bin,True,19304,9c9d8537b7672944ab54809b3b10e9999ed090b27682c61994b55a581f163771
feature,SH600048,$close,features/sh600048/close.day.bin,True,19304,73f9bfb66bcde7e52891013e9548b86ffabfbdd0a5ad123197ee3a1e2b1d63af
feature,SH600048,$high,features/sh600048/high.day.bin,True,19304,c6bdc0f2243d2b7c106e8a2aabea2fddda476358db0410b654ac533971909b10
feature,SH600048,$low,features/sh600048/low.day.bin,True,19304,5fb10b1c5dd00d956df1a51730aeff455474c0aa7d33b4284063f7a8cbbd52f6
feature,SH600048,$open,features/sh600048/open.day.bin,True,19304,e6a5ed68f4d4481cc2cd868d4e916c77ea143d314217ddaa82dedaec25c3ab2c
feature,SH600048,$volume,features/sh600048/volume.day.bin,True,19304,847fa6451bbeabbab2d702966cff1ddfa5b1cc066a93ec8fa96eb28454b86383
feature,SH600048,$vwap,features/sh600048/vwap.day.bin,True,19304,f1ee69a878b6b691182c3c95d0dc0a6deece8ae671e37ab69d91662f0b113ca3
feature,SH600050,$amount,features/sh600050/amount.day.bin,True,22992,e0421ebce17bfe3ff0761c9bcbad181f3836b67a01934f187d305486a336c34c
feature,SH600050,$close,features/sh600050/close.day.bin,True,22992,abf69d58df3443655b8c63703ee9b9de7e02982702b9119a87ce9b6435141441
feature,SH600050,$high,features/sh600050/high.day.bin,True,22992,2830cb5a20507f3ac2ed9d7f0c5151efb10cbd204576530b67300424772acb34
feature,SH600050,$low,features/sh600050/low.day.bin,True,22992,14d94d823a4ee0294de6c5fe0f508526e80e06c791a47621733e754d08bc0102
feature,SH600050,$open,features/sh600050/open.day.bin,True,22992,6930a69c459d2f1d3c6d65707669550f686df5ac5f92f4a01f07d0d7b6e750d7
feature,SH600050,$volume,features/sh600050/volume.day.bin,True,22992,1b29fa6d0c8fd9c3bf3a55b06bb919d203e937bc03f706500d2c264adfd509c6
feature,SH600050,$vwap,features/sh600050/vwap.day.bin,True,22992,75a3ac700a97bed335654c5d4014d2107f23d12ef1f3f0c5cf4767c878e9062f
feature,SH600053,$amount,features/sh600053/amount.day.bin,True,25616,c9e401e1ae1fed593519bb41dadb771e6ede278275705d52703bc38a99446a37
feature,SH600053,$close,features/sh600053/close.day.bin,True,25616,a1e81f064548a356ab176153f359845cd78b92e9e5764f9e8751ebd1f3d1fc74
feature,SH600053,$high,features/sh600053/high.day.bin,True,25616,66a6b6f0ad4007f2ed00894b7bb141e917d44fda4327c6ca377330790b22060e
feature,SH600053,$low,features/sh600053/low.day.bin,True,25616,027672c704ff6baed9006bb6a60aa9ff89261018bf97025ab5e1cceae63aa0d9
feature,SH600053,$open,features/sh600053/open.day.bin,True,25616,db7e67d8e1d1d6006104c5d0f9b158dc09b4d747ffd3a84c4b1d299d4e8539c1
feature,SH600053,$volume,features/sh600053/volume.day.bin,True,25616,d47a7556e4ce0346e23c68376250c109c4e33c225b973bbe506a23457b77b556
feature,SH600053,$vwap,features/sh600053/vwap.day.bin,True,25616,35e0716486afb26820df71a91813280958c6152b029efd5092340a53d78461f6
feature,SH600054,$amount,features/sh600054/amount.day.bin,True,25616,fa4a54f7fc0cc190a9193587895b24506beade8746ff98a45317e754e1ce6455
feature,SH600054,$close,features/sh600054/close.day.bin,True,25616,7b4e7266b047942db62b67c9e95791917460d6aa88c02fb02bc1bbc1f1f1b87a
feature,SH600054,$high,features/sh600054/high.day.bin,True,25616,95ff6aca57da619993d5aaa3ef566816723b6e39be6757f7a0db4f71a3bac156
feature,SH600054,$low,features/sh600054/low.day.bin,True,25616,97d79f0468b80ef3f435d1364d85d64f4aae75e15f718ef078a09b39c59d183f
feature,SH600054,$open,features/sh600054/open.day.bin,True,25616,28e8a65f9a8108ffd0e0ed6e7e793c708d2f1e7dd385928612a6040cccc641fa
feature,SH600054,$volume,features/sh600054/volume.day.bin,True,25616,fdc27dbcd56a9ee0ca7583ab5938d5beaaf710ca458a461206fed0bcd4f8fc49
feature,SH600054,$vwap,features/sh600054/vwap.day.bin,True,25616,30596be993640798d2f0dbb19ee1f2fe1fc8293c595d99d2e2a9a4637ab2da5f
feature,SH600055,$amount,features/sh600055/amount.day.bin,True,25616,7aa475e62e27032fd4848e32c4b43437934356e8bbec400460b7c8f53d7a7829
feature,SH600055,$close,features/sh600055/close.day.bin,True,25616,446062d7e2b20306250e2ac9458ac7de002e0ac2edd851431eed80928321d44d
feature,SH600055,$high,features/sh600055/high.day.bin,True,25616,a9702aca667fed91fcd92989ecc3f91dbdf81ad037723024c0b3c272fb852a6a
feature,SH600055,$low,features/sh600055/low.day.bin,True,25616,399026c28a222ec6c21cd09c4edddb1782e9b43bf71098d5ae27132e0d50d0bb
feature,SH600055,$open,features/sh600055/open.day.bin,True,25616,d9c9fb94735ac950eaffdb0bc5a03a4991e35498d9b54ceba8962f9f80149393
feature,SH600055,$volume,features/sh600055/volume.day.bin,True,25616,9ac7137ca390c094ba20397041ea095e6678b9435c06e9e79a1ad0deb58c4a32
feature,SH600055,$vwap,features/sh600055/vwap.day.bin,True,25616,8d7257d61137730ea8c864c0dda092b0c4200ff994bb3b0b2589694b925ed2db
feature,SH600056,$amount,features/sh600056/amount.day.bin,True,25616,0edc5ffd22f1afc04e35b74f5ef0cbda4794311aba0e75c5bc088d36d30f210d
feature,SH600056,$close,features/sh600056/close.day.bin,True,25616,40367200ce44c8f93d13dcc817f6d6094ace1e8da5010d68ed111e69259eadee
feature,SH600056,$high,features/sh600056/high.day.bin,True,25616,c0b3c1c6e9689f5a1554f6a22d88592ffb86631e4ea67581bcb90532fd3f3c78
feature,SH600056,$low,features/sh600056/low.day.bin,True,25616,5a6326f038ddeddbed840919d7ccdb9f7e0cb1fcfd1cea9d1cba8e12d24f62df
feature,SH600056,$open,features/sh600056/open.day.bin,True,25616,cf0ffb4445b5d5b0aa43aab3f96a0462c26c0889f99ab277fbb8d82b239fbec8
feature,SH600056,$volume,features/sh600056/volume.day.bin,True,25616,2a96264aef58b4fd350c9888de4d694c3f450d41014409d38ceaf1c31b4d9238
feature,SH600056,$vwap,features/sh600056/vwap.day.bin,True,25616,31cb25ad378803536363d12edf0abeda3c873257bb3ef89c8527026eff304319
feature,SH600057,$amount,features/sh600057/amount.day.bin,True,25616,0a5a290023865a71ab1b879e55e2902f10099f33a14ec08815596735ae004b1c
feature,SH600057,$close,features/sh600057/close.day.bin,True,25616,73763c2f6b2eeba16270d5a3705fa65924f7fd19175f5a7c491dbf4532e2b3d7
feature,SH600057,$high,features/sh600057/high.day.bin,True,25616,21c980268aee1f7a8a9cd37be4c6b150a50bd81a746077d0b224c9a281bbb758
feature,SH600057,$low,features/sh600057/low.day.bin,True,25616,947279e1bc6684e8719aeda4dad11d14fc656b9a854d7aff1184784666a2c10c
feature,SH600057,$open,features/sh600057/open.day.bin,True,25616,d06e5be805157836eedcaefd5ec1e994a061ad86dda2664b816b7854ee02625b
feature,SH600057,$volume,features/sh600057/volume.day.bin,True,25616,14f776ab197d53fdb038a93fc3786dd4d5c28c23cac52aca6a11dd1c90dc21a0
feature,SH600057,$vwap,features/sh600057/vwap.day.bin,True,25616,8369ac1c4486cc33ae62f628eb156003bc257b6da12425d81db1b86001eacc37
feature,SH600058,$amount,features/sh600058/amount.day.bin,True,25616,1aa7fe6585eb096911b11fa41bb5efde284874f14c9e98f4f41b883d63e66b02
feature,SH600058,$close,features/sh600058/close.day.bin,True,25616,e2ddc3b38cf846c4e433d80705f664cd9c36b5e92cd357cedfc4447f7196027a
feature,SH600058,$high,features/sh600058/high.day.bin,True,25616,6e3913da2371919a510ad1b912e6218e0f26a054141b9e4d86689cf701454fd8
feature,SH600058,$low,features/sh600058/low.day.bin,True,25616,a19cd7cd107a166b94f51e4600ba01cdb94edeb3378aa768f45a0d86ae780675
feature,SH600058,$open,features/sh600058/open.day.bin,True,25616,e959dccf48539d68e60ef4986426f030ce3932ec3da43f1415882d637fa90d8d
feature,SH600058,$volume,features/sh600058/volume.day.bin,True,25616,e6331f854b07803344d562131b4cc72b9206e2d46aaf569bbc8f3a201586fe6f
feature,SH600058,$vwap,features/sh600058/vwap.day.bin,True,25616,e2af65d17257e4c9e8670373faf7868e877e63037839d4513a63266443cab683
feature,SH600059,$amount,features/sh600059/amount.day.bin,True,25616,cc39adbf750b0de3f27203c8f4a77f133524af5439aa76ebcfab857e871ae4c9
feature,SH600059,$close,features/sh600059/close.day.bin,True,25616,060416650cb4d5ea9a285173cfbabae9b1d4b62adb7da8f21b32fc5e12fbfa84
feature,SH600059,$high,features/sh600059/high.day.bin,True,25616,17e5dd8b8c0daa0fc32a5e92ae696bc27bd87238bf40cc18d15d6c4aab48efdb
feature,SH600059,$low,features/sh600059/low.day.bin,True,25616,26b6ab7d1be4fe04768034df0716cfc6ba4e87ba4fa6746c8363cf8d004bd6c6
feature,SH600059,$open,features/sh600059/open.day.bin,True,25616,de155bb0280090798a26a8ebfcf252ff68d9b6ae2cd10c2e8c8717fde4d447de
feature,SH600059,$volume,features/sh600059/volume.day.bin,True,25616,074f3254def0f93f2200a4cc1f25d179f81c3d4afdc83f637bcf6282ff5bbd2e
feature,SH600059,$vwap,features/sh600059/vwap.day.bin,True,25616,aa307907ca2e0b0f4fae0621d60d1e32a1823703fd60111ed3f7275b561080e5
feature,SH600060,$amount,features/sh600060/amount.day.bin,True,25616,88420f59fcc5b085d704d69904dcd156ec576985744a4b6f5d6bd5d5824eb37d
feature,SH600060,$close,features/sh600060/close.day.bin,True,25616,220bbf8a2345e4af3a68584dd27837847f0b2813005c0b026db70d3a3036c847
feature,SH600060,$high,features/sh600060/high.day.bin,True,25616,646522dad45868a5dc101effbac13853ffe7d6bb81f3420b0ad81b3579f27aad
feature,SH600060,$low,features/sh600060/low.day.bin,True,25616,bc905b13f554b3e909fa0f38e4ceca0d0e606b989799eed1ee5b0cc64e75e9e1
feature,SH600060,$open,features/sh600060/open.day.bin,True,25616,8cfc0805d99758de7b979b4d70f701fde388e5f1daba698e6703eb0ddab1305a
feature,SH600060,$volume,features/sh600060/volume.day.bin,True,25616,79ff9b7edc02606492b3be53eadf0cab669bdcc84d374f4ec8bfb2c332dabe64
feature,SH600060,$vwap,features/sh600060/vwap.day.bin,True,25616,cecd0696d6ee565e26c6f736339cfbf2c11bd3f51c9cb567eb218d60b4bf95c3
feature,SH600061,$amount,features/sh600061/amount.day.bin,True,25616,e4e3262d6851219bbff586e2e667954c361e288021aa3220aa981a3a1e5765eb
feature,SH600061,$close,features/sh600061/close.day.bin,True,25616,70a81691fa199fa9c8b5c6d51816054d5046e33c63d6e5ded82eface3c424e68
feature,SH600061,$high,features/sh600061/high.day.bin,True,25616,3faba6adf8d97ddaf88b0bbd04cf01149400814dde0c012959ba10008c88aa1f
feature,SH600061,$low,features/sh600061/low.day.bin,True,25616,51a1b3759c3bfbc01b9229bc0b28c9a8c8b977ff609b92caefd4e3e8813e1119
feature,SH600061,$open,features/sh600061/open.day.bin,True,25616,558199ea29fcb198c6131bd6b3e9ea09989523aab757cadf939a71534a660aa5
feature,SH600061,$volume,features/sh600061/volume.day.bin,True,25616,bc451b1ddc6174d79ba9a191d6d942b5bf90bb79d1dc7baa982f37e830cf5382
feature,SH600061,$vwap,features/sh600061/vwap.day.bin,True,25616,ea609aabaeb3de8988ad6cb25f341b6e31a2c80e2e166a121f97d4ef5fa7a9dd
feature,SH600062,$amount,features/sh600062/amount.day.bin,True,25616,4119630f14f15bb00c754564a50c57a91a905b52fc8f60022af2c8b8954382fc
feature,SH600062,$close,features/sh600062/close.day.bin,True,25616,87bf3d916056959472bed2a0e7d8e09bb62e19e1d3992bb4ce297eee0e230243
feature,SH600062,$high,features/sh600062/high.day.bin,True,25616,181a993bb1801c903ed3926b04d33f62ef63e9110ed0c3ec2b1ab8a15e327946
feature,SH600062,$low,features/sh600062/low.day.bin,True,25616,9ad86e02c89ad13e8dba46d8d25f58c3a89b1f8af22c048773333c74459ceb3b
feature,SH600062,$open,features/sh600062/open.day.bin,True,25616,17002cf697766418defca147d56dc117192983f63ed57f8a23268f479ba5d528
feature,SH600062,$volume,features/sh600062/volume.day.bin,True,25616,81779f2021c7b055b63b2c07837b83d887d992927bd98b7d88dc265a45cc40f4
feature,SH600062,$vwap,features/sh600062/vwap.day.bin,True,25616,7394886ce8fbc305c7bd1a7191d7b2647f9bd8b4dd53f28fde811428c288f170
feature,SH600063,$amount,features/sh600063/amount.day.bin,True,25616,6784302471ca7f321ddb69d20107c00727138946940c667ae879f194e3313066
feature,SH600063,$close,features/sh600063/close.day.bin,True,25616,aad845fee26b4b2275c3106e47148379ad39ba7fb62c1d02cce656378d89eefe
feature,SH600063,$high,features/sh600063/high.day.bin,True,25616,0d5af116da77702bb148c326ab3df308686b1e90c8bd21b6616a2b4a2ce124ba
feature,SH600063,$low,features/sh600063/low.day.bin,True,25616,43619cd33334234b60a82d5cc1c180f77b7eb69483869fd187e54f7e7af2436c
feature,SH600063,$open,features/sh600063/open.day.bin,True,25616,2260d3e26d5752577cd4c205175ff361762093c9ccfb98a874352ac8f6c3fdf5
feature,SH600063,$volume,features/sh600063/volume.day.bin,True,25616,db13e9f505ea0511b57a823c50238eb1344abe35006534d959d0978d82812ee6
feature,SH600063,$vwap,features/sh600063/vwap.day.bin,True,25616,b2b2e448e95db67408717dc59fc6ea31d949ae1fbef54175511a9437badbdf43
feature,SH600064,$amount,features/sh600064/amount.day.bin,True,25616,198172d45a5dd6769bb55b55e15de74d07f7fb1c91625f00d8e56b5e4704ca8a
feature,SH600064,$close,features/sh600064/close.day.bin,True,25616,34e1e3fb3b146544d061e772364c7d30fdf1cb7e8961757191e1a449a246c6ac
feature,SH600064,$high,features/sh600064/high.day.bin,True,25616,90f10f2969afc36c86764dbe9b832c2f433322751b34339af050b0a32dcbf57b
feature,SH600064,$low,features/sh600064/low.day.bin,True,25616,4b5eda7e3f898886a065101185f888a72d8384a6443d2ef33b9c6967eb8776a3
feature,SH600064,$open,features/sh600064/open.day.bin,True,25616,d633bcb0ade8b9af32a225de1b7663dbfc8ef60d0b1ea0dfaff748f721062981
feature,SH600064,$volume,features/sh600064/volume.day.bin,True,25616,ca70a55d71b68558d259d8ccefe96d5ac729f3ba49aac8b152828f18b717655e
feature,SH600064,$vwap,features/sh600064/vwap.day.bin,True,25616,ccfc63eff7cac378664b4f7dd1db2fc2fb80787e17754ab80e94293cf558832e
feature,SH600066,$amount,features/sh600066/amount.day.bin,True,25616,51b2039756844cf07d80184ee8aca45a07070a5d74aba017d372fe1104d3f8d3
feature,SH600066,$close,features/sh600066/close.day.bin,True,25616,50cbb579b0c4fd14b126de40e4b484610f83ff1da616026127088577a687cdea
feature,SH600066,$high,features/sh600066/high.day.bin,True,25616,6961712f5673d47922b7f362c3511cfc7f5bcf2c98efb31b04e38dfe4e60624f
feature,SH600066,$low,features/sh600066/low.day.bin,True,25616,e8701011f45e03468917e6facd8aad4017aacac0c1c640973e96a35cbb7e2743
feature,SH600066,$open,features/sh600066/open.day.bin,True,25616,c2f7cb6a6efe7ce8f1906c0f1966812e7eaebef80645b08fdf4764fd06f0a43f
feature,SH600066,$volume,features/sh600066/volume.day.bin,True,25616,3ee3d8eac32759cb82995c3ab0d122ee3c639b7e0bcf12a704d6e4c83d3a0f93
feature,SH600066,$vwap,features/sh600066/vwap.day.bin,True,25616,e3f2f45e378979ff59f1703dc14add6bbc3d9f68e4ef64740e2e04489bc7b616
feature,SH600068,$amount,features/sh600068/amount.day.bin,True,21012,207f5da089b363cd6a7e72e66700dd91045f1def36d7549be6418ee5eb4d171e
feature,SH600068,$close,features/sh600068/close.day.bin,True,21012,727df4e198f6ceb2cefbf36d102274d1867fe9f1c40b1aa94a1f09c08d7bd953
feature,SH600068,$high,features/sh600068/high.day.bin,True,21012,f9a7b66cab2ccad0e559489f06b1a13a6df5572ec809ae39374aff07c63a01eb
feature,SH600068,$low,features/sh600068/low.day.bin,True,21012,68b30262b334a94289316b6f9f7aa0f5debea37dfdaac6905049ea8a7435db6b
feature,SH600068,$open,features/sh600068/open.day.bin,True,21012,f0239a4fb1458673908c444774051bebc7452b2fe09da4c2874750e12b01767c
feature,SH600068,$volume,features/sh600068/volume.day.bin,True,21012,b5657fe190e3a4eb03c7cd772466f6e16cd369fed11b90abed2304d2eaff4a42
feature,SH600068,$vwap,features/sh600068/vwap.day.bin,True,21012,4f8acd40d45bdaff3df46d8e97667b06a4e253e246154b1d9974ea0de4064c41
feature,SH600070,$amount,features/sh600070/amount.day.bin,True,24492,c9f90df078206e5330fecd6cb434a0b8303578cd9ca289d88bc9d327f9ffaca1
feature,SH600070,$close,features/sh600070/close.day.bin,True,24492,34f31562aeef4d9fd8f7d56b61e96bb14099da56fc6f38533444feaa3ff8b53f
feature,SH600070,$high,features/sh600070/high.day.bin,True,24492,9330866b5bcb437d037a70bc061405102e7c022a431e089af298615e83c5a5c5
feature,SH600070,$low,features/sh600070/low.day.bin,True,24492,aab4ae65543d3832c361940cf56a5631eabbb1a52f082d68012afc4b4e9e84e5
feature,SH600070,$open,features/sh600070/open.day.bin,True,24492,534c7b74126321f6044235607fedd3aa8686723ed5d031d49ca5c1efb08478f9
feature,SH600070,$volume,features/sh600070/volume.day.bin,True,24492,198e9efc2028f89dbd099f817211e185e80832f9faef22d7d7a4cd955888f1b2
feature,SH600070,$vwap,features/sh600070/vwap.day.bin,True,24492,b0b5f549bfc842d20559445771ad6cec5a8d4d82aeeac46031fe5ac757a60d2b
feature,SH600071,$amount,features/sh600071/amount.day.bin,True,25616,5a0215d9a34613069a64da159623b12c1c332c790cbecf0d479891af7bd56f05
feature,SH600071,$close,features/sh600071/close.day.bin,True,25616,246342a3fd6accc818b1e77dd05db9891805ef5b57f94854035a72c78aae4e8f
feature,SH600071,$high,features/sh600071/high.day.bin,True,25616,41098da8a402eea07bace6e284570d15f3e0a17bd37e6201e71ff699e7c350c2
feature,SH600071,$low,features/sh600071/low.day.bin,True,25616,ad012270f424912934494ca12cef0e270d43fb264f0741c95269486d82c482c0
feature,SH600071,$open,features/sh600071/open.day.bin,True,25616,9d36839ac13c7c0e5e5739ee018808a3752f79f479c1dcb26c503179e4cd9636
feature,SH600071,$volume,features/sh600071/volume.day.bin,True,25616,98555a3925cb6762a55b2a663e2abec256b3e472e7596a6106719edebdec69eb
feature,SH600071,$vwap,features/sh600071/vwap.day.bin,True,25616,8d5ea2d122088f5e19d58da97676c46f52c532679f3a1f08206600e13b1b5ca9
feature,SH600072,$amount,features/sh600072/amount.day.bin,True,25616,f828cbe5dcbbc89a3e458f0fc3ac827161f4d8f7b0cca2147ad268d1927e4247
feature,SH600072,$close,features/sh600072/close.day.bin,True,25616,ef1aebeeb82ad6aa24da1fa47faa96e2fd4b1aeb4b0fa84d463af8c92b871157
feature,SH600072,$high,features/sh600072/high.day.bin,True,25616,67fb647171505d275589cd821a19f7ac393dc163e20bfca95cd12b2edfbed21a
feature,SH600072,$low,features/sh600072/low.day.bin,True,25616,d0553d9a24bb079f5e4d5131e4dd22cd1abaf42f5710a79b663c13c2c5fe53db
feature,SH600072,$open,features/sh600072/open.day.bin,True,25616,f1d7e5a65bb01bd69c15068dbef92da83c581a3a89c2e009a610fedc39eb45ca
feature,SH600072,$volume,features/sh600072/volume.day.bin,True,25616,b5cb2e77707b3b4d05394e1bdb969f8b5c9422fbc077be2c77fa2fa54df0b4f9
feature,SH600072,$vwap,features/sh600072/vwap.day.bin,True,25616,1c5bcdbf0c000b58fb1cb4a5de73e71adcf1750a6b7de699dd480d2dce00ded3
feature,SH600073,$amount,features/sh600073/amount.day.bin,True,25616,40ced1519ffdca811268d42b0ed715af733daa0c40672f64be1558d727aafddd
feature,SH600073,$close,features/sh600073/close.day.bin,True,25616,c39dee5c901224d897473e6b3188464609a951164c4f53af1ce4ce91192f3dfb
feature,SH600073,$high,features/sh600073/high.day.bin,True,25616,27234a251cca6edc86e042092c53c64ef2cbfda552845e2649bb1b991988aa51
feature,SH600073,$low,features/sh600073/low.day.bin,True,25616,ffc9f1d918e19c4b73e4cf6acbe0ffac365d4e3b8dcb03261e0d6049a385a444
feature,SH600073,$open,features/sh600073/open.day.bin,True,25616,9a7d0f572eb4e59ba0b4e5848b74aa33cfe73dd2678052ac6cd369b0f4fd334d
feature,SH600073,$volume,features/sh600073/volume.day.bin,True,25616,7cb073aab9378bc919f1dfde2bcff55fbc138486eb530f5ba699ee9989ad70fd
feature,SH600073,$vwap,features/sh600073/vwap.day.bin,True,25616,965e55610d3e2dde29ba0e136791f7e1b7de98ad66b60be9ef6345e0de633bed
feature,SH600075,$amount,features/sh600075/amount.day.bin,True,25616,db557578dd0646e693fd89ee20de203a0ffd9f14017c211ce15a66947aacc186
feature,SH600075,$close,features/sh600075/close.day.bin,True,25616,c16aca66c80ce8b2e8ff575c067624868ec4ebc8a1d768b9a132dba5cd2dedb0
feature,SH600075,$high,features/sh600075/high.day.bin,True,25616,15bd2a5a645fb1d0ce9d54dcc6d7160764531382478dbddf2e2ec80ff9ad5998
feature,SH600075,$low,features/sh600075/low.day.bin,True,25616,cc7605cd6dcc847bfd3da8b5220a2072688925b2f3a067b61c67bbc61c1eb837
feature,SH600075,$open,features/sh600075/open.day.bin,True,25616,71ebb13606df5d8c5eaaea9026d7375fd3f3743b7f32fc8fc660480ffea8eea2
feature,SH600075,$volume,features/sh600075/volume.day.bin,True,25616,f740d207d0a214c72c7595f05f96218d415f7fd746c40ad06faf643aca9057c2
feature,SH600075,$vwap,features/sh600075/vwap.day.bin,True,25616,dc215515d9b81c50f349e7f78b78fc134f45d520dc37c7acd6f8c6da0196c266
feature,SH600077,$amount,features/sh600077/amount.day.bin,True,22728,d5e8d761416b322e69e9ca734c02cd999ea816768cb475ba45c7cbdfbca657bc
feature,SH600077,$close,features/sh600077/close.day.bin,True,22728,5a53659008e2145b3f6798cfac2a5a71505b87668055124b401245cc0dc705ad
feature,SH600077,$high,features/sh600077/high.day.bin,True,22728,6c447d5974e5cd45c84d6d1375c8a4893d2b2c11b2814ed20e3280289f7dbdc1
feature,SH600077,$low,features/sh600077/low.day.bin,True,22728,89d8bc2595f8af2a0becccab4b45f07b916955850ee2be2a842b61bddd7fb510
feature,SH600077,$open,features/sh600077/open.day.bin,True,22728,13be329db378731234ebfa93d9efe51bde9f638c77e069a0c4be0780021f84e2
feature,SH600077,$volume,features/sh600077/volume.day.bin,True,22728,7d61549b9a404e24047696204a7b7d6d45b4e421a7aab637a5238079351d4330
