signal_date,execution_date,instrument,side,shares,price,trade_value
2022-04-08,2022-04-11,SH600532,buy,4400,2.8557285852432246,12565.205775070188
2022-04-08,2022-04-11,SZ300089,buy,4600,0.6238299413919448,2869.617730402946
2022-04-08,2022-04-11,SZ002113,buy,8300,1.0095853275060653,8379.558218300343
2022-04-08,2022-04-11,SH600311,buy,9800,0.3665260460078716,3591.9552508771417
2022-04-08,2022-04-11,SZ000032,buy,10900,2.8282030804157254,30827.413576531406
2022-04-08,2022-04-11,SZ002556,buy,39200,1.624349166870117,63674.48734130859
2022-04-08,2022-04-11,SH600221,buy,81200,1.1122622503042219,90315.69472470281
2022-04-08,2022-04-11,SZ000700,buy,3200,3.033767660140991,9708.05651245117
2022-04-08,2022-04-11,SZ002321,buy,48300,0.19613947790861128,9473.536782985924
2022-04-08,2022-04-11,SZ002259,buy,6300,0.847519983112812,5339.375893610715
2022-04-08,2022-04-11,SZ300370,buy,17800,0.5743443532586097,10223.329488003252
2022-04-08,2022-04-11,SH600203,buy,7600,1.5721835203170775,11948.594754409789
2022-04-08,2022-04-11,SH600666,buy,3800,0.7579579783082008,2880.240317571163
2022-04-08,2022-04-11,SH603989,buy,16100,1.9209633004665372,30927.50913751125
2022-04-08,2022-04-11,SZ002552,buy,4700,1.7368173509836196,8163.041549623012
2022-04-08,2022-04-11,SH600400,buy,7400,2.2095346932411193,16350.556729984282
2022-04-08,2022-04-11,SZ000752,buy,4900,0.7688666913509368,3767.4467876195904
2022-04-08,2022-04-11,SZ000669,buy,41400,0.4823483752310275,19969.22273456454
2022-04-08,2022-04-11,SZ002504,buy,34500,0.18014240376651286,6214.912929944694
2022-04-08,2022-04-11,SH600568,buy,9900,0.638489208817482,6321.043167293071
2022-04-08,2022-04-11,SZ000673,buy,5500,0.7366229973435401,4051.4264853894706
2022-04-08,2022-04-11,SZ300066,buy,14700,1.2205434360504148,17941.988509941097
2022-04-08,2022-04-11,SZ000703,buy,13300,6.332675130367278,84224.5792338848
2022-04-08,2022-04-11,SZ000606,buy,13100,0.4707177546024322,6166.402585291862
2022-04-08,2022-04-11,SZ002380,buy,14700,0.48371104702353473,7110.55239124596
2022-04-08,2022-04-11,SZ300145,buy,18900,1.3119269903898239,24795.42011836767
2022-04-08,2022-04-11,SH603022,buy,4600,1.1037277567386625,5077.147680997848
2022-04-08,2022-04-11,SZ000410,buy,8100,1.6106189911365507,13046.013828206062
2022-04-08,2022-04-11,SZ002519,buy,11200,0.8945922716856002,10019.433442878722
2022-04-08,2022-04-11,SZ300232,buy,10300,3.6894904100894923,38001.75122392177
2022-04-08,2022-04-11,SH600288,buy,13100,1.6054086315631864,21030.85307347774
2022-04-08,2022-04-11,SZ002401,buy,31200,1.4768719104528425,46078.40360612868
2022-04-08,2022-04-11,SZ000727,buy,35000,0.9029320808053015,31602.622828185555
2022-04-08,2022-04-11,SZ002021,buy,11100,1.3846573524475096,15369.696612167358
2022-04-08,2022-04-11,SZ002792,buy,11100,1.0213961043357849,11337.496758127212
2022-04-08,2022-04-11,SH600226,buy,11500,3.464770265102386,39844.85804867744
2022-04-08,2022-04-11,SH600987,buy,2500,4.536555930614471,11341.389826536177
2022-04-08,2022-04-11,SZ002076,buy,22000,0.49918523859977715,10982.075249195097
2022-04-08,2022-04-11,SZ300329,buy,13500,1.4072487431764602,18997.858032882214
2022-04-08,2022-04-11,SH600816,buy,4800,4.570742590904235,21939.564436340326
2022-04-08,2022-04-11,SZ300455,buy,7400,3.402512768745422,25178.594488716124
2022-04-08,2022-04-11,SZ300489,buy,4500,2.061288841962814,9275.799788832663
2022-04-08,2022-04-11,SZ000685,buy,6300,5.322789930343627,33533.57656116485
2022-04-08,2022-04-11,SH603328,buy,17600,0.7966473205089568,14020.99284095764
2022-04-08,2022-04-11,SZ002778,buy,4200,1.90829204583168,8014.8265924930565
2022-04-08,2022-04-11,SZ000890,buy,4400,1.1531718782186506,5073.956264162063
2022-04-08,2022-04-11,SH600868,buy,13500,1.4166043361425398,19124.158537924286
2022-04-08,2022-04-11,SZ002656,buy,20000,0.5306816378831862,10613.632757663725
2022-05-11,2022-05-12,SH600060,sell,400,3.800162079334259,1520.0648317337036
2022-05-11,2022-05-12,SH600112,sell,2900,1.209546021938324,3507.6834636211397
2022-05-11,2022-05-12,SH600203,sell,7600,1.4174445523023604,10772.578597497939
2022-05-11,2022-05-12,SH600221,sell,43200,1.0419156585931777,45010.75645122528
2022-05-11,2022-05-12,SH600226,sell,5400,2.975741706132889,16069.0052131176
2022-05-11,2022-05-12,SH600260,sell,16100,0.49148380851745604,7912.889317131042
2022-05-11,2022-05-12,SH600269,sell,4200,2.381324054002762,10001.5610268116
2022-05-11,2022-05-12,SH600288,sell,10000,1.5574239853620528,15574.23985362053
2022-05-11,2022-05-12,SH600289,sell,5600,0.3310470814704895,1853.8636562347413
2022-05-11,2022-05-12,SH600311,sell,9800,0.29590077039599416,2899.827549880743
2022-05-11,2022-05-12,SH600400,sell,7700,2.3427896003723143,18039.47992286682
2022-05-11,2022-05-12,SH600419,sell,4300,1.34234694314003,5772.091855502129
2022-05-11,2022-05-12,SH600624,sell,3000,1.651786439538002,4955.359318614006
2022-05-11,2022-05-12,SH600666,sell,3800,0.6136831521391869,2331.9959781289103
2022-05-11,2022-05-12,SH600816,sell,4800,4.886555620193481,23455.46697692871
2022-05-11,2022-05-12,SH600868,sell,15900,1.3770611060857774,21895.27158676386
2022-05-11,2022-05-12,SH600987,sell,2500,4.317529878616333,10793.824696540833
2022-05-11,2022-05-12,SH601968,sell,5800,1.4474341735839844,8395.11820678711
2022-05-11,2022-05-12,SH603022,sell,3000,1.0050788340568542,3015.2365021705623
2022-05-11,2022-05-12,SH603028,sell,2200,1.7417312471866608,3831.808743810654
2022-05-11,2022-05-12,SH603300,sell,2400,2.7148563072681426,6515.655137443542
2022-05-11,2022-05-12,SH603328,sell,13200,0.7325891786813736,9670.177158594131
2022-05-11,2022-05-12,SH603989,sell,12200,1.9683512145280837,24013.884817242622
2022-05-11,2022-05-12,SH603996,sell,2800,0.03925200485810638,109.90561360269785
2022-05-11,2022-05-12,SZ000032,sell,9000,2.1669176080226897,19502.25847220421
2022-05-11,2022-05-12,SZ000410,sell,5500,1.5466507394313813,8506.579066872597
2022-05-11,2022-05-12,SZ000541,sell,400,4.275839299678802,1710.335719871521
2022-05-11,2022-05-12,SZ000606,sell,9200,0.399776884496212,3677.9473373651504
2022-05-11,2022-05-12,SZ000678,sell,4900,1.2660311615467073,6203.552691578866
2022-05-11,2022-05-12,SZ000685,sell,5200,4.781695851802826,24864.818429374693
2022-05-11,2022-05-12,SZ000700,sell,5700,2.8441300184726717,16211.541105294229
2022-05-11,2022-05-12,SZ000703,sell,13300,6.062875986099243,80636.25061511993
2022-05-11,2022-05-12,SZ000727,sell,23500,0.7739445785880089,18187.69759681821
2022-05-11,2022-05-12,SZ000890,sell,3300,0.9421466338634491,3109.083891749382
2022-05-11,2022-05-12,SZ002021,sell,6900,1.3660548008680344,9425.778125989438
2022-05-11,2022-05-12,SZ002076,sell,21400,0.47779565423727033,10224.827000677586
2022-05-11,2022-05-12,SZ002228,sell,5300,1.9104405666589737,10125.335003292561
2022-05-11,2022-05-12,SZ002321,sell,38900,0.17560439693927765,6831.0110409379
2022-05-11,2022-05-12,SZ002341,sell,9200,0.9066547531485557,8341.223728966712
2022-05-11,2022-05-12,SZ002401,sell,7400,1.2465944695472717,9224.79907464981
2022-05-11,2022-05-12,SZ002552,sell,3000,1.4854989359378814,4456.496807813644
2022-05-11,2022-05-12,SZ002556,sell,13000,1.4505627890825272,18857.316258072853
2022-05-11,2022-05-12,SZ002676,sell,7500,1.0071845848560332,7553.884386420249
2022-05-11,2022-05-12,SZ002698,sell,5100,1.5805762878656386,8060.939068114757
2022-05-11,2022-05-12,SZ002734,sell,700,2.070718546628952,1449.5029826402665
2022-05-11,2022-05-12,SZ002792,sell,9900,0.7943214867711067,7863.782719033957
2022-05-11,2022-05-12,SZ300066,sell,10400,1.0822615914344789,11255.52055091858
2022-05-11,2022-05-12,SZ300089,sell,4600,0.5173594034314155,2379.8532557845115
2022-05-11,2022-05-12,SZ300232,sell,8600,3.233403098344803,27807.266645765307
2022-05-11,2022-05-12,SZ300257,sell,1300,1.1266698060035705,1464.6707478046417
2022-05-11,2022-05-12,SZ300280,sell,1600,2.0653580639362334,3304.5729022979735
2022-05-11,2022-05-12,SZ300329,sell,13100,1.2039258037805558,15771.428029525281
2022-05-11,2022-05-12,SZ300356,sell,13100,0.3256497106254101,4266.011209192872
2022-05-11,2022-05-12,SZ300370,sell,21700,0.4686373293399811,10169.43004667759
2022-05-11,2022-05-12,SZ300455,sell,5900,2.947912021636963,17392.680927658083
2022-05-11,2022-05-12,SZ300489,sell,4500,1.7286322910785674,7778.845309853554
2022-05-11,2022-05-12,SZ002499,buy,23500,0.1954595590382814,4593.299637399613
2022-05-11,2022-05-12,SZ000752,buy,4400,0.57182330006361,2516.0225202798842
2022-05-11,2022-05-12,SZ002200,buy,26700,0.30062267619371413,8026.625454372167
2022-05-11,2022-05-12,SZ002086,buy,38600,0.7020716094970703,27099.96412658691
2022-05-11,2022-05-12,SZ300492,buy,1700,6.749609859943389,11474.336761903762
2022-05-11,2022-05-12,SZ002656,buy,25500,0.45017219132184977,11479.390878707169
2022-05-11,2022-05-12,SH600290,buy,11500,0.4545090364515781,5226.853919193148
2022-05-11,2022-05-12,SH600589,buy,45100,0.2544241407215595,11474.528746542333
2022-05-11,2022-05-12,SZ000587,buy,3600,1.181151069998741,4252.143851995468
2022-05-11,2022-05-12,SZ300145,buy,36400,1.2324929919242857,44862.744906044
2022-05-11,2022-05-12,SZ002380,buy,13000,0.39551383209228513,5141.679817199707
2022-05-11,2022-05-12,SZ000609,buy,4000,1.0590280170440673,4236.1120681762695
2022-05-11,2022-05-12,SZ002504,buy,17200,0.18697789816558358,3216.0198484480375
2022-05-11,2022-05-12,SH600568,buy,4500,0.5743899964094161,2584.7549838423724
2022-05-11,2022-05-12,SZ002399,buy,461800,0.3141779163479805,145087.3617694974
2022-05-11,2022-05-12,SZ000020,buy,2500,1.2653790909051894,3163.4477272629733
2022-05-11,2022-05-12,SZ002107,buy,9700,2.1264911270141598,20626.96393203735
2022-05-11,2022-05-12,SZ002519,buy,9600,0.8035605574250221,7714.181351280212
2022-05-11,2022-05-12,SZ300187,buy,19500,1.1130345443487166,21704.173614799973
2022-05-11,2022-05-12,SH603999,buy,12600,0.842427818417549,10614.590512061117
2022-05-11,2022-05-12,SZ000802,buy,1900,1.012089197397232,1922.9694750547405
2022-05-11,2022-05-12,SZ000669,buy,47000,0.3463753705620765,16279.642416417597
2022-05-11,2022-05-12,SZ002113,buy,7600,0.8196820762753486,6229.58377969265
2022-05-11,2022-05-12,SZ002358,buy,33500,0.7582675164341925,25401.96180054545
2022-05-11,2022-05-12,SZ002005,buy,12100,0.5077665686011313,6143.975480073689
2022-05-11,2022-05-12,SZ002081,buy,7800,7.98715569782257,62299.81444301605
2022-05-11,2022-05-12,SZ000055,buy,8900,1.618152915239334,14401.560945630072
2022-05-11,2022-05-12,SZ000698,buy,5600,1.3619634585380553,7626.99536781311
2022-05-11,2022-05-12,SH600881,buy,11400,1.8281549638509749,20840.96658790111
2022-05-11,2022-05-12,SZ002440,buy,16700,1.4269742213487624,23830.469496524332
2022-05-11,2022-05-12,SZ002058,buy,3000,2.1077274365425107,6323.182309627532
2022-05-11,2022-05-12,SH600651,buy,11200,1.220399167895317,13668.47068042755
2022-05-11,2022-05-12,SZ300206,buy,8200,1.7150777270793913,14063.63736205101
2022-05-11,2022-05-12,SH600643,buy,25000,1.8245501692295072,45613.75423073768
2022-05-11,2022-05-12,SZ002259,buy,5300,0.7041186302304268,3731.828740221262
2022-05-11,2022-05-12,SZ000005,buy,8900,0.6002863689064979,5342.548683267832
2022-05-11,2022-05-12,SZ002393,buy,58100,0.4019989780187606,23356.14062288999
2022-05-11,2022-05-12,SH600229,buy,3700,0.9600185363292693,3552.0685844182963
2022-05-11,2022-05-12,SH600329,buy,14700,2.2525461733341214,33112.42874801158
2022-05-11,2022-05-12,SZ002188,buy,26000,0.38412664160132404,9987.292681634424
2022-05-11,2022-05-12,SZ002755,buy,4700,1.4743232923746108,6929.31947416067
2022-05-11,2022-05-12,SZ000971,buy,3800,0.6422355270385741,2440.4950027465816
2022-05-11,2022-05-12,SH600567,buy,47300,1.018999988079071,48198.69943614006
2022-05-11,2022-05-12,SZ002609,buy,15500,1.9022566490173338,29484.978059768673
2022-05-11,2022-05-12,SH603828,buy,30900,0.6205428588986396,19174.774339967964
2022-05-11,2022-05-12,SZ300030,buy,12300,0.82856930488348,10191.402450066804
2022-05-11,2022-05-12,SZ000868,buy,5900,2.7873683907985685,16445.473505711554
2022-05-11,2022-05-12,SZ002778,buy,3000,1.466304059267044,4398.912177801132
2022-05-11,2022-05-12,SZ300246,buy,5600,1.2884093718528746,7215.092482376098
2022-05-11,2022-05-12,SH603309,buy,12400,1.6335211132764815,20255.66180462837
2022-06-09,2022-06-10,SH600093,sell,6800,0.131518097743392,894.3230646550655
2022-06-09,2022-06-10,SH600221,sell,38000,1.0163907244205475,38622.847527980804
2022-06-09,2022-06-10,SH600288,sell,3100,1.6247497758865357,5036.724305248261
2022-06-09,2022-06-10,SH600289,sell,2800,0.3646724335849285,1021.0828140377998
2022-06-09,2022-06-10,SH600290,sell,8500,0.4391135586798191,3732.4652487784624
2022-06-09,2022-06-10,SH600329,sell,13000,2.583595458984375,33586.740966796875
2022-06-09,2022-06-10,SH600651,sell,11200,1.4247134535312653,15956.790679550171
2022-06-09,2022-06-10,SH600652,sell,19400,0.28492048636078837,5527.457435399295
2022-06-09,2022-06-10,SH600868,sell,10600,1.5026537429094315,15928.129674839975
2022-06-09,2022-06-10,SH600881,sell,11400,1.9117894999980927,21794.400299978257
2022-06-09,2022-06-10,SH603022,sell,1600,1.044459065437317,1671.1345046997071
2022-06-09,2022-06-10,SH603309,sell,6800,1.7196299146413803,11693.483419561386
2022-06-09,2022-06-10,SH603328,sell,4400,0.7759973938465118,3414.388532924652
2022-06-09,2022-06-10,SH603828,sell,9200,0.619499392569065,5699.394411635399
2022-06-09,2022-06-10,SH603989,sell,3900,2.0132166159152987,7851.544802069665
2022-06-09,2022-06-10,SH603999,sell,9700,0.9078950763344765,8806.582240444422
2022-06-09,2022-06-10,SZ000005,sell,7700,0.6026005101799965,4640.023928385973
2022-06-09,2022-06-10,SZ000020,sell,2500,1.4038732849359512,3509.683212339878
2022-06-09,2022-06-10,SZ000032,sell,1900,2.4439532890319824,4643.511249160767
2022-06-09,2022-06-10,SZ000055,sell,6200,1.6948215454816817,10507.893581986427
2022-06-09,2022-06-10,SZ000410,sell,2600,1.6991016429662704,4417.664271712303
2022-06-09,2022-06-10,SZ000606,sell,3900,0.42523107916116715,1658.4012087285519
2022-06-09,2022-06-10,SZ000609,sell,4000,1.2391672976016999,4956.669190406799
2022-06-09,2022-06-10,SZ000669,sell,19600,0.3359855089187622,6585.31597480774
2022-06-09,2022-06-10,SZ000687,sell,7600,0.12352388582378626,938.7815322607756
2022-06-09,2022-06-10,SZ000698,sell,5600,1.4877746282815933,8331.537918376922
2022-06-09,2022-06-10,SZ000700,sell,600,3.14323761677742,1885.942570066452
2022-06-09,2022-06-10,SZ000727,sell,11500,0.8110941932201385,9327.583222031593
2022-06-09,2022-06-10,SZ000752,sell,4800,0.6491070919632912,3115.714041423798
2022-06-09,2022-06-10,SZ000802,sell,1600,1.1330025401115418,1812.804064178467
2022-06-09,2022-06-10,SZ000868,sell,5900,4.087319702625274,24115.18624548912
2022-06-09,2022-06-10,SZ000890,sell,1100,1.026395243883133,1129.0347682714462
2022-06-09,2022-06-10,SZ002005,sell,11500,0.6926397562623025,7965.3571970164785
2022-06-09,2022-06-10,SZ002021,sell,4200,1.4231131210327148,5977.0751083374025
2022-06-09,2022-06-10,SZ002058,sell,1700,2.1811405363082885,3707.9389117240903
2022-06-09,2022-06-10,SZ002076,sell,600,0.6198620218634605,371.9172131180763
2022-06-09,2022-06-10,SZ002086,sell,28300,0.6617032497525215,18726.20196799636
2022-06-09,2022-06-10,SZ002107,sell,3600,2.125959194898605,7653.453101634978
2022-06-09,2022-06-10,SZ002113,sell,8200,0.8764468992948532,7186.864574217796
2022-06-09,2022-06-10,SZ002147,sell,72000,0.025600156305357814,1843.2112539857626
2022-06-09,2022-06-10,SZ002188,sell,17700,0.43806893026828764,7753.820065748691
2022-06-09,2022-06-10,SZ002200,sell,8900,0.29369557937979696,2613.890656480193
2022-06-09,2022-06-10,SZ002259,sell,5900,0.9178146845698356,5415.10663896203
2022-06-09,2022-06-10,SZ002321,sell,9400,0.16412188026309013,1542.7456744730473
2022-06-09,2022-06-10,SZ002358,sell,12700,0.8759568436145783,11124.651913905143
2022-06-09,2022-06-10,SZ002380,sell,27700,0.6080651966929436,16843.40594839454
2022-06-09,2022-06-10,SZ002393,sell,28700,0.4145604888796806,11897.886030846834
2022-06-09,2022-06-10,SZ002399,sell,92100,0.3599828746318817,33154.42275359631
2022-06-09,2022-06-10,SZ002401,sell,23800,1.4406752160787581,34288.07014267444
2022-06-09,2022-06-10,SZ002440,sell,16700,1.4449835379123688,24131.22508313656
2022-06-09,2022-06-10,SZ002499,sell,9400,0.20399477241933345,1917.5508607417344
2022-06-09,2022-06-10,SZ002504,sell,14500,0.18559051698446274,2691.0624962747097
2022-06-09,2022-06-10,SZ002519,sell,20800,0.9082406757473945,18891.406055545805
2022-06-09,2022-06-10,SZ002552,sell,1700,1.6681778790950774,2835.9023944616315
2022-06-09,2022-06-10,SZ002556,sell,26200,1.7382563177347183,45542.31552464962
2022-06-09,2022-06-10,SZ002609,sell,13400,1.9962871273756027,26750.247506833075
2022-06-09,2022-06-10,SZ002656,sell,19900,0.5128111150860787,10204.941190212965
2022-06-09,2022-06-10,SZ002676,sell,300,1.1742566539049148,352.2769961714745
2022-06-09,2022-06-10,SZ002698,sell,2200,1.707112594485283,3755.6477078676226
2022-06-09,2022-06-10,SZ002755,sell,4700,1.593253069639206,7488.289427304268
2022-06-09,2022-06-10,SZ002778,sell,6200,1.5396352618932725,9545.738623738289
2022-06-09,2022-06-10,SZ002792,sell,1200,0.8098584550023079,971.8301460027695
2022-06-09,2022-06-10,SZ300030,sell,6900,0.8076309345960617,5572.653448712826
2022-06-09,2022-06-10,SZ300066,sell,4300,1.2141176519393921,5220.705903339386
2022-06-09,2022-06-10,SZ300145,sell,28100,1.243983776807785,34955.94412829876
2022-06-09,2022-06-10,SZ300187,sell,11200,1.1025753818750381,12348.844277000428
2022-06-09,2022-06-10,SZ300206,sell,4500,1.7380057522058487,7821.025884926319
2022-06-09,2022-06-10,SZ300232,sell,1700,3.306063529014587,5620.307999324798
2022-06-09,2022-06-10,SZ300246,sell,3500,1.2947645015716553,4531.6757555007935
2022-06-09,2022-06-10,SZ300329,sell,400,1.2263336741924287,490.5334696769715
2022-06-09,2022-06-10,SZ300370,sell,900,0.728227444946766,655.4047004520894
2022-06-09,2022-06-10,SZ300455,sell,1500,3.0686669812202454,4603.000471830368
2022-06-09,2022-06-10,SZ300492,sell,300,6.487149164199829,1946.1447492599489
2022-06-09,2022-06-10,SH601998,buy,94100,0.6699060756564139,63038.16171926855
2022-06-09,2022-06-10,SZ002768,buy,5800,2.935746696710586,17027.3308409214
2022-06-09,2022-06-10,SZ000563,buy,37100,2.0903090555667876,77550.46596152782
2022-06-09,2022-06-10,SH600015,buy,18800,3.6087618167400355,67844.72215471267
2022-06-09,2022-06-10,SZ000631,buy,9000,2.42405607008934,21816.50463080406
2022-06-09,2022-06-10,SZ000981,buy,131500,0.5154674332737922,67783.96747550367
2022-06-09,2022-06-10,SZ002736,buy,107000,1.2567448387145994,134471.69774246213
2022-06-09,2022-06-10,SH601169,buy,222300,0.7619664015769958,169385.13107056616
2022-06-09,2022-06-10,SH603588,buy,8100,3.0481739511489865,24690.20900430679
2022-06-09,2022-06-10,SZ000685,buy,5400,4.988173727035522,26936.13812599182
2022-06-09,2022-06-10,SH600226,buy,3100,2.8985045108795164,8985.363983726502
2022-06-09,2022-06-10,SZ002228,buy,4600,1.9552030619382856,8993.934084916114
2022-06-09,2022-06-10,SH600061,buy,38200,5.135389296054839,196171.87110929485
2022-06-09,2022-06-10,SH601818,buy,129600,1.3707162039279936,177644.82002906798
2022-06-09,2022-06-10,SH600568,buy,4800,0.5672987213730811,2723.0338625907893
2022-06-09,2022-06-10,SH600864,buy,50700,3.8719348545074457,196307.0971235275
2022-06-09,2022-06-10,SZ000587,buy,6100,1.2187091183662413,7434.125622034072
2022-06-09,2022-06-10,SH600620,buy,3000,3.6227103636264797,10868.131090879438
2022-06-09,2022-06-10,SH600987,buy,3000,4.439160487174988,13317.481461524963
