api,parameters,status,row_count,columns,content_sha256,elapsed_seconds,error
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110331"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",83cc284737f0255c3177af029a9b6f7cddddb6688974eee6f2ec2133876ab3a8,0.07,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110630"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",9610cff6b878c53b57297919953ab7ebe2598ee8d7076e2fabac30047e02b75d,0.071,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110930"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",d01375a94fdb0374a58cc5fc3149f263d81e99400a22736bd3cf7b89ad1fb4de,0.1,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20111231"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",f2da9d8bcc4855da2507e0cb2ef395345bcef40fc6bad648e51c71d8dcce8a10,0.085,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120331"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",7966e2ea7344c617ed3d3f3494aca883cd14805597a55b53c3b38358d5d9cb80,0.092,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120630"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",94aab7a07b7082487f5dc9c65ad07e89c9f919e0e120a6ddad5fa0cc6d4e7a40,0.084,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120930"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",8c25629fc1298552e0721d3604800a561f1b3e0534d57139e4e80097f4e4ab58,0.08,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20121231"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",ebd5a1c289141b892f42171d6f325883ebe4ed7b46e12aaea863b701e5fd727f,0.104,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130331"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",ded00d543acb7eb47978ed75f84dca325e1a15d908531d0fff0691073a126226,0.071,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130630"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",edf17143c2d2b78614f266743983665611738565edb693503c19163986c27b0b,0.083,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130930"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",787ac7817c62f685f257e9e0428c276d87fb4111d684b29567f4ab714fb3f03c,0.075,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20131231"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",d7afc0f5f1e1245a983a5c38499fd7784da5acce474a8b80f2e77f001c8dc610,0.132,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20140331"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",e0435729bec18ec9da7353780f0bfa42809b93aca05a10b419db79fd3108008a,0.113,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20140630"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",00c330d165573baf57fd1b9cb5b0912a00d12fa595d77ea60c5716b084d668d0,0.084,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20140930"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",5a081b007cf97416a44411ad93844c631ddb52dc0aa567e2a1fcbe47a5179a61,0.091,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20141231"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",abe25282793d6ea411e82f38f103bf31d7b3351697a0d2b147c8ac8d82c65c3b,0.093,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20150331"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",c038cb13bae29884639705914c624696af028bf741fd35b28082b9fa4d0f65af,0.09,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20150630"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",b88a8a9cebf52a66919451a2b93bb7b2ffc9ac00df74fb17a321b58313570a3a,0.116,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20150930"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",40e2c986845d5ec43de28be4460cdf1ca931c75f13514b6034f8a9ad34682c51,0.101,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20151231"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",6da077c608f83f4b1a0dd52e62d81d1151c09eb7149dce94a5f3845b8b6f7ad2,0.075,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20160331"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",6d56385f8a360557e152d9547e946b8460fbe563650afac315a9438c5184f0c0,0.48,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20160630"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",ef553e56ba4a027d902f75607d7ac750625e2a6d5344e95f74365354eacc5c73,0.081,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20160930"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",1ad62bad916ab1f238e6555e69e43ef3e5ac47e26db1843b316c2a01c1ec42d4,0.083,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20161231"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",c057b90ec92e7e4d45300e8f4e116f8f482e2653ca63e2eaf360f0c65973cbfe,0.072,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170331"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",937a49016af661df94ff8dbc3ccb6b889bbf647903c515358a8798e52cdb3c9f,0.204,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170630"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",0628e82d8871813e2dce02af19db628e5f3d4cf1f7c669ffed032245b3d27ab9,0.085,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170930"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",2ca923a5e9710917a2e1de0e30637f21b7fd145c0777824c6ec1120c36ab665d,0.077,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20171231"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",3b2354d6a014d842a56561c6b48abd0ed51b261c0a0ebf6c1559093c78de0a5f,0.088,
balancesheet,"{""end_date"": 20211231, ""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""start_date"": 19980101, ""ts_code"": ""000001.SZ""}",accessible_nonempty,100,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",20552317255da994c720127e3c234cdf6f654430c9d91050cb23b07527bc3bca,0.091,
balancesheet,"{""end_date"": 20211231, ""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 100, ""start_date"": 19980101, ""ts_code"": ""000001.SZ""}",accessible_nonempty,22,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",1af7bbe50c02eb6e9fe7425340438fe09f82ac4b58d6021a48639936edc0172e,0.081,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100331"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",6ebb6469bde50beb77cb094e29b2558d22e0a1a911b72f184496b5ac02e5b884,0.096,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100630"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",b7e43adf64ab0fae334e26ffecfd9d12be55faacdad79dd426c3d7ce7392721c,0.096,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100930"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",ac0feaf17f435419bce7f5eb5926492e9b0a7b4ee5eee55b20cff58350755b3e,0.066,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20101231"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",ed222b401d45be17bc2bc131255bcd342feabc149af1d3cc556a2ea4b2076f16,0.087,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110331"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",5fcab63c319a670df2c89541d7dda5788a963c8eaa6152b90cd1acc739e9fad1,0.082,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110630"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",96c81f396402fa77515fa3d51a0a86395c252f747b2a01bc07e01349ecf5faa5,0.075,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110930"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",0f85c7b7bda2d7709c9f0a1fd34beb4c1e9ce3051dbc63c507b2f83faa5daef7,0.082,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20111231"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",17cb8da1e02f4323b8aa89ab73872b6086aa14b486ce9408ad7b58c37cc79b7e,0.112,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120331"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",5a6cfab7c02e006a1e91b4def2319817157e1f6560c9173277220467a8a0b97b,0.161,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120630"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",a4ace55128b84d7ebff3ebba0cfa60532b297d2f6938b67f840ba9eb7adc9423,0.073,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120930"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",bfb84bd1adc1c015589a637f760e9f96cdce0448c5444b0ebe3b823e82c8e41c,0.078,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20121231"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",95b47ed8ec62ae9c7de0c2910fa3544b351601bb00f5c0f44d52fd28eb524506,0.076,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130331"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",55d46c50a0f298e27b8da2a5ed1b3f77761a165854c85d9b785ac665c80a5e6d,0.075,
