window,sample,label,factor,category,expected_direction,quantile,mean_group_return,std_group_return,group_return_dates
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,liquidity,watch,2,0.015317084669271758,0.08216674039619148,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,liquidity,watch,3,0.01833047147985008,0.07875825285249008,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,liquidity,watch,4,0.017785914816102425,0.0793605175707496,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,liquidity,watch,5,0.01735219124233787,0.07747838903474438,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__cs_rank,liquidity,watch,1,0.01659541323350122,0.07666831981605784,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__cs_rank,liquidity,watch,2,0.016852665646516808,0.07884936355810543,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__cs_rank,liquidity,watch,3,0.01635158966691156,0.07863938168402804,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__cs_rank,liquidity,watch,4,0.016208321655844442,0.08223276244639087,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__cs_rank,liquidity,watch,5,0.020359087743542007,0.08986455160998211,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,liquidity,watch,1,0.01659541323350122,0.07666831981605784,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,liquidity,watch,2,0.016852665646516808,0.07884936355810543,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,liquidity,watch,3,0.01635158966691156,0.07863938168402804,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,liquidity,watch,4,0.016208321655844442,0.08223276244639087,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,liquidity,watch,5,0.020359087743542007,0.08986455160998211,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,liquidity,watch,1,0.01306637897317409,0.07979209639299067,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,liquidity,watch,2,0.0178623289836208,0.0757593593742957,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,liquidity,watch,3,0.01905799369158767,0.07733576169300826,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,liquidity,watch,4,0.01788692455620307,0.08176542135583474,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__liquidity_bucket_zscore,liquidity,watch,5,0.018505993232698144,0.08919695375292436,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,liquidity,watch,1,0.014973818216564554,0.07926566078083822,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,liquidity,watch,2,0.01861281992269544,0.0820705656463213,565
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__liquidity_volatility_residual,liquidity,watch,3,0.018239380373615374,0.08031571799532614,565
