api,ts_code,offset,page_size,row_count,terminal,elapsed_seconds,status
cashflow,002681.SZ,0,100,46,True,0.08704779999970924,pass
income,002682.SZ,0,100,49,True,0.08090499999889289,pass
balancesheet,002682.SZ,0,100,62,True,0.08136309999827063,pass
cashflow,002682.SZ,0,100,47,True,0.08507800000006682,pass
income,002683.SZ,0,100,55,True,0.09064959999886923,pass
balancesheet,002683.SZ,0,100,68,True,0.08222889999888139,pass
cashflow,002683.SZ,0,100,52,True,0.07088529999964521,pass
income,002684.SZ,0,100,49,True,0.08089850000033039,pass
balancesheet,002684.SZ,0,100,56,True,0.06817609999779961,pass
cashflow,002684.SZ,0,100,44,True,0.06578159999844502,pass
income,002685.SZ,0,100,49,True,0.06680910000068252,pass
balancesheet,002685.SZ,0,100,63,True,0.07934100000056787,pass
cashflow,002685.SZ,0,100,47,True,0.08219219999955385,pass
income,002686.SZ,0,100,49,True,0.06526899999880698,pass
balancesheet,002686.SZ,0,100,59,True,0.08333000000129687,pass
cashflow,002686.SZ,0,100,44,True,0.08652770000117016,pass
income,002687.SZ,0,100,47,True,0.07504240000343998,pass
balancesheet,002687.SZ,0,100,59,True,0.0699203000003763,pass
cashflow,002687.SZ,0,100,43,True,0.08155600000100094,pass
income,002688.SZ,0,100,50,True,0.09572449999905075,pass
balancesheet,002688.SZ,0,100,63,True,0.10597269999925629,pass
cashflow,002688.SZ,0,100,48,True,0.06701840000096126,pass
income,002689.SZ,0,100,48,True,0.07747100000051432,pass
balancesheet,002689.SZ,0,100,58,True,0.10105810000095516,pass
cashflow,002689.SZ,0,100,43,True,0.06733130000066012,pass
income,002690.SZ,0,100,49,True,0.0831806999995024,pass
balancesheet,002690.SZ,0,100,62,True,0.07211199999801465,pass
cashflow,002690.SZ,0,100,44,True,0.08547209999960614,pass
income,002691.SZ,0,100,48,True,0.07219430000259308,pass
balancesheet,002691.SZ,0,100,63,True,0.09465090000230703,pass
cashflow,002691.SZ,0,100,44,True,0.07724880000023404,pass
income,002692.SZ,0,100,48,True,0.09947100000135833,pass
balancesheet,002692.SZ,0,100,58,True,0.12949459999799728,pass
cashflow,002692.SZ,0,100,43,True,0.08350699999937206,pass
income,002693.SZ,0,100,48,True,0.09825920000002952,pass
balancesheet,002693.SZ,0,100,57,True,0.0830695000004198,pass
cashflow,002693.SZ,0,100,43,True,0.08596200000101817,pass
income,002694.SZ,0,100,46,True,0.08622029999969527,pass
balancesheet,002694.SZ,0,100,58,True,0.3162386999974842,pass
cashflow,002694.SZ,0,100,45,True,0.07456559999991441,pass
income,002695.SZ,0,100,48,True,0.08002470000064932,pass
balancesheet,002695.SZ,0,100,60,True,0.06384869999965304,pass
cashflow,002695.SZ,0,100,46,True,0.0704102999989118,pass
income,002696.SZ,0,100,46,True,0.0780242000000726,pass
balancesheet,002696.SZ,0,100,61,True,0.06786360000114655,pass
cashflow,002696.SZ,0,100,43,True,0.0675212999994983,pass
income,002697.SZ,0,100,46,True,0.08675940000102855,pass
balancesheet,002697.SZ,0,100,57,True,0.08142669999870122,pass
cashflow,002697.SZ,0,100,44,True,0.08410789999834378,pass
income,002698.SZ,0,100,47,True,0.08183410000128788,pass
balancesheet,002698.SZ,0,100,56,True,0.08002230000056443,pass
cashflow,002698.SZ,0,100,42,True,0.09048609999808832,pass
income,002699.SZ,0,100,46,True,0.06473919999916689,pass
balancesheet,002699.SZ,0,100,61,True,0.09360109999761335,pass
cashflow,002699.SZ,0,100,45,True,0.08148889999938547,pass
income,002700.SZ,0,100,46,True,0.0694699000014225,pass
balancesheet,002700.SZ,0,100,58,True,0.07338520000121207,pass
cashflow,002700.SZ,0,100,44,True,0.08477579999816953,pass
income,002701.SZ,0,100,47,True,0.0843224000018381,pass
balancesheet,002701.SZ,0,100,62,True,0.0655573000003642,pass
cashflow,002701.SZ,0,100,43,True,0.10375349999958416,pass
income,002702.SZ,0,100,49,True,0.0689658999981475,pass
balancesheet,002702.SZ,0,100,64,True,0.08749560000069323,pass
cashflow,002702.SZ,0,100,45,True,0.06376010000167298,pass
income,002703.SZ,0,100,49,True,0.06794230000014068,pass
balancesheet,002703.SZ,0,100,60,True,0.0889562999982445,pass
cashflow,002703.SZ,0,100,46,True,0.07423890000063693,pass
income,002705.SZ,0,100,43,True,0.08554889999868465,pass
balancesheet,002705.SZ,0,100,53,True,0.08372880000024452,pass
cashflow,002705.SZ,0,100,41,True,0.08588959999906365,pass
income,002706.SZ,0,100,48,True,0.0854083999984141,pass
balancesheet,002706.SZ,0,100,61,True,0.08368780000091647,pass
cashflow,002706.SZ,0,100,46,True,0.08162119999906281,pass
income,002707.SZ,0,100,45,True,0.09899379999842495,pass
balancesheet,002707.SZ,0,100,51,True,0.0835689999985334,pass
cashflow,002707.SZ,0,100,41,True,0.10112580000350135,pass
income,002708.SZ,0,100,43,True,0.06788800000140327,pass
balancesheet,002708.SZ,0,100,53,True,0.12310900000011316,pass
cashflow,002708.SZ,0,100,39,True,0.08575369999743998,pass
income,002709.SZ,0,100,59,True,0.0681564000005892,pass
balancesheet,002709.SZ,0,100,77,True,0.07974059999833116,pass
cashflow,002709.SZ,0,100,59,True,0.08400610000171582,pass
income,002711.SZ,0,100,40,True,0.07899879999968107,pass
balancesheet,002711.SZ,0,100,53,True,0.08251920000111568,pass
cashflow,002711.SZ,0,100,49,True,0.08002940000005765,pass
income,002712.SZ,0,100,43,True,0.09633489999760059,pass
balancesheet,002712.SZ,0,100,53,True,0.08052029999817023,pass
cashflow,002712.SZ,0,100,41,True,0.07462830000076792,pass
income,002713.SZ,0,100,43,True,0.10454399999798625,pass
balancesheet,002713.SZ,0,100,53,True,0.08663339999839081,pass
cashflow,002713.SZ,0,100,41,True,0.06809509999948204,pass
income,002714.SZ,0,100,42,True,0.08419689999936963,pass
balancesheet,002714.SZ,0,100,53,True,0.1293522000014491,pass
cashflow,002714.SZ,0,100,41,True,0.0900510999999824,pass
income,002715.SZ,0,100,46,True,0.08239229999890085,pass
balancesheet,002715.SZ,0,100,54,True,0.13083750000077998,pass
cashflow,002715.SZ,0,100,41,True,0.06781509999927948,pass
income,002716.SZ,0,100,42,True,0.09823909999977332,pass
balancesheet,002716.SZ,0,100,53,True,0.06198769999900833,pass
cashflow,002716.SZ,0,100,41,True,0.07943040000100154,pass
income,002717.SZ,0,100,45,True,0.07823980000102893,pass
balancesheet,002717.SZ,0,100,55,True,0.08273449999978766,pass
cashflow,002717.SZ,0,100,42,True,0.1003223000006983,pass
income,002718.SZ,0,100,42,True,0.08484099999986938,pass
balancesheet,002718.SZ,0,100,53,True,0.08429009999963455,pass
cashflow,002718.SZ,0,100,41,True,0.08386619999873801,pass
income,002719.SZ,0,100,42,True,0.08535209999899962,pass
balancesheet,002719.SZ,0,100,57,True,0.09092999999847962,pass
cashflow,002719.SZ,0,100,40,True,0.08231919999889215,pass
income,002721.SZ,0,100,44,True,0.08585179999863612,pass
balancesheet,002721.SZ,0,100,53,True,0.0891473000010592,pass
cashflow,002721.SZ,0,100,41,True,0.10700509999878705,pass
income,002722.SZ,0,100,43,True,0.0866171999987273,pass
balancesheet,002722.SZ,0,100,53,True,0.08129740000003949,pass
cashflow,002722.SZ,0,100,41,True,0.0797893999988446,pass
income,002723.SZ,0,100,44,True,0.08060769999792683,pass
balancesheet,002723.SZ,0,100,59,True,0.08627139999953215,pass
cashflow,002723.SZ,0,100,41,True,0.08049519999985932,pass
income,002724.SZ,0,100,40,True,0.06707999999707681,pass
balancesheet,002724.SZ,0,100,49,True,0.10181979999833857,pass
cashflow,002724.SZ,0,100,36,True,0.08732769999915035,pass
income,002725.SZ,0,100,43,True,0.0842149000018253,pass
balancesheet,002725.SZ,0,100,53,True,0.082734800002072,pass
cashflow,002725.SZ,0,100,39,True,0.07117609999841079,pass
income,002726.SZ,0,100,44,True,0.07586019999871496,pass
balancesheet,002726.SZ,0,100,54,True,0.10206019999895943,pass
cashflow,002726.SZ,0,100,43,True,0.07675670000026003,pass
income,002727.SZ,0,100,45,True,0.07248170000093523,pass
balancesheet,002727.SZ,0,100,52,True,0.0728689999996277,pass
cashflow,002727.SZ,0,100,40,True,0.08280670000021928,pass
income,002728.SZ,0,100,43,True,0.06669630000033067,pass
balancesheet,002728.SZ,0,100,51,True,0.0808510999995633,pass
cashflow,002728.SZ,0,100,38,True,0.08905000000231666,pass
income,002729.SZ,0,100,38,True,0.07943469999736408,pass
balancesheet,002729.SZ,0,100,45,True,0.08284220000132336,pass
cashflow,002729.SZ,0,100,36,True,0.06929020000097807,pass
income,002730.SZ,0,100,38,True,0.16244499999811524,pass
balancesheet,002730.SZ,0,100,44,True,0.07528899999670102,pass
cashflow,002730.SZ,0,100,36,True,0.07851289999962319,pass
income,002731.SZ,0,100,39,True,0.0955547999983537,pass
balancesheet,002731.SZ,0,100,45,True,0.07498579999810318,pass
cashflow,002731.SZ,0,100,36,True,0.06938789999912842,pass
income,002732.SZ,0,100,39,True,0.11462540000138688,pass
balancesheet,002732.SZ,0,100,45,True,0.08151989999896614,pass
cashflow,002732.SZ,0,100,35,True,0.08211780000056024,pass
income,002733.SZ,0,100,38,True,0.0786283999987063,pass
balancesheet,002733.SZ,0,100,45,True,0.08072050000191666,pass
cashflow,002733.SZ,0,100,34,True,0.07154019999870798,pass
income,002734.SZ,0,100,41,True,0.07856080000055954,pass
balancesheet,002734.SZ,0,100,51,True,0.07606360000136192,pass
cashflow,002734.SZ,0,100,36,True,0.0855706000002101,pass
income,002735.SZ,0,100,38,True,0.07296179999684682,pass
balancesheet,002735.SZ,0,100,45,True,0.0868397999984154,pass
cashflow,002735.SZ,0,100,35,True,0.08691749999707099,pass
income,002736.SZ,0,100,48,True,0.09651149999990594,pass
balancesheet,002736.SZ,0,100,67,True,0.10262269999657292,pass
cashflow,002736.SZ,0,100,39,True,0.07679229999848758,pass
income,002737.SZ,0,100,37,True,0.0651992999992217,pass
balancesheet,002737.SZ,0,100,45,True,0.08775420000165468,pass
cashflow,002737.SZ,0,100,33,True,0.0882369999999355,pass
income,002738.SZ,0,100,42,True,0.08210650000182795,pass
balancesheet,002738.SZ,0,100,53,True,0.08236069999838946,pass
cashflow,002738.SZ,0,100,40,True,0.12127200000031735,pass
income,002739.SZ,0,100,38,True,0.11761100000148872,pass
balancesheet,002739.SZ,0,100,45,True,0.07568050000190851,pass
cashflow,002739.SZ,0,100,35,True,0.09870800000135205,pass
income,002740.SZ,0,100,36,True,0.07540549999976065,pass
balancesheet,002740.SZ,0,100,44,True,0.08930850000251667,pass
cashflow,002740.SZ,0,100,38,True,0.08616159999655792,pass
income,002741.SZ,0,100,36,True,0.11252800000147545,pass
balancesheet,002741.SZ,0,100,43,True,0.06269830000019283,pass
cashflow,002741.SZ,0,100,35,True,0.0673519000010856,pass
income,002742.SZ,0,100,37,True,0.07746870000119088,pass
balancesheet,002742.SZ,0,100,45,True,0.08022689999779686,pass
cashflow,002742.SZ,0,100,35,True,0.07876039999973727,pass
income,002743.SZ,0,100,42,True,0.06696920000104001,pass
balancesheet,002743.SZ,0,100,54,True,0.07697150000240072,pass
cashflow,002743.SZ,0,100,40,True,0.10263769999801298,pass
income,002745.SZ,0,100,41,True,0.08136989999911748,pass
balancesheet,002745.SZ,0,100,49,True,0.08549829999901704,pass
cashflow,002745.SZ,0,100,38,True,0.07721270000183722,pass
income,002746.SZ,0,100,41,True,0.0833792999983416,pass
balancesheet,002746.SZ,0,100,47,True,0.0863933000000543,pass
cashflow,002746.SZ,0,100,39,True,0.07360849999895436,pass
income,002747.SZ,0,100,36,True,0.06896070000220789,pass
balancesheet,002747.SZ,0,100,44,True,0.0694818000010855,pass
cashflow,002747.SZ,0,100,35,True,0.08509590000176104,pass
income,002748.SZ,0,100,40,True,0.08114180000120541,pass
balancesheet,002748.SZ,0,100,48,True,0.07737939999788068,pass
cashflow,002748.SZ,0,100,38,True,0.09550040000249282,pass
income,002749.SZ,0,100,38,True,0.07986610000079963,pass
balancesheet,002749.SZ,0,100,44,True,0.08673660000204109,pass
cashflow,002749.SZ,0,100,35,True,0.07841470000130357,pass
income,002750.SZ,0,100,37,True,0.07937680000031833,pass
balancesheet,002750.SZ,0,100,45,True,0.1284354000017629,pass
cashflow,002750.SZ,0,100,32,True,0.06663159999880008,pass
income,002751.SZ,0,100,36,True,0.08354179999878397,pass
balancesheet,002751.SZ,0,100,42,True,0.08723360000294633,pass
cashflow,002751.SZ,0,100,32,True,0.07847210000181803,pass
income,002752.SZ,0,100,39,True,0.07123050000154763,pass
balancesheet,002752.SZ,0,100,46,True,0.08865610000066226,pass
cashflow,002752.SZ,0,100,48,True,0.08739470000000438,pass
income,002753.SZ,0,100,39,True,0.07786990000022342,pass
balancesheet,002753.SZ,0,100,48,True,0.0645312999986345,pass
cashflow,002753.SZ,0,100,34,True,0.4157028999979957,pass
income,002755.SZ,0,100,37,True,0.0855403000023216,pass
balancesheet,002755.SZ,0,100,41,True,0.09902750000037486,pass
cashflow,002755.SZ,0,100,35,True,0.07876149999719928,pass
income,002756.SZ,0,100,43,True,0.10678689999986091,pass
balancesheet,002756.SZ,0,100,52,True,0.08899699999892619,pass
cashflow,002756.SZ,0,100,41,True,0.08348079999996116,pass
income,002757.SZ,0,100,37,True,0.08130940000046394,pass
balancesheet,002757.SZ,0,100,42,True,0.0826216999994358,pass
cashflow,002757.SZ,0,100,33,True,0.07957230000101845,pass
income,002758.SZ,0,100,37,True,0.11073400000168476,pass
balancesheet,002758.SZ,0,100,42,True,0.08296839999820804,pass
cashflow,002758.SZ,0,100,35,True,0.08944239999982528,pass
income,002759.SZ,0,100,37,True,0.08146580000175163,pass
balancesheet,002759.SZ,0,100,42,True,0.08705700000064098,pass
cashflow,002759.SZ,0,100,34,True,0.06867409999904339,pass
income,002760.SZ,0,100,37,True,0.07559499999842956,pass
balancesheet,002760.SZ,0,100,41,True,0.07988449999902514,pass
cashflow,002760.SZ,0,100,34,True,0.07263770000281511,pass
income,002761.SZ,0,100,37,True,0.08535130000018398,pass
balancesheet,002761.SZ,0,100,42,True,0.07263370000146097,pass
cashflow,002761.SZ,0,100,34,True,0.06449380000049132,pass
income,002762.SZ,0,100,37,True,0.06936979999954929,pass
balancesheet,002762.SZ,0,100,42,True,0.06940190000022994,pass
cashflow,002762.SZ,0,100,34,True,0.12345139999888488,pass
income,002763.SZ,0,100,37,True,0.08234029999948689,pass
balancesheet,002763.SZ,0,100,42,True,0.08909869999843067,pass
cashflow,002763.SZ,0,100,33,True,0.06947080000099959,pass
income,002765.SZ,0,100,36,True,0.08755320000273059,pass
balancesheet,002765.SZ,0,100,42,True,0.08033819999764091,pass
cashflow,002765.SZ,0,100,34,True,0.07996270000148797,pass
income,002766.SZ,0,100,36,True,0.09945850000076462,pass
balancesheet,002766.SZ,0,100,41,True,0.07112000000051921,pass
cashflow,002766.SZ,0,100,33,True,0.08039419999840902,pass
income,002767.SZ,0,100,36,True,0.08104830000229413,pass
balancesheet,002767.SZ,0,100,42,True,0.08036910000009811,pass
cashflow,002767.SZ,0,100,32,True,0.08160670000143,pass
income,002768.SZ,0,100,36,True,0.07904509999934817,pass
balancesheet,002768.SZ,0,100,43,True,0.08020000000033178,pass
cashflow,002768.SZ,0,100,32,True,0.07985929999995278,pass
income,002769.SZ,0,100,40,True,0.068431599996984,pass
balancesheet,002769.SZ,0,100,50,True,0.08050419999926817,pass
cashflow,002769.SZ,0,100,38,True,0.09617369999978109,pass
income,002770.SZ,0,100,37,True,0.07330630000069505,pass
balancesheet,002770.SZ,0,100,42,True,0.0819952000019839,pass
cashflow,002770.SZ,0,100,33,True,0.08113289999892004,pass
income,002771.SZ,0,100,38,True,0.06774520000180928,pass
balancesheet,002771.SZ,0,100,43,True,0.08346510000046692,pass
cashflow,002771.SZ,0,100,39,True,0.06717709999793442,pass
income,002772.SZ,0,100,39,True,0.104031800001394,pass
balancesheet,002772.SZ,0,100,44,True,0.06586769999921671,pass
cashflow,002772.SZ,0,100,36,True,0.07906030000231112,pass
income,002773.SZ,0,100,37,True,0.10096460000204388,pass
balancesheet,002773.SZ,0,100,45,True,0.08177170000271872,pass
cashflow,002773.SZ,0,100,36,True,0.0806866999992053,pass
income,002774.SZ,0,100,30,True,0.07002259999717353,pass
balancesheet,002774.SZ,0,100,35,True,0.08904360000087763,pass
cashflow,002774.SZ,0,100,26,True,0.08718009999938658,pass
income,002775.SZ,0,100,41,True,0.07090740000057849,pass
balancesheet,002775.SZ,0,100,42,True,0.07549959999960265,pass
cashflow,002775.SZ,0,100,32,True,0.07770030000028783,pass
income,002776.SZ,0,100,39,True,0.07587229999990086,pass
balancesheet,002776.SZ,0,100,42,True,0.10397430000011809,pass
cashflow,002776.SZ,0,100,41,True,0.08141740000064601,pass
income,002777.SZ,0,100,38,True,0.08347409999987576,pass
balancesheet,002777.SZ,0,100,44,True,0.11810129999867058,pass
cashflow,002777.SZ,0,100,33,True,0.08729919999677804,pass
income,002778.SZ,0,100,39,True,0.07411510000019916,pass
balancesheet,002778.SZ,0,100,48,True,0.07455019999906654,pass
cashflow,002778.SZ,0,100,44,True,0.0792805999990378,pass
income,002779.SZ,0,100,36,True,0.08971609999935026,pass
balancesheet,002779.SZ,0,100,42,True,0.11219310000160476,pass
cashflow,002779.SZ,0,100,34,True,0.07792719999997644,pass
income,002780.SZ,0,100,35,True,0.10009169999830192,pass
balancesheet,002780.SZ,0,100,40,True,0.09142509999946924,pass
cashflow,002780.SZ,0,100,32,True,0.10739209999883315,pass
income,002781.SZ,0,100,33,True,0.10446640000009211,pass
balancesheet,002781.SZ,0,100,42,True,0.10094500000195694,pass
cashflow,002781.SZ,0,100,34,True,0.07481920000282116,pass
income,002782.SZ,0,100,38,True,0.06855590000122902,pass
balancesheet,002782.SZ,0,100,50,True,0.08495709999988321,pass
cashflow,002782.SZ,0,100,37,True,0.08992529999886756,pass
income,002783.SZ,0,100,37,True,0.0837043999999878,pass
balancesheet,002783.SZ,0,100,47,True,0.09626639999987674,pass
cashflow,002783.SZ,0,100,35,True,0.07764559999850462,pass
income,002785.SZ,0,100,36,True,0.07972690000315197,pass
balancesheet,002785.SZ,0,100,42,True,0.07282490000216058,pass
cashflow,002785.SZ,0,100,34,True,0.08018000000083703,pass
income,002786.SZ,0,100,35,True,0.08651989999998477,pass
balancesheet,002786.SZ,0,100,42,True,0.06583150000005844,pass
cashflow,002786.SZ,0,100,33,True,0.0770050999999512,pass
income,002787.SZ,0,100,36,True,0.07178229999772157,pass
balancesheet,002787.SZ,0,100,42,True,0.0825193999990006,pass
cashflow,002787.SZ,0,100,32,True,0.07135579999885522,pass
income,002788.SZ,0,100,36,True,0.0799315000003844,pass
balancesheet,002788.SZ,0,100,40,True,0.07792289999997593,pass
cashflow,002788.SZ,0,100,39,True,0.08356579999963287,pass
income,002789.SZ,0,100,34,True,0.07898040000145556,pass
balancesheet,002789.SZ,0,100,40,True,0.0930054000018572,pass
cashflow,002789.SZ,0,100,32,True,0.0643887000005634,pass
income,002790.SZ,0,100,33,True,0.0830524000011792,pass
balancesheet,002790.SZ,0,100,40,True,0.07743269999991753,pass
cashflow,002790.SZ,0,100,30,True,0.12962340000012773,pass
income,002791.SZ,0,100,34,True,0.08263019999867538,pass
balancesheet,002791.SZ,0,100,40,True,0.08124599999791826,pass
cashflow,002791.SZ,0,100,30,True,0.07776129999911063,pass
income,002792.SZ,0,100,36,True,0.06436979999853065,pass
balancesheet,002792.SZ,0,100,44,True,0.0742673000022478,pass
cashflow,002792.SZ,0,100,34,True,0.0814245999972627,pass
income,002793.SZ,0,100,34,True,0.09428459999980987,pass
balancesheet,002793.SZ,0,100,39,True,0.07650980000107666,pass
cashflow,002793.SZ,0,100,32,True,0.07996319999801926,pass
income,002795.SZ,0,100,34,True,0.10612449999825913,pass
balancesheet,002795.SZ,0,100,39,True,0.08308380000016768,pass
cashflow,002795.SZ,0,100,32,True,0.13230169999951613,pass
income,002796.SZ,0,100,34,True,0.08070719999886933,pass
balancesheet,002796.SZ,0,100,39,True,0.07056509999893024,pass
cashflow,002796.SZ,0,100,32,True,0.10305489999882411,pass
income,002797.SZ,0,100,45,True,0.09970089999842457,pass
balancesheet,002797.SZ,0,100,60,True,0.07916200000181561,pass
cashflow,002797.SZ,0,100,38,True,0.08385270000144374,pass
income,002798.SZ,0,100,36,True,0.08462199999848963,pass
balancesheet,002798.SZ,0,100,42,True,0.08210200000030454,pass
