factor,lineage_status,economic_family,source,defined,materializable,coverage_qualified,research_usable,temporarily_blocked,valid_count,row_count,coverage,qualified_month_fraction,unique_values,zero_fraction_of_finite,mean,std,min,q01,median,q99,max,inf_count,block_reason,temporal_gap_candidate_count
mature_turnover_rate_free_float,new,Liquidity,mature_public,True,True,True,True,False,2584210,2587671,0.9986625038499871,1.0,231723,0.0,0.04539784727711755,0.05442257445470274,1.7e-05,0.004291,0.027515,0.27778291000000016,2.74696,0,,0
mature_turnover_volatility_20,new,Liquidity,mature_public,True,True,True,True,False,2584219,2587671,0.9986659818810042,1.0,2584128,0.0,0.020785573578896113,0.02377763636084257,0.0002333360125159827,0.0015937645283886808,0.012375853589275296,0.11586998070808648,0.7869614440354483,0,,0
mature_volume_ratio,new,Liquidity,mature_public,True,True,True,True,False,2584213,2587671,0.9986636631936595,1.0,1310,9.67412515918773e-06,1.0528866738151998,0.8799019758752923,0.0,0.43,0.92,3.2,470.32,0,,0
mature_vwap_deviation,new,TradingBehavior,mature_public,True,True,True,True,False,2584131,2587671,0.998631974466615,1.0,2580668,0.0013284930214451202,-0.0005013809749382513,0.011835396780027808,-0.17659883255405384,-0.03221195392594871,-0.0005663242900546539,0.03467486030645543,0.2777672341044384,0,,0
mature_vwap_deviation_20,new,TradingBehavior,mature_public,True,True,True,True,False,2548715,2587671,0.984945535966512,1.0,2548504,3.1780720873067406e-05,-0.0005010856963003992,0.0023208393899493,-0.02245782127667561,-0.006126482445029977,-0.0005290976888054133,0.006301154714749141,0.059719403427159756,0,,0
max_drawdown_20,legacy_v1,VolatilityRisk,project_basic,True,True,True,True,False,2571058,2587671,0.99357994119036,1.0,973357,7.778898803527575e-07,0.11061379471790027,0.06606641383542568,-0.0,0.01894079141391658,0.09671618449370206,0.3230365081032258,0.8728657717146695,0,,0
ret_10,legacy_v1,MomentumTrend,project_basic,True,True,True,True,False,2581149,2587671,0.9974795868562889,1.0,1719185,0.006223972347198864,0.0038436649369543406,0.10123313553816672,-0.861774742603302,-0.2082793426513672,-0.00464630126953125,0.3396088361740113,4.520549774169922,0,,0
ret_20,legacy_v1,MomentumTrend,project_basic,True,True,True,True,False,2580943,2587671,0.9973999785907869,1.0,1890993,0.0040140367299859,0.008322289000687471,0.1458373326584813,-0.9160621762275696,-0.2706052553653717,-0.00857454538345337,0.502984244823456,4.707099914550781,0,,0
ret_5,legacy_v1,MomentumTrend,project_basic,True,True,True,True,False,2582071,2587671,0.9978358918115943,1.0,1529976,0.009163574510538246,0.0019794142097294227,0.07146565098442825,-0.6775244474411011,-0.16099745631217957,-0.003162205219268799,0.23556990623474117,1.4894320964813232,0,,0
rev_20_exclude_5,legacy_v1,Reversal,project_basic,True,True,True,True,False,2581024,2587671,0.9974312808699406,1.0,1822915,0.004781435585256085,-0.006423660913082769,0.12517037176256493,-4.527022838592529,-0.42425978302955625,0.006102383136749268,0.24513283610343933,0.8454766273498535,0,,0
rev_5,legacy_v1,Reversal,project_basic,True,True,True,True,False,2582071,2587671,0.9978358918115943,1.0,1529976,0.009163574510538246,-0.0019794142097294227,0.07146565098442825,-1.4894320964813232,-0.23556990623474122,0.003162205219268799,0.1609974563121795,0.6775244474411011,0,,0
std_20,legacy_v1,VolatilityRisk,project_basic,True,True,True,True,False,2570377,2587671,0.9933167701767343,1.0,2566952,0.0,0.027716248514623537,0.013289186277134222,0.0013982901934787505,0.007643418689277869,0.025214590077396536,0.07024925157742362,0.21103532590986382,0,,0
ta_momentum_ao,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2561632,2587671,0.9899372833718042,1.0,2559952,0.0,0.009407013420123067,1.010694733920732,-67.49894534840303,-2.0009843029695378,-0.011450726144454082,2.416970647475295,71.65940838982075,0,,0
ta_momentum_kama,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2230942,2587671,0.862142830367539,1.0,2230942,0.0,5.525146788181795,14.256229866603295,0.1025014663851103,0.3475036330459867,2.5058706224957836,51.35236825701418,503.0836394743394,0,,0
ta_momentum_ppo,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2584144,0.0,-0.11622186477400841,3.3401031192357857,-72.57244349374979,-7.749527465587943,-0.3185091286038719,9.974000882659169,46.23208532396589,0,,0
ta_momentum_ppo_hist,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2587671,0.0,-0.011202643899128952,1.0505585435502924,-47.25284950955573,-2.706468362338429,-0.022009553751695332,2.997683368209835,15.76506765762467,0,,0
ta_momentum_ppo_signal,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2587671,0.0,-0.10501922087487979,3.124302642544857,-66.50754678867601,-7.233723697884357,-0.29833619928011273,9.273808368765687,40.469546094456234,0,,0
ta_momentum_pvo,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2584144,0.0,-2.4043920397536263,14.063315711461026,-98.49053059647424,-30.530406105724026,-3.5976308846969776,37.7493443595804,163.8524181826728,0,,0
ta_momentum_pvo_hist,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2587671,0.0,-0.02431650129152058,6.495053560036578,-85.43863844439916,-12.256625209919532,-0.789929757946128,21.047405516146537,153.77635453393316,0,,0
ta_momentum_pvo_signal,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2587671,0.0,-2.3800755384621053,12.048445100038217,-94.24794159964264,-28.106228050935897,-2.999479830243847,29.439094509309022,69.74501739414701,0,,0
ta_momentum_roc,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2581102,2587671,0.9974614238054219,1.0,2453239,0.005563515118736106,0.47184998130741546,11.123482164620288,-87.85607147216797,-22.375646266937256,-0.5323889255523682,37.34785240173335,435.74090576171875,0,,0
ta_momentum_rsi,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2535016,0.0,48.8657228241381,11.579990672053542,0.24407150244051934,23.503088401925126,48.41972003297138,77.78854390055808,98.58281827386965,0,,0
ta_momentum_stoch,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2575162,2587671,0.9951659233341488,1.0,2471136,0.009061565835469769,44.7439959584714,29.204748736992737,0.0,0.18827596196912397,42.93742660546317,99.92060908772012,100.0,0,,0
ta_momentum_stoch_rsi,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587423,2587671,0.9999041609230849,1.0,1810056,0.15389868606717957,0.47876155531670955,0.36065948245774526,0.0,0.0,0.46356511622144325,1.0,1.0,0,,0
ta_momentum_stoch_rsi_d,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587363,2587671,0.9998809740496377,1.0,2542379,0.008336286790836847,0.4785332769555394,0.3138890161579264,0.0,0.001916410566870616,0.4679950805884667,0.9952003726723512,1.0000000000000007,0,,0
ta_momentum_stoch_rsi_k,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587393,2587671,0.9998925674863612,1.0,2296767,0.036944522923266776,0.4786048900828762,0.3271764174246081,0.0,0.0,0.4668633764457854,1.0,1.0000000000000007,0,,0
ta_momentum_stoch_signal,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2573790,2587671,0.9946357168279893,1.0,2563259,0.00016939998989816575,44.743601579858804,27.14038691095397,0.0,3.090963925612001,43.177358560155376,93.36079394538622,100.0,0,,0
ta_momentum_tsi,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2587671,0.0,-1.9822568012300747,19.562902601734926,-95.4016267574033,-44.955677397762734,-2.5745805122076333,45.30460480125517,93.5803747510253,0,,0
ta_momentum_uo,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2564943,2587671,0.9912168123381991,1.0,2564934,3.8987221158520875e-06,47.50403670849263,9.218857228621975,0.0,27.12937105292614,47.428238948974446,69.19448757777485,97.59735158448221,0,,0
ta_momentum_wr,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2575162,2587671,0.9951659233341488,1.0,2471136,0.009883261713243672,-55.25600404152861,29.204748736992737,-100.0,-99.81172403803087,-57.06257339453683,-0.07939091227988186,-0.0,0,,0
ta_trend_adx,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2232094,2587671,0.8625880183377254,1.0,2232094,0.0,24.780891856567035,9.91156269116196,4.626716949198576,9.821984588957404,22.76854476129806,54.09050024285931,82.318653002258,0,,0
ta_trend_adx_neg,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2232094,2587671,0.8625880183377254,1.0,2232094,0.0,21.194857143695145,7.332683938910435,0.2629280140189981,6.655105203112693,20.707489497285636,40.81773484796108,70.6546820231098,0,,0
ta_trend_adx_pos,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2232094,2587671,0.8625880183377254,1.0,2232094,0.0,23.10975308954399,7.755102720930081,2.035532718731609,8.585256332416558,22.336192049758353,45.342145383672204,92.63326213580496,0,,0
ta_trend_aroon_down,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2566949,2587671,0.9919920268071173,1.0,26,0.11521966349935274,50.106393231809434,35.94967184283342,0.0,0.0,52.0,100.0,100.0,0,,0
ta_trend_aroon_ind,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2566949,2587671,0.9919920268071173,1.0,127,0.0003919049424043875,-5.122607422274459,62.24589243903746,-100.0,-100.0,-16.0,100.0,100.0,0,,0
ta_trend_aroon_up,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2566949,2587671,0.9919920268071173,1.0,26,0.1439561128795313,44.98378580953498,35.47791027150581,0.0,0.0,40.0,100.0,100.0,0,,0
ta_trend_cci,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2571058,2587671,0.99357994119036,1.0,2571046,0.0,-5.51906938534032,112.41207527256331,-617.1915418793957,-230.24266752853185,-15.196369084370474,265.2746998506324,612.2704647249122,0,,0
ta_trend_dpo,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2571058,2587671,0.99357994119036,1.0,2519172,1.7502522307937043e-05,-0.0006479288475367184,0.4855181666105455,-45.0272155761719,-1.0419126620292656,1.6689300519345807e-07,1.0389113245010428,73.12890472412107,0,,0
ta_trend_ema_fast,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2584144,0.0,5.407116934071225,13.494619945796227,0.06053231974393134,0.33795383565379256,2.501766230845569,48.1613955184453,488.3940046366247,0,,0
ta_trend_ema_slow,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2584144,0.0,5.402089998770312,13.472012879364067,0.09726069281502951,0.3414907290658373,2.505435969379592,48.09719160902107,464.59866951867457,0,,0
ta_trend_ichimoku_a,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2566949,2587671,0.9919920268071173,1.0,1898124,0.0,5.456887879723369,13.5839063830954,0.0823822058737278,0.3436689153313637,2.530527889728546,48.753616867065496,490.9431610107422,0,,0
ta_trend_ichimoku_b,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587650,2587671,0.9999918845942934,1.0,729149,0.0,5.491701728826315,13.583381353218567,0.09733758494257927,0.35292429193854336,2.563982129096985,48.86498832702637,471.5153503417969,0,,0
ta_trend_ichimoku_base,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2566949,2587671,0.9919920268071173,1.0,1047710,0.0,5.470771010719516,13.60322688304459,0.09388582780957222,0.34662859320640566,2.539543628692627,48.88804244995117,482.96144104003906,0,,0
ta_trend_ichimoku_conv,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2578590,2587671,0.9964906667037656,1.0,1665756,0.0,5.435529429247718,13.548312932861975,0.05051614437252283,0.33893789708614347,2.5155760049819946,48.496855659484716,501.79893493652344,0,,0
ta_trend_kst,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2554504,2587671,0.9871826828062764,1.0,2554494,0.0,10.137094558567858,123.35619117699838,-738.1552070379257,-214.94780756356192,-5.95229534742733,434.0583520912269,3266.6574355959888,0,,0
ta_trend_kst_diff,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2554504,2587671,0.9871826828062764,1.0,2553869,0.0002489720117878069,-0.3506829283081946,40.08946076909759,-680.8466930818506,-107.41327223129298,-0.4332401135211583,111.39616368757225,1062.332549409389,0,,0
ta_trend_kst_sig,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2559879,2587671,0.9892598402192551,1.0,2559857,0.0,10.48607508354326,120.74916925985879,-627.8131778924553,-209.2012899252345,-5.3625678806134545,424.810982602576,3134.0340412435708,0,,0
ta_trend_macd,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2584144,0.0,0.005026935300906835,0.39626270608557856,-25.80967954015955,-0.7628425294479196,-0.005297502619262706,0.9615136270552704,30.889744778364843,0,,0
ta_trend_macd_diff,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2587671,0.0,-0.00037542737957214976,0.11976796794866384,-9.858540533919532,-0.26754617804060354,0.0001534688259120509,0.26039304379533906,11.329619093396419,0,,0
ta_trend_macd_signal,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2587671,0.0,0.005402362680478981,0.370268769925128,-21.09561215988305,-0.7137478315635463,-0.00492674009236037,0.907051432499796,27.916202572001744,0,,0
ta_trend_mass_index,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2587671,0.0,24.8711080835872,1.5424625823410896,0.00543856515648718,21.590843249565008,24.766984770457768,29.077673759122973,36.5295648335693,0,,0
ta_trend_psar_down,legacy_v1,MomentumTrend,ta,True,True,True,True,False,1364450,2587671,0.5272888245839599,0.9230769230769231,1342235,0.0,5.686359533279296,14.007733753692705,0.051289547234773636,0.35366470515728,2.638941764831543,50.91712863922119,547.2921142578125,0,,0
ta_trend_psar_down_indicator,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2,0.9554050727468832,0.0445949272531168,0.20641274116780203,0.0,0.0,0.0,1.0,1.0,0,,0
ta_trend_psar_up,legacy_v1,MomentumTrend,ta,True,True,False,False,True,1213897,2587671,0.4691079352823446,0.8615384615384616,1172411,0.0,5.182659396784777,13.10167248896452,0.07508427649736404,0.3193348109722138,2.376206636428833,46.260267181396486,481.4108581542969,0,insufficient_historical_coverage,0
ta_trend_psar_up_indicator,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2,0.9553606312394427,0.044639368760557276,0.20651076368367893,0.0,0.0,0.0,1.0,1.0,0,,0
ta_trend_sma_fast,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2576533,2587671,0.9956957433924174,1.0,2525357,0.0,5.4143276715315505,13.521644741633368,0.062408545054495335,0.3380428691705068,2.5029054284095764,48.276748313903894,487.9446334838867,0,,0
ta_trend_sma_slow,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2566949,2587671,0.9919920268071173,1.0,2543270,0.0,5.416078798710121,13.526388962497983,0.09120912792590949,0.3419068205815095,2.5077985983628492,48.27850584763747,461.7747298020583,0,,0
ta_trend_stc,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587659,2587671,0.9999953626253105,1.0,2468062,0.00011516200550381639,49.66495368857599,43.59070593558338,0.0,9.998643233701748e-09,49.999999813735485,99.9999999767175,100.0,0,,0
ta_trend_trix,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2587671,0.0,-0.00030066534269881733,0.4712818564954567,-5.482445373852244,-1.0003101442227866,-0.041449863925499104,1.4997619862698632,7.056242628275519,0,,0
ta_trend_vortex_ind_diff,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2574476,2587671,0.9949008200810691,1.0,2574014,0.000170131708355409,-0.03677998593327212,0.32027021295288255,-1.4260405998754428,-0.7699772281647784,-0.027830183042268086,0.6580642496195868,1.3700523898261587,0,,0
ta_trend_vortex_ind_neg,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2574476,2587671,0.9949008200810691,1.0,2574098,0.0,0.9964072771095773,0.1702044158288855,0.25395289427453266,0.6130385350887809,0.993930374089822,1.3787527653270681,2.24652080124818,0,,0
ta_trend_vortex_ind_pos,legacy_v1,MomentumTrend,ta,True,True,True,True,False,2574476,2587671,0.9949008200810691,1.0,2574105,0.0,0.9596272911763051,0.15635775800461132,0.25147081129573073,0.591795820441791,0.9656318543845404,1.2924715338043207,1.6273338571840585,0,,0
ta_volatility_atr,legacy_v1,VolatilityRisk,ta,True,True,True,True,False,2224840,2587671,0.8597847253379584,1.0,2224840,0.0,0.2175567386596886,0.5058226030830042,0.0013864063182558613,0.009742027845575126,0.09777814213960394,2.052483552181567,22.901553176767813,0,,0
ta_volatility_bbh,legacy_v1,VolatilityRisk,ta,True,True,True,True,False,2571058,2587671,0.99357994119036,1.0,2560318,0.0,5.895097669834753,14.514203962983096,0.10190141710943573,0.37216664180586223,2.7347605521877316,52.72947330778618,539.7438500720361,0,,0
ta_volatility_bbhi,legacy_v1,VolatilityRisk,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2,0.937344817018856,0.06265518298114404,0.24234172366050258,0.0,0.0,0.0,1.0,1.0,0,,0
ta_volatility_bbl,legacy_v1,VolatilityRisk,ta,True,True,True,True,False,2571058,2587671,0.99357994119036,1.0,2560320,0.0,4.935974979229201,12.572967757906405,-2.3073629104976128,0.3014036728109766,2.266631641761322,44.185988459988344,434.00421969172885,0,,0
ta_volatility_bbli,recovered,VolatilityRisk,ta,True,True,True,True,False,2587671,2587671,1.0,1.0,2,0.9470782800441014,0.05292171995589857,0.2238772241939943,0.0,0.0,0.0,1.0,1.0,0,,0
ta_volatility_bbm,legacy_v1,VolatilityRisk,ta,True,True,True,True,False,2571058,2587671,0.99357994119036,1.0,2540539,0.0,5.41553632453198,13.524305666463677,0.07827041279524564,0.3405045085847378,2.506298142671585,48.33425265884441,469.6573013305664,0,,0
ta_volatility_bbp,legacy_v1,VolatilityRisk,ta,True,True,True,True,False,2571058,2587671,0.99357994119036,1.0,2570253,0.0,0.4816639920122163,0.3328619983662324,-0.5591230829687733,-0.15130356994816974,0.4540990226453888,1.228397472973136,1.5619206533197239,0,,0
ta_volatility_bbw,legacy_v1,VolatilityRisk,ta,True,True,True,True,False,2571058,2587671,0.99357994119036,1.0,2560320,0.0,18.5282310655087,12.293222248141403,0.777361310868161,3.7554397727915023,15.462134202158143,63.780089614850766,279.02029560817806,0,,0
ta_volatility_dch,legacy_v1,VolatilityRisk,ta,True,True,True,True,False,2571058,2587671,0.99357994119036,1.0,652737,0.0,5.9815960193402935,14.657260274596037,0.10205332189798355,0.37939453125,2.7848039865493774,53.44305561065825,547.2921142578125,0,,0
