selection_date,effective_date,instrument,action
2021-01-29,2021-02-01,SH603605,enter
2021-01-29,2021-02-01,SH603606,enter
2021-01-29,2021-02-01,SH603609,enter
2021-01-29,2021-02-01,SH603612,enter
2021-01-29,2021-02-01,SH603613,enter
2021-01-29,2021-02-01,SH603626,enter
2021-01-29,2021-02-01,SH603636,enter
2021-01-29,2021-02-01,SH603638,enter
2021-01-29,2021-02-01,SH603650,enter
2021-01-29,2021-02-01,SH603655,enter
2021-01-29,2021-02-01,SH603658,enter
2021-01-29,2021-02-01,SH603659,enter
2021-01-29,2021-02-01,SH603666,enter
2021-01-29,2021-02-01,SH603668,enter
2021-01-29,2021-02-01,SH603678,enter
2021-01-29,2021-02-01,SH603686,enter
2021-01-29,2021-02-01,SH603688,enter
2021-01-29,2021-02-01,SH603690,enter
2021-01-29,2021-02-01,SH603696,enter
2021-01-29,2021-02-01,SH603697,enter
2021-01-29,2021-02-01,SH603700,enter
2021-01-29,2021-02-01,SH603707,enter
2021-01-29,2021-02-01,SH603708,enter
2021-01-29,2021-02-01,SH603712,enter
2021-01-29,2021-02-01,SH603713,enter
2021-01-29,2021-02-01,SH603718,enter
2021-01-29,2021-02-01,SH603719,enter
2021-01-29,2021-02-01,SH603721,enter
2021-01-29,2021-02-01,SH603730,enter
2021-01-29,2021-02-01,SH603733,enter
2021-01-29,2021-02-01,SH603737,enter
2021-01-29,2021-02-01,SH603738,enter
2021-01-29,2021-02-01,SH603777,enter
2021-01-29,2021-02-01,SH603786,enter
2021-01-29,2021-02-01,SH603787,enter
2021-01-29,2021-02-01,SH603799,enter
2021-01-29,2021-02-01,SH603801,enter
2021-01-29,2021-02-01,SH603806,enter
2021-01-29,2021-02-01,SH603815,enter
2021-01-29,2021-02-01,SH603816,enter
2021-01-29,2021-02-01,SH603825,enter
2021-01-29,2021-02-01,SH603826,enter
2021-01-29,2021-02-01,SH603833,enter
2021-01-29,2021-02-01,SH603858,enter
2021-01-29,2021-02-01,SH603859,enter
2021-01-29,2021-02-01,SH603866,enter
2021-01-29,2021-02-01,SH603867,enter
2021-01-29,2021-02-01,SH603881,enter
2021-01-29,2021-02-01,SH603882,enter
2021-01-29,2021-02-01,SH603883,enter
2021-01-29,2021-02-01,SH603885,enter
2021-01-29,2021-02-01,SH603886,enter
2021-01-29,2021-02-01,SH603887,enter
2021-01-29,2021-02-01,SH603888,enter
2021-01-29,2021-02-01,SH603890,enter
2021-01-29,2021-02-01,SH603893,enter
2021-01-29,2021-02-01,SH603899,enter
2021-01-29,2021-02-01,SH603906,enter
2021-01-29,2021-02-01,SH603915,enter
2021-01-29,2021-02-01,SH603916,enter
2021-01-29,2021-02-01,SH603919,enter
2021-01-29,2021-02-01,SH603920,enter
2021-01-29,2021-02-01,SH603927,enter
2021-01-29,2021-02-01,SH603936,enter
2021-01-29,2021-02-01,SH603939,enter
2021-01-29,2021-02-01,SH603949,enter
2021-01-29,2021-02-01,SH603960,enter
2021-01-29,2021-02-01,SH603976,enter
2021-01-29,2021-02-01,SH603979,enter
2021-01-29,2021-02-01,SH603982,enter
2021-01-29,2021-02-01,SH603983,enter
2021-01-29,2021-02-01,SH603985,enter
2021-01-29,2021-02-01,SH603986,enter
2021-01-29,2021-02-01,SH603987,enter
2021-01-29,2021-02-01,SH603989,enter
2021-01-29,2021-02-01,SH603990,enter
2021-01-29,2021-02-01,SH603993,enter
2021-01-29,2021-02-01,SH603995,enter
2021-01-29,2021-02-01,SH688002,enter
2021-01-29,2021-02-01,SH688005,enter
2021-01-29,2021-02-01,SH688006,enter
2021-01-29,2021-02-01,SH688008,enter
2021-01-29,2021-02-01,SH688009,enter
2021-01-29,2021-02-01,SH688012,enter
2021-01-29,2021-02-01,SH688015,enter
2021-01-29,2021-02-01,SH688016,enter
2021-01-29,2021-02-01,SH688018,enter
2021-01-29,2021-02-01,SH688019,enter
2021-01-29,2021-02-01,SH688020,enter
2021-01-29,2021-02-01,SH688023,enter
2021-01-29,2021-02-01,SH688026,enter
2021-01-29,2021-02-01,SH688029,enter
2021-01-29,2021-02-01,SH688036,enter
2021-01-29,2021-02-01,SH688037,enter
2021-01-29,2021-02-01,SH688051,enter
2021-01-29,2021-02-01,SH688066,enter
2021-01-29,2021-02-01,SH688068,enter
2021-01-29,2021-02-01,SH688085,enter
2021-01-29,2021-02-01,SH688086,enter
2021-01-29,2021-02-01,SH688088,enter
2021-01-29,2021-02-01,SH688099,enter
2021-01-29,2021-02-01,SH688111,enter
2021-01-29,2021-02-01,SH688116,enter
2021-01-29,2021-02-01,SH688122,enter
2021-01-29,2021-02-01,SH688123,enter
2021-01-29,2021-02-01,SH688126,enter
2021-01-29,2021-02-01,SH688138,enter
2021-01-29,2021-02-01,SH688139,enter
2021-01-29,2021-02-01,SH688158,enter
2021-01-29,2021-02-01,SH688166,enter
2021-01-29,2021-02-01,SH688169,enter
2021-01-29,2021-02-01,SH688177,enter
2021-01-29,2021-02-01,SH688186,enter
2021-01-29,2021-02-01,SH688188,enter
2021-01-29,2021-02-01,SH688189,enter
2021-01-29,2021-02-01,SH688196,enter
2021-01-29,2021-02-01,SH688200,enter
2021-01-29,2021-02-01,SH688202,enter
2021-01-29,2021-02-01,SH688208,enter
2021-01-29,2021-02-01,SH688233,enter
2021-01-29,2021-02-01,SH688258,enter
2021-01-29,2021-02-01,SH688266,enter
2021-01-29,2021-02-01,SH688268,enter
2021-01-29,2021-02-01,SH688298,enter
2021-01-29,2021-02-01,SH688299,enter
2021-01-29,2021-02-01,SH688318,enter
2021-01-29,2021-02-01,SH688321,enter
2021-01-29,2021-02-01,SH688333,enter
2021-01-29,2021-02-01,SH688363,enter
2021-01-29,2021-02-01,SH688368,enter
2021-01-29,2021-02-01,SH688388,enter
2021-01-29,2021-02-01,SH688396,enter
2021-01-29,2021-02-01,SH688399,enter
2021-01-29,2021-02-01,SZ000001,enter
2021-01-29,2021-02-01,SZ000002,enter
2021-01-29,2021-02-01,SZ000004,enter
2021-01-29,2021-02-01,SZ000006,enter
2021-01-29,2021-02-01,SZ000009,enter
2021-01-29,2021-02-01,SZ000011,enter
2021-01-29,2021-02-01,SZ000012,enter
2021-01-29,2021-02-01,SZ000016,enter
2021-01-29,2021-02-01,SZ000019,enter
2021-01-29,2021-02-01,SZ000021,enter
2021-01-29,2021-02-01,SZ000025,enter
2021-01-29,2021-02-01,SZ000026,enter
2021-01-29,2021-02-01,SZ000028,enter
2021-01-29,2021-02-01,SZ000030,enter
2021-01-29,2021-02-01,SZ000032,enter
2021-01-29,2021-02-01,SZ000034,enter
2021-01-29,2021-02-01,SZ000038,enter
2021-01-29,2021-02-01,SZ000039,enter
2021-01-29,2021-02-01,SZ000040,enter
2021-01-29,2021-02-01,SZ000049,enter
2021-01-29,2021-02-01,SZ000050,enter
2021-01-29,2021-02-01,SZ000058,enter
2021-01-29,2021-02-01,SZ000059,enter
2021-01-29,2021-02-01,SZ000060,enter
2021-01-29,2021-02-01,SZ000061,enter
2021-01-29,2021-02-01,SZ000063,enter
2021-01-29,2021-02-01,SZ000066,enter
2021-01-29,2021-02-01,SZ000069,enter
2021-01-29,2021-02-01,SZ000070,enter
2021-01-29,2021-02-01,SZ000078,enter
2021-01-29,2021-02-01,SZ000089,enter
2021-01-29,2021-02-01,SZ000090,enter
2021-01-29,2021-02-01,SZ000100,enter
2021-01-29,2021-02-01,SZ000153,enter
2021-01-29,2021-02-01,SZ000155,enter
2021-01-29,2021-02-01,SZ000156,enter
2021-01-29,2021-02-01,SZ000157,enter
2021-01-29,2021-02-01,SZ000158,enter
2021-01-29,2021-02-01,SZ000159,enter
2021-01-29,2021-02-01,SZ000166,enter
2021-01-29,2021-02-01,SZ000333,enter
2021-01-29,2021-02-01,SZ000338,enter
2021-01-29,2021-02-01,SZ000400,enter
2021-01-29,2021-02-01,SZ000401,enter
2021-01-29,2021-02-01,SZ000403,enter
2021-01-29,2021-02-01,SZ000411,enter
2021-01-29,2021-02-01,SZ000413,enter
2021-01-29,2021-02-01,SZ000423,enter
2021-01-29,2021-02-01,SZ000425,enter
2021-01-29,2021-02-01,SZ000426,enter
2021-01-29,2021-02-01,SZ000488,enter
2021-01-29,2021-02-01,SZ000501,enter
2021-01-29,2021-02-01,SZ000503,enter
2021-01-29,2021-02-01,SZ000505,enter
2021-01-29,2021-02-01,SZ000513,enter
2021-01-29,2021-02-01,SZ000516,enter
2021-01-29,2021-02-01,SZ000518,enter
2021-01-29,2021-02-01,SZ000519,enter
2021-01-29,2021-02-01,SZ000525,enter
2021-01-29,2021-02-01,SZ000528,enter
2021-01-29,2021-02-01,SZ000532,enter
2021-01-29,2021-02-01,SZ000538,enter
2021-01-29,2021-02-01,SZ000540,enter
2021-01-29,2021-02-01,SZ000547,enter
2021-01-29,2021-02-01,SZ000550,enter
2021-01-29,2021-02-01,SZ000555,enter
2021-01-29,2021-02-01,SZ000559,enter
2021-01-29,2021-02-01,SZ000563,enter
2021-01-29,2021-02-01,SZ000564,enter
2021-01-29,2021-02-01,SZ000566,enter
2021-01-29,2021-02-01,SZ000568,enter
2021-01-29,2021-02-01,SZ000576,enter
2021-01-29,2021-02-01,SZ000581,enter
2021-01-29,2021-02-01,SZ000589,enter
2021-01-29,2021-02-01,SZ000591,enter
2021-01-29,2021-02-01,SZ000592,enter
2021-01-29,2021-02-01,SZ000596,enter
2021-01-29,2021-02-01,SZ000597,enter
2021-01-29,2021-02-01,SZ000603,enter
2021-01-29,2021-02-01,SZ000610,enter
2021-01-29,2021-02-01,SZ000612,enter
2021-01-29,2021-02-01,SZ000623,enter
2021-01-29,2021-02-01,SZ000625,enter
2021-01-29,2021-02-01,SZ000627,enter
2021-01-29,2021-02-01,SZ000629,enter
2021-01-29,2021-02-01,SZ000630,enter
2021-01-29,2021-02-01,SZ000636,enter
2021-01-29,2021-02-01,SZ000639,enter
2021-01-29,2021-02-01,SZ000650,enter
2021-01-29,2021-02-01,SZ000651,enter
2021-01-29,2021-02-01,SZ000652,enter
2021-01-29,2021-02-01,SZ000655,enter
2021-01-29,2021-02-01,SZ000656,enter
2021-01-29,2021-02-01,SZ000661,enter
2021-01-29,2021-02-01,SZ000667,enter
2021-01-29,2021-02-01,SZ000671,enter
2021-01-29,2021-02-01,SZ000672,enter
2021-01-29,2021-02-01,SZ000676,enter
2021-01-29,2021-02-01,SZ000681,enter
2021-01-29,2021-02-01,SZ000683,enter
2021-01-29,2021-02-01,SZ000686,enter
2021-01-29,2021-02-01,SZ000688,enter
2021-01-29,2021-02-01,SZ000690,enter
2021-01-29,2021-02-01,SZ000697,enter
2021-01-29,2021-02-01,SZ000698,enter
2021-01-29,2021-02-01,SZ000700,enter
2021-01-29,2021-02-01,SZ000703,enter
2021-01-29,2021-02-01,SZ000708,enter
2021-01-29,2021-02-01,SZ000709,enter
2021-01-29,2021-02-01,SZ000710,enter
2021-01-29,2021-02-01,SZ000712,enter
2021-01-29,2021-02-01,SZ000713,enter
2021-01-29,2021-02-01,SZ000716,enter
2021-01-29,2021-02-01,SZ000717,enter
2021-01-29,2021-02-01,SZ000721,enter
2021-01-29,2021-02-01,SZ000723,enter
2021-01-29,2021-02-01,SZ000725,enter
2021-01-29,2021-02-01,SZ000728,enter
2021-01-29,2021-02-01,SZ000729,enter
2021-01-29,2021-02-01,SZ000732,enter
2021-01-29,2021-02-01,SZ000733,enter
2021-01-29,2021-02-01,SZ000735,enter
2021-01-29,2021-02-01,SZ000738,enter
2021-01-29,2021-02-01,SZ000739,enter
2021-01-29,2021-02-01,SZ000750,enter
2021-01-29,2021-02-01,SZ000756,enter
2021-01-29,2021-02-01,SZ000758,enter
2021-01-29,2021-02-01,SZ000762,enter
2021-01-29,2021-02-01,SZ000768,enter
2021-01-29,2021-02-01,SZ000776,enter
2021-01-29,2021-02-01,SZ000778,enter
2021-01-29,2021-02-01,SZ000783,enter
2021-01-29,2021-02-01,SZ000786,enter
2021-01-29,2021-02-01,SZ000789,enter
2021-01-29,2021-02-01,SZ000793,enter
2021-01-29,2021-02-01,SZ000795,enter
2021-01-29,2021-02-01,SZ000796,enter
2021-01-29,2021-02-01,SZ000799,enter
2021-01-29,2021-02-01,SZ000800,enter
2021-01-29,2021-02-01,SZ000802,enter
2021-01-29,2021-02-01,SZ000807,enter
2021-01-29,2021-02-01,SZ000810,enter
2021-01-29,2021-02-01,SZ000813,enter
2021-01-29,2021-02-01,SZ000818,enter
2021-01-29,2021-02-01,SZ000823,enter
2021-01-29,2021-02-01,SZ000825,enter
2021-01-29,2021-02-01,SZ000826,enter
2021-01-29,2021-02-01,SZ000829,enter
2021-01-29,2021-02-01,SZ000830,enter
2021-01-29,2021-02-01,SZ000831,enter
2021-01-29,2021-02-01,SZ000839,enter
2021-01-29,2021-02-01,SZ000848,enter
2021-01-29,2021-02-01,SZ000851,enter
2021-01-29,2021-02-01,SZ000858,enter
2021-01-29,2021-02-01,SZ000859,enter
2021-01-29,2021-02-01,SZ000860,enter
2021-01-29,2021-02-01,SZ000861,enter
2021-01-29,2021-02-01,SZ000869,enter
2021-01-29,2021-02-01,SZ000875,enter
2021-01-29,2021-02-01,SZ000876,enter
2021-01-29,2021-02-01,SZ000877,enter
2021-01-29,2021-02-01,SZ000878,enter
2021-01-29,2021-02-01,SZ000886,enter
2021-01-29,2021-02-01,SZ000887,enter
2021-01-29,2021-02-01,SZ000889,enter
2021-01-29,2021-02-01,SZ000895,enter
2021-01-29,2021-02-01,SZ000901,enter
2021-01-29,2021-02-01,SZ000902,enter
2021-01-29,2021-02-01,SZ000903,enter
2021-01-29,2021-02-01,SZ000908,enter
2021-01-29,2021-02-01,SZ000910,enter
2021-01-29,2021-02-01,SZ000913,enter
2021-01-29,2021-02-01,SZ000915,enter
2021-01-29,2021-02-01,SZ000917,enter
2021-01-29,2021-02-01,SZ000921,enter
2021-01-29,2021-02-01,SZ000930,enter
2021-01-29,2021-02-01,SZ000931,enter
2021-01-29,2021-02-01,SZ000932,enter
2021-01-29,2021-02-01,SZ000933,enter
2021-01-29,2021-02-01,SZ000935,enter
2021-01-29,2021-02-01,SZ000936,enter
2021-01-29,2021-02-01,SZ000937,enter
2021-01-29,2021-02-01,SZ000938,enter
2021-01-29,2021-02-01,SZ000948,enter
2021-01-29,2021-02-01,SZ000951,enter
2021-01-29,2021-02-01,SZ000955,enter
2021-01-29,2021-02-01,SZ000957,enter
2021-01-29,2021-02-01,SZ000960,enter
2021-01-29,2021-02-01,SZ000961,enter
2021-01-29,2021-02-01,SZ000963,enter
2021-01-29,2021-02-01,SZ000967,enter
2021-01-29,2021-02-01,SZ000969,enter
2021-01-29,2021-02-01,SZ000970,enter
2021-01-29,2021-02-01,SZ000973,enter
2021-01-29,2021-02-01,SZ000975,enter
2021-01-29,2021-02-01,SZ000976,enter
2021-01-29,2021-02-01,SZ000977,enter
2021-01-29,2021-02-01,SZ000983,enter
2021-01-29,2021-02-01,SZ000987,enter
2021-01-29,2021-02-01,SZ000988,enter
2021-01-29,2021-02-01,SZ000990,enter
2021-01-29,2021-02-01,SZ000996,enter
2021-01-29,2021-02-01,SZ000997,enter
2021-01-29,2021-02-01,SZ000998,enter
2021-01-29,2021-02-01,SZ000999,enter
2021-01-29,2021-02-01,SZ001696,enter
2021-01-29,2021-02-01,SZ001914,enter
2021-01-29,2021-02-01,SZ001979,enter
2021-01-29,2021-02-01,SZ002001,enter
2021-01-29,2021-02-01,SZ002002,enter
2021-01-29,2021-02-01,SZ002004,enter
2021-01-29,2021-02-01,SZ002007,enter
2021-01-29,2021-02-01,SZ002008,enter
2021-01-29,2021-02-01,SZ002009,enter
2021-01-29,2021-02-01,SZ002010,enter
2021-01-29,2021-02-01,SZ002012,enter
2021-01-29,2021-02-01,SZ002013,enter
2021-01-29,2021-02-01,SZ002017,enter
2021-01-29,2021-02-01,SZ002019,enter
2021-01-29,2021-02-01,SZ002020,enter
2021-01-29,2021-02-01,SZ002022,enter
2021-01-29,2021-02-01,SZ002023,enter
2021-01-29,2021-02-01,SZ002024,enter
2021-01-29,2021-02-01,SZ002025,enter
2021-01-29,2021-02-01,SZ002026,enter
2021-01-29,2021-02-01,SZ002027,enter
2021-01-29,2021-02-01,SZ002028,enter
2021-01-29,2021-02-01,SZ002030,enter
2021-01-29,2021-02-01,SZ002032,enter
2021-01-29,2021-02-01,SZ002035,enter
2021-01-29,2021-02-01,SZ002036,enter
2021-01-29,2021-02-01,SZ002038,enter
2021-01-29,2021-02-01,SZ002041,enter
2021-01-29,2021-02-01,SZ002043,enter
2021-01-29,2021-02-01,SZ002044,enter
2021-01-29,2021-02-01,SZ002045,enter
2021-01-29,2021-02-01,SZ002046,enter
2021-01-29,2021-02-01,SZ002048,enter
2021-01-29,2021-02-01,SZ002049,enter
2021-01-29,2021-02-01,SZ002050,enter
2021-01-29,2021-02-01,SZ002054,enter
2021-01-29,2021-02-01,SZ002055,enter
2021-01-29,2021-02-01,SZ002056,enter
2021-01-29,2021-02-01,SZ002057,enter
2021-01-29,2021-02-01,SZ002063,enter
2021-01-29,2021-02-01,SZ002064,enter
2021-01-29,2021-02-01,SZ002065,enter
2021-01-29,2021-02-01,SZ002074,enter
2021-01-29,2021-02-01,SZ002075,enter
2021-01-29,2021-02-01,SZ002078,enter
2021-01-29,2021-02-01,SZ002079,enter
2021-01-29,2021-02-01,SZ002080,enter
2021-01-29,2021-02-01,SZ002081,enter
2021-01-29,2021-02-01,SZ002083,enter
2021-01-29,2021-02-01,SZ002084,enter
2021-01-29,2021-02-01,SZ002085,enter
2021-01-29,2021-02-01,SZ002087,enter
2021-01-29,2021-02-01,SZ002091,enter
2021-01-29,2021-02-01,SZ002092,enter
2021-01-29,2021-02-01,SZ002093,enter
2021-01-29,2021-02-01,SZ002097,enter
2021-01-29,2021-02-01,SZ002099,enter
2021-01-29,2021-02-01,SZ002100,enter
2021-01-29,2021-02-01,SZ002103,enter
2021-01-29,2021-02-01,SZ002104,enter
2021-01-29,2021-02-01,SZ002106,enter
2021-01-29,2021-02-01,SZ002107,enter
2021-01-29,2021-02-01,SZ002108,enter
2021-01-29,2021-02-01,SZ002110,enter
2021-01-29,2021-02-01,SZ002111,enter
2021-01-29,2021-02-01,SZ002115,enter
2021-01-29,2021-02-01,SZ002117,enter
2021-01-29,2021-02-01,SZ002118,enter
2021-01-29,2021-02-01,SZ002119,enter
2021-01-29,2021-02-01,SZ002120,enter
2021-01-29,2021-02-01,SZ002123,enter
2021-01-29,2021-02-01,SZ002124,enter
2021-01-29,2021-02-01,SZ002125,enter
2021-01-29,2021-02-01,SZ002126,enter
2021-01-29,2021-02-01,SZ002127,enter
2021-01-29,2021-02-01,SZ002128,enter
2021-01-29,2021-02-01,SZ002129,enter
2021-01-29,2021-02-01,SZ002130,enter
2021-01-29,2021-02-01,SZ002131,enter
2021-01-29,2021-02-01,SZ002132,enter
2021-01-29,2021-02-01,SZ002135,enter
2021-01-29,2021-02-01,SZ002137,enter
2021-01-29,2021-02-01,SZ002138,enter
2021-01-29,2021-02-01,SZ002139,enter
2021-01-29,2021-02-01,SZ002142,enter
2021-01-29,2021-02-01,SZ002145,enter
2021-01-29,2021-02-01,SZ002146,enter
2021-01-29,2021-02-01,SZ002149,enter
2021-01-29,2021-02-01,SZ002151,enter
2021-01-29,2021-02-01,SZ002152,enter
2021-01-29,2021-02-01,SZ002153,enter
2021-01-29,2021-02-01,SZ002154,enter
2021-01-29,2021-02-01,SZ002155,enter
2021-01-29,2021-02-01,SZ002156,enter
2021-01-29,2021-02-01,SZ002157,enter
2021-01-29,2021-02-01,SZ002158,enter
2021-01-29,2021-02-01,SZ002160,enter
2021-01-29,2021-02-01,SZ002161,enter
2021-01-29,2021-02-01,SZ002163,enter
2021-01-29,2021-02-01,SZ002166,enter
2021-01-29,2021-02-01,SZ002168,enter
2021-01-29,2021-02-01,SZ002169,enter
2021-01-29,2021-02-01,SZ002170,enter
2021-01-29,2021-02-01,SZ002171,enter
2021-01-29,2021-02-01,SZ002174,enter
2021-01-29,2021-02-01,SZ002177,enter
2021-01-29,2021-02-01,SZ002179,enter
2021-01-29,2021-02-01,SZ002180,enter
2021-01-29,2021-02-01,SZ002182,enter
2021-01-29,2021-02-01,SZ002183,enter
2021-01-29,2021-02-01,SZ002184,enter
2021-01-29,2021-02-01,SZ002185,enter
2021-01-29,2021-02-01,SZ002189,enter
2021-01-29,2021-02-01,SZ002190,enter
2021-01-29,2021-02-01,SZ002191,enter
2021-01-29,2021-02-01,SZ002192,enter
2021-01-29,2021-02-01,SZ002194,enter
2021-01-29,2021-02-01,SZ002195,enter
2021-01-29,2021-02-01,SZ002197,enter
2021-01-29,2021-02-01,SZ002201,enter
2021-01-29,2021-02-01,SZ002202,enter
2021-01-29,2021-02-01,SZ002204,enter
2021-01-29,2021-02-01,SZ002208,enter
2021-01-29,2021-02-01,SZ002212,enter
2021-01-29,2021-02-01,SZ002214,enter
2021-01-29,2021-02-01,SZ002215,enter
2021-01-29,2021-02-01,SZ002216,enter
2021-01-29,2021-02-01,SZ002217,enter
2021-01-29,2021-02-01,SZ002218,enter
2021-01-29,2021-02-01,SZ002221,enter
2021-01-29,2021-02-01,SZ002222,enter
2021-01-29,2021-02-01,SZ002223,enter
2021-01-29,2021-02-01,SZ002230,enter
2021-01-29,2021-02-01,SZ002232,enter
2021-01-29,2021-02-01,SZ002233,enter
2021-01-29,2021-02-01,SZ002234,enter
2021-01-29,2021-02-01,SZ002235,enter
2021-01-29,2021-02-01,SZ002236,enter
2021-01-29,2021-02-01,SZ002237,enter
2021-01-29,2021-02-01,SZ002239,enter
2021-01-29,2021-02-01,SZ002240,enter
2021-01-29,2021-02-01,SZ002241,enter
2021-01-29,2021-02-01,SZ002242,enter
2021-01-29,2021-02-01,SZ002243,enter
2021-01-29,2021-02-01,SZ002244,enter
2021-01-29,2021-02-01,SZ002245,enter
2021-01-29,2021-02-01,SZ002249,enter
2021-01-29,2021-02-01,SZ002250,enter
2021-01-29,2021-02-01,SZ002252,enter
2021-01-29,2021-02-01,SZ002254,enter
2021-01-29,2021-02-01,SZ002258,enter
2021-01-29,2021-02-01,SZ002261,enter
2021-01-29,2021-02-01,SZ002262,enter
2021-01-29,2021-02-01,SZ002263,enter
2021-01-29,2021-02-01,SZ002266,enter
2021-01-29,2021-02-01,SZ002268,enter
2021-01-29,2021-02-01,SZ002271,enter
2021-01-29,2021-02-01,SZ002273,enter
2021-01-29,2021-02-01,SZ002274,enter
2021-01-29,2021-02-01,SZ002276,enter
2021-01-29,2021-02-01,SZ002277,enter
2021-01-29,2021-02-01,SZ002279,enter
2021-01-29,2021-02-01,SZ002280,enter
2021-01-29,2021-02-01,SZ002281,enter
2021-01-29,2021-02-01,SZ002283,enter
2021-01-29,2021-02-01,SZ002285,enter
2021-01-29,2021-02-01,SZ002286,enter
2021-01-29,2021-02-01,SZ002287,enter
2021-01-29,2021-02-01,SZ002288,enter
2021-01-29,2021-02-01,SZ002291,enter
2021-01-29,2021-02-01,SZ002292,enter
2021-01-29,2021-02-01,SZ002294,enter
2021-01-29,2021-02-01,SZ002297,enter
2021-01-29,2021-02-01,SZ002298,enter
2021-01-29,2021-02-01,SZ002299,enter
2021-01-29,2021-02-01,SZ002301,enter
2021-01-29,2021-02-01,SZ002302,enter
2021-01-29,2021-02-01,SZ002303,enter
2021-01-29,2021-02-01,SZ002304,enter
2021-01-29,2021-02-01,SZ002307,enter
2021-01-29,2021-02-01,SZ002308,enter
2021-01-29,2021-02-01,SZ002310,enter
2021-01-29,2021-02-01,SZ002311,enter
2021-01-29,2021-02-01,SZ002312,enter
2021-01-29,2021-02-01,SZ002315,enter
2021-01-29,2021-02-01,SZ002317,enter
2021-01-29,2021-02-01,SZ002318,enter
2021-01-29,2021-02-01,SZ002320,enter
2021-01-29,2021-02-01,SZ002321,enter
2021-01-29,2021-02-01,SZ002324,enter
2021-01-29,2021-02-01,SZ002326,enter
2021-01-29,2021-02-01,SZ002328,enter
2021-01-29,2021-02-01,SZ002329,enter
2021-01-29,2021-02-01,SZ002331,enter
2021-01-29,2021-02-01,SZ002332,enter
2021-01-29,2021-02-01,SZ002334,enter
2021-01-29,2021-02-01,SZ002335,enter
2021-01-29,2021-02-01,SZ002338,enter
2021-01-29,2021-02-01,SZ002340,enter
2021-01-29,2021-02-01,SZ002341,enter
2021-01-29,2021-02-01,SZ002343,enter
2021-01-29,2021-02-01,SZ002351,enter
2021-01-29,2021-02-01,SZ002352,enter
2021-01-29,2021-02-01,SZ002353,enter
2021-01-29,2021-02-01,SZ002362,enter
2021-01-29,2021-02-01,SZ002363,enter
2021-01-29,2021-02-01,SZ002364,enter
2021-01-29,2021-02-01,SZ002366,enter
2021-01-29,2021-02-01,SZ002367,enter
2021-01-29,2021-02-01,SZ002368,enter
2021-01-29,2021-02-01,SZ002369,enter
2021-01-29,2021-02-01,SZ002371,enter
2021-01-29,2021-02-01,SZ002372,enter
2021-01-29,2021-02-01,SZ002373,enter
2021-01-29,2021-02-01,SZ002375,enter
2021-01-29,2021-02-01,SZ002382,enter
2021-01-29,2021-02-01,SZ002383,enter
2021-01-29,2021-02-01,SZ002384,enter
2021-01-29,2021-02-01,SZ002385,enter
2021-01-29,2021-02-01,SZ002387,enter
2021-01-29,2021-02-01,SZ002389,enter
2021-01-29,2021-02-01,SZ002390,enter
2021-01-29,2021-02-01,SZ002391,enter
2021-01-29,2021-02-01,SZ002392,enter
2021-01-29,2021-02-01,SZ002396,enter
2021-01-29,2021-02-01,SZ002398,enter
2021-01-29,2021-02-01,SZ002399,enter
2021-01-29,2021-02-01,SZ002400,enter
2021-01-29,2021-02-01,SZ002401,enter
2021-01-29,2021-02-01,SZ002402,enter
2021-01-29,2021-02-01,SZ002404,enter
2021-01-29,2021-02-01,SZ002405,enter
2021-01-29,2021-02-01,SZ002407,enter
2021-01-29,2021-02-01,SZ002408,enter
2021-01-29,2021-02-01,SZ002409,enter
2021-01-29,2021-02-01,SZ002410,enter
2021-01-29,2021-02-01,SZ002411,enter
2021-01-29,2021-02-01,SZ002413,enter
2021-01-29,2021-02-01,SZ002414,enter
2021-01-29,2021-02-01,SZ002415,enter
2021-01-29,2021-02-01,SZ002416,enter
2021-01-29,2021-02-01,SZ002417,enter
2021-01-29,2021-02-01,SZ002419,enter
