datetime,holding_count,gross_return,turnover,cost,net_return,universe_return,excess_return,net_excess_return
2017-09-08,200,0.0021579557,0.45999999999999996,0.00022999999999999998,0.0019279557,-0.0016793954,0.0038373512,0.003607351
2017-09-11,200,0.004925061,0.55,0.000275,0.004650061,0.0042783255,0.00064673554,0.00037173554
2017-09-12,200,-5.0617753e-05,0.48,0.00024,-0.00029061775,-0.0009766448,0.0009260271,0.00068602705
2017-09-13,200,-4.196346e-05,0.475,0.0002375,-0.00027946348,-0.0042112116,0.004169248,0.003931748
2017-09-14,200,0.007640013,0.505,0.0002525,0.007387513,0.007660935,-2.0922162e-05,-0.00027342234
2017-09-15,200,-0.0025894255,0.5,0.00025,-0.0028394256,-0.0044965073,0.0019070818,0.0016570818
2017-09-18,200,0.00796641,0.48,0.00024,0.0077264104,0.008312414,-0.00034600403,-0.000586004
2017-09-19,200,-0.008713273,0.5449999999999999,0.00027249999999999996,-0.008985774,-0.010798746,0.0020854725,0.0018129721
2017-09-20,200,-0.004436433,0.54,0.00027,-0.004706433,-0.0046224566,0.00018602377,-8.3976425e-05
2017-09-21,200,-0.011586036,0.5900000000000001,0.00029500000000000007,-0.011881036,-0.014556649,0.0029706135,0.0026756134
2017-09-22,200,0.0033114788,0.5800000000000001,0.00029000000000000006,0.0030214787,0.0020104956,0.0013009831,0.001010983
2017-09-25,200,0.0067348974,0.5800000000000001,0.00029000000000000006,0.0064448975,0.006986462,-0.00025156466,-0.00054156454
2017-09-26,200,-0.010121492,0.565,0.0002825,-0.010403992,-0.0043081893,-0.0058133025,-0.0060958024
2017-09-27,200,0.0073313997,0.375,0.0001875,0.0071439,0.008598725,-0.0012673256,-0.0014548255
2017-09-28,200,0.015495105,0.505,0.0002525,0.015242605,0.012591487,0.002903618,0.0026511177
2017-09-29,200,0.0137762185,0.43999999999999995,0.00021999999999999998,0.013556219,0.007967773,0.0058084456,0.005588446
2017-10-09,200,0.0022844693,0.7,0.00035,0.0019344693,-0.0031534897,0.005437959,0.005087959
2017-10-10,200,-0.0025944049,0.475,0.0002375,-0.002831905,-0.002235891,-0.0003585138,-0.00059601385
2017-10-11,200,0.0055200728,0.43999999999999995,0.00021999999999999998,0.005300073,0.0043581934,0.0011618794,0.0009418796
2017-10-12,200,-0.01128273,0.4,0.0002,-0.01148273,-0.01935177,0.008069039,0.00786904
2017-10-13,200,-0.0034616056,0.38,0.00019,-0.0036516057,-0.0010294659,-0.0024321396,-0.0026221396
2017-10-16,200,-0.015320378,0.6,0.0003,-0.015620379,-0.008402655,-0.0069177235,-0.007217724
2017-10-17,200,-0.008728641,0.495,0.0002475,-0.008976141,-0.010851586,0.0021229452,0.0018754452
2017-10-18,200,0.016089285,0.485,0.00024249999999999999,0.015846785,0.01214179,0.0039474946,0.003704995
2017-10-19,200,0.0064554024,0.505,0.0002525,0.006202902,0.005335667,0.0011197352,0.000867235
2017-10-20,200,-0.0068042506,0.345,0.0001725,-0.0069767507,-0.0043157577,-0.002488493,-0.002660993
2017-10-23,200,0.0046942066,0.665,0.0003325,0.004361707,0.0063346974,-0.0016404907,-0.0019729906
2017-10-24,200,0.0071586366,0.5,0.00025,0.0069086365,0.0039679967,0.00319064,0.0029406399
2017-10-25,200,-0.004811763,0.45999999999999996,0.00022999999999999998,-0.0050417627,-0.00721059,0.002398827,0.0021688272
2017-10-26,200,-0.016337844,0.63,0.000315,-0.016652843,-0.02521771,0.008879866,0.008564867
2017-10-27,200,0.009689968,0.495,0.0002475,0.009442468,0.007656344,0.0020336239,0.001786124
2017-10-30,200,-0.0028637112,0.595,0.00029749999999999997,-0.0031612113,-0.0006116584,-0.0022520528,-0.0025495528
2017-10-31,200,-0.012666399,0.47,0.000235,-0.012901398,-0.011448166,-0.0012182323,-0.001453232
2017-11-01,200,-0.009080517,0.345,0.0001725,-0.009253017,-0.0077304495,-0.0013500676,-0.0015225671
2017-11-02,200,0.010857744,0.43000000000000005,0.00021500000000000002,0.010642745,0.010199475,0.00065826904,0.0004432695
2017-11-03,200,0.0050499453,0.38,0.00019,0.0048599453,0.0054645217,-0.00041457638,-0.00060457643
2017-11-06,200,0.004865686,0.55,0.000275,0.004590686,0.0029432285,0.0019224575,0.0016474575
2017-11-07,200,0.0029391153,0.345,0.0001725,0.0027666152,0.0054491963,-0.002510081,-0.002682581
2017-11-08,200,-0.0021236923,0.4,0.0002,-0.0023236922,0.0009926676,-0.00311636,-0.0033163598
2017-11-09,200,-0.002547066,0.44999999999999996,0.000225,-0.002772066,-0.00025958777,-0.0022874782,-0.0025124783
2017-11-10,200,-0.0036203205,0.37,0.000185,-0.0038053205,-0.0071823997,0.0035620793,0.0033770793
2017-11-13,200,-0.005146687,0.41000000000000003,0.00020500000000000002,-0.005351687,-0.008550288,0.0034036012,0.0031986013
