year,factor,dates,universe_rows,finite_cells,n_below_100_dates,rank_suppressed_cells,infinite_cells,all_missing_dates,constant_dates,below_rank_min_dates,raw_U_not_ranked_dates,finite_rate
2010,alpha360_OPEN9,223,355454,338635,0,0,0,0,0,0,0,0.9526830475954694
2010,alpha360_VWAP10,223,355454,338526,0,0,0,0,0,0,0,0.9523763975085384
2010,alpha360_VWAP11,223,355454,338457,0,0,0,0,0,0,0,0.9521822795636004
2010,alpha360_VWAP12,223,355454,338428,0,0,0,0,0,0,0,0.9521006937606554
2010,alpha360_VWAP13,223,355454,338371,0,0,0,0,0,0,0,0.9519403354583152
2010,alpha360_VWAP14,223,355454,338269,0,0,0,0,0,0,0,0.951653378496233
2010,alpha360_VWAP15,223,355454,338175,0,0,0,0,0,0,0,0.9513889279625493
2010,alpha360_VWAP16,223,355454,338113,0,0,0,0,0,0,0,0.95121450314246
2010,alpha360_VWAP17,223,355454,338023,0,0,0,0,0,0,0,0.9509613058229757
2010,alpha360_VWAP18,223,355454,337957,0,0,0,0,0,0,0,0.9507756277886872
2010,alpha360_VWAP19,223,355454,337881,0,0,0,0,0,0,0,0.9505618167189004
2010,alpha360_VWAP20,223,355454,337809,0,0,0,0,0,0,0,0.9503592588633129
2010,alpha360_VWAP21,223,355454,337722,0,0,0,0,0,0,0,0.950114501454478
2010,alpha360_VWAP22,223,355454,337665,0,0,0,0,0,0,0,0.9499541431521378
2010,alpha360_VWAP23,223,355454,337543,0,0,0,0,0,0,0,0.949610920119059
2010,alpha360_VWAP24,223,355454,337490,0,0,0,0,0,0,0,0.9494618150309182
2010,alpha360_VWAP25,223,355454,337441,0,0,0,0,0,0,0,0.9493239631569768
2010,alpha360_VWAP26,223,355454,337426,0,0,0,0,0,0,0,0.9492817636037293
2010,alpha360_VWAP27,223,355454,337399,0,0,0,0,0,0,0,0.949205804407884
2010,alpha360_VWAP28,223,355454,337331,0,0,0,0,0,0,0,0.9490144997664958
2010,alpha360_VWAP29,223,355454,337299,0,0,0,0,0,0,0,0.9489244740529014
2010,alpha360_VWAP3,223,355454,339464,0,0,0,0,0,0,0,0.9550152762382755
2010,alpha360_VWAP30,223,355454,337283,0,0,0,0,0,0,0,0.9488794611961041
2010,alpha360_VWAP31,223,355454,337248,0,0,0,0,0,0,0,0.9487809955718602
2010,alpha360_VWAP32,223,355454,337229,0,0,0,0,0,0,0,0.9487275428044135
2010,alpha360_VWAP33,223,355454,337199,0,0,0,0,0,0,0,0.9486431436979187
2010,alpha360_VWAP34,223,355454,337208,0,0,0,0,0,0,0,0.9486684634298671
2010,alpha360_VWAP35,223,355454,337196,0,0,0,0,0,0,0,0.9486347037872692
2010,alpha360_VWAP36,223,355454,337203,0,0,0,0,0,0,0,0.9486543969121181
2010,alpha360_VWAP37,223,355454,337213,0,0,0,0,0,0,0,0.9486825299476163
2010,alpha360_VWAP38,223,355454,337193,0,0,0,0,0,0,0,0.9486262638766197
2010,alpha360_VWAP39,223,355454,337183,0,0,0,0,0,0,0,0.9485981308411215
2010,alpha360_VWAP4,223,355454,339217,0,0,0,0,0,0,0,0.9543203902614684
2010,alpha360_VWAP40,223,355454,337178,0,0,0,0,0,0,0,0.9485840643233724
2010,alpha360_VWAP41,223,355454,337149,0,0,0,0,0,0,0,0.9485024785204274
2010,alpha360_VWAP42,223,355454,337148,0,0,0,0,0,0,0,0.9484996652168776
2010,alpha360_VWAP43,223,355454,337097,0,0,0,0,0,0,0,0.9483561867358364
2010,alpha360_VWAP44,223,355454,337078,0,0,0,0,0,0,0,0.9483027339683897
2010,alpha360_VWAP45,223,355454,337052,0,0,0,0,0,0,0,0.9482295880760943
2010,alpha360_VWAP46,223,355454,337058,0,0,0,0,0,0,0,0.9482464678973932
2010,alpha360_VWAP47,223,355454,337042,0,0,0,0,0,0,0,0.9482014550405959
2010,alpha360_VWAP48,223,355454,337049,0,0,0,0,0,0,0,0.9482211481654448
2010,alpha360_VWAP49,223,355454,337034,0,0,0,0,0,0,0,0.9481789486121973
2010,alpha360_VWAP5,223,355454,339038,0,0,0,0,0,0,0,0.9538168089260495
2010,alpha360_VWAP50,223,355454,337014,0,0,0,0,0,0,0,0.9481226825412008
2010,alpha360_VWAP51,223,355454,337019,0,0,0,0,0,0,0,0.94813674905895
2010,alpha360_VWAP52,223,355454,336991,0,0,0,0,0,0,0,0.9480579765595548
2010,alpha360_VWAP53,223,355454,336937,0,0,0,0,0,0,0,0.9479060581678642
2010,alpha360_VWAP54,223,355454,336922,0,0,0,0,0,0,0,0.9478638586146167
2010,alpha360_VWAP55,223,355454,336907,0,0,0,0,0,0,0,0.9478216590613694
2010,alpha360_VWAP56,223,355454,336895,0,0,0,0,0,0,0,0.9477878994187715
2010,alpha360_VWAP57,223,355454,336886,0,0,0,0,0,0,0,0.9477625796868231
2010,alpha360_VWAP58,223,355454,336873,0,0,0,0,0,0,0,0.9477260067406753
2010,alpha360_VWAP59,223,355454,336863,0,0,0,0,0,0,0,0.947697873705177
2010,alpha360_VWAP6,223,355454,338917,0,0,0,0,0,0,0,0.9534763991965205
2010,alpha360_VWAP7,223,355454,338830,0,0,0,0,0,0,0,0.9532316417876856
2010,alpha360_VWAP8,223,355454,338750,0,0,0,0,0,0,0,0.9530065775036995
2010,alpha360_VWAP9,223,355454,338635,0,0,0,0,0,0,0,0.9526830475954694
2010,amount_cv_20,223,355454,258485,0,0,0,0,0,0,0,0.7271967680768819
2010,amount_mean_20,223,355454,258485,0,0,0,0,0,0,0,0.7271967680768819
2010,amount_std_20,223,355454,258485,0,0,0,0,0,0,0,0.7271967680768819
2010,amplitude_20,223,355454,258485,0,0,0,0,0,0,0,0.7271967680768819
2010,corr_ret_amount_20,223,355454,254495,0,0,0,0,0,0,0,0.7159716869130746
2010,corr_ret_volume_20,223,355454,254495,0,0,0,0,0,0,0,0.7159716869130746
2010,kunquant_alpha101_alpha003,223,355454,355454,0,0,0,0,0,0,223,1.0
2010,kunquant_alpha101_alpha004,223,355454,306299,0,0,0,0,0,0,223,0.8617120640082824
2010,kunquant_alpha101_alpha005,223,355454,301671,0,0,0,0,0,0,223,0.8486920951796857
2010,kunquant_alpha101_alpha006,223,355454,355454,0,0,0,0,0,0,223,1.0
2010,kunquant_alpha101_alpha007,223,355454,201229,0,0,0,0,0,0,223,0.5661182600280205
2010,kunquant_alpha101_alpha011,223,355454,330159,0,0,0,0,0,0,223,0.9288374867071407
2010,kunquant_alpha101_alpha011_canonical_vwap_v2,223,355454,330159,0,0,0,0,0,0,223,0.9288374867071407
2010,kunquant_alpha101_alpha012,223,355454,340011,0,0,0,0,0,0,223,0.9565541532800306
2010,kunquant_alpha101_alpha013,223,355454,325283,0,0,0,0,0,0,223,0.9151198185981871
2010,kunquant_alpha101_alpha014,223,355454,329601,0,0,0,0,0,0,223,0.9272676633263376
2010,kunquant_alpha101_alpha015,223,355454,335064,0,0,0,0,0,0,223,0.9426367406190393
2010,kunquant_alpha101_alpha016,223,355454,325283,0,0,0,0,0,0,223,0.9151198185981871
2010,kunquant_alpha101_alpha024,223,355454,338937,0,0,0,0,0,0,223,0.953532665267517
2010,kunquant_alpha101_alpha026,223,355454,355454,0,0,0,0,0,0,223,1.0
2010,kunquant_alpha101_alpha035,223,355454,209636,0,0,0,0,0,0,223,0.5897697029714112
2010,kunquant_alpha101_alpha040,223,355454,301671,0,0,0,0,0,0,223,0.8486920951796857
2010,kunquant_alpha101_alpha041,223,355454,344996,0,0,0,0,0,0,223,0.9705784714759154
2010,kunquant_alpha101_alpha042,223,355454,344996,0,0,0,0,0,0,223,0.9705784714759154
2010,kunquant_alpha101_alpha042_canonical_vwap_v2,223,355454,344996,0,0,0,0,0,0,223,0.9705784714759154
2010,kunquant_alpha101_alpha044,223,355454,355454,0,0,0,0,0,0,223,1.0
2010,kunquant_alpha101_alpha045,223,355454,236909,0,0,0,0,0,0,223,0.6664969306858272
2010,kunquant_alpha101_alpha050,223,355454,325283,0,0,0,0,0,0,223,0.9151198185981871
2010,kunquant_alpha101_alpha050_canonical_vwap_v2,223,355454,325283,0,0,0,0,0,0,223,0.9151198185981871
2010,kunquant_alpha101_alpha055,223,355454,355454,0,0,0,0,0,0,223,1.0
2010,kunquant_alpha101_alpha071,223,355454,262537,0,0,0,0,0,0,223,0.7385962740607787
2010,kunquant_alpha101_alpha077,223,355454,344996,0,0,0,0,0,0,223,0.9705784714759154
2010,kunquant_alpha101_alpha083,223,355454,315575,0,0,0,0,0,0,223,0.8878082677364723
2010,kunquant_alpha101_alpha084,223,355454,203675,0,0,0,0,0,0,223,0.5729996005108959
2010,kunquant_alpha101_alpha084_canonical_vwap_v2,223,355454,206766,0,0,0,0,0,0,223,0.5816955217834094
2010,kunquant_alpha101_alpha088,223,355454,310964,0,0,0,0,0,0,223,0.8748361250682226
2010,kunquant_alpha101_alpha094,223,355454,292502,0,0,0,0,0,0,223,0.8228969149313272
2010,kunquant_alpha101_alpha094_canonical_vwap_v2,223,355454,294218,0,0,0,0,0,0,223,0.8277245438228295
2010,mature_amihud_illiquidity_20,223,355454,348968,0,0,0,0,0,0,0,0.9817529131758258
2010,mature_book_to_market_pit,223,355454,344184,0,0,0,0,0,0,0,0.9682940689934563
2010,mature_book_to_price,223,355454,337779,0,0,0,0,0,0,0,0.950274859756818
2010,mature_dividend_yield_ttm,223,355454,190515,0,0,0,0,0,0,0,0.5359765257951803
2010,mature_downside_volatility_60,223,355454,345800,0,0,0,0,0,0,0,0.9728403675299757
2010,mature_earnings_to_price_pit,223,355454,344184,0,0,0,0,0,0,0,0.9682940689934563
2010,mature_earnings_yield_ttm,223,355454,294751,0,0,0,0,0,0,0,0.8292240346148869
2010,mature_idiosyncratic_volatility_60,223,355454,334903,0,0,0,0,0,0,0,0.9421837987475172
2010,mature_intraday_return_20,223,355454,349442,0,0,0,0,0,0,0,0.9830864190584435
2010,mature_log_total_market_cap,223,355454,344996,0,0,0,0,0,0,0,0.9705784714759154
2010,mature_max_daily_return_21,223,355454,348665,0,0,0,0,0,0,0,0.9809004822002284
2010,mature_parkinson_volatility_20,223,355454,349442,0,0,0,0,0,0,0,0.9830864190584435
2010,mature_realized_volatility_60,223,355454,347756,0,0,0,0,0,0,0,0.9783431892734362
2010,mature_return_skewness_60,223,355454,347756,0,0,0,0,0,0,0,0.9783431892734362
2010,mature_reversal_1m,223,355454,334072,0,0,0,0,0,0,0,0.9398459434976115
2010,mature_sales_to_price_pit,223,355454,342912,0,0,0,0,0,0,0,0.964715546878077
2010,mature_sales_to_price_ttm,223,355454,344464,0,0,0,0,0,0,0,0.9690817939874077
2010,mature_turnover_mean_20,223,355454,344922,0,0,0,0,0,0,0,0.9703702870132281
2010,mature_turnover_rate_free_float,223,355454,344996,0,0,0,0,0,0,0,0.9705784714759154
2010,mature_turnover_volatility_20,223,355454,344922,0,0,0,0,0,0,0,0.9703702870132281
2010,mature_vwap_deviation_20,223,355454,349442,0,0,0,0,0,0,0,0.9830864190584435
2010,ret_10,223,355454,336777,0,0,0,0,0,0,0,0.947455929599892
2010,ret_20,223,355454,334333,0,0,0,0,0,0,0,0.9405802157241162
2010,ret_5,223,355454,338164,0,0,0,0,0,0,0,0.9513579816235012
2010,rev_20_exclude_5,223,355454,334902,0,0,0,0,0,0,0,0.9421809854439674
2010,rev_5,223,355454,338164,0,0,0,0,0,0,0,0.9513579816235012
2010,std_20,223,355454,254495,0,0,0,0,0,0,0,0.7159716869130746
2010,ta_momentum_ao,223,355454,206185,0,0,0,0,0,0,223,0.5800609924209602
2010,ta_momentum_kama,223,355454,298642,0,0,0,0,0,0,223,0.8401705987272615
2010,ta_momentum_ppo,223,355454,351020,0,0,0,0,0,0,0,0.9875258120600696
2010,ta_momentum_ppo_hist,223,355454,349860,0,0,0,0,0,0,0,0.9842623799422711
2010,ta_momentum_ppo_signal,223,355454,349860,0,0,0,0,0,0,0,0.9842623799422711
2010,ta_momentum_pvo,223,355454,351020,0,0,0,0,0,0,0,0.9875258120600696
2010,ta_momentum_pvo_signal,223,355454,349860,0,0,0,0,0,0,0,0.9842623799422711
2010,ta_momentum_roc,223,355454,336331,0,0,0,0,0,0,0,0.9462011962166694
2010,ta_momentum_rsi,223,355454,355454,0,0,0,0,0,0,0,1.0
2010,ta_momentum_tsi,223,355454,349229,0,0,0,0,0,0,0,0.9824871854023305
2010,ta_momentum_uo,223,355454,223934,0,0,0,0,0,0,0,0.6299943171268293
2010,ta_trend_adx_neg,223,355454,43,223,0,0,0,0,0,223,0.00012097205264253602
2010,ta_trend_adx_pos,223,355454,43,223,0,0,0,0,0,223,0.00012097205264253602
2010,ta_trend_aroon_down,223,355454,235104,0,0,0,0,0,0,0,0.6614189177783905
2010,ta_trend_aroon_ind,223,355454,235104,0,0,0,0,0,0,0,0.6614189177783905
2010,ta_trend_aroon_up,223,355454,235104,0,0,0,0,0,0,0,0.6614189177783905
2010,ta_trend_cci,223,355454,258485,0,0,0,0,0,0,0,0.7271967680768819
2010,ta_trend_ema_fast,223,355454,353459,0,0,0,0,0,0,223,0.9943874594180963
2010,ta_trend_ema_slow,223,355454,351020,0,0,0,0,0,0,223,0.9875258120600696
2010,ta_trend_ichimoku_a,223,355454,235104,0,0,0,0,0,0,223,0.6614189177783905
2010,ta_trend_ichimoku_b,223,355454,354707,0,0,0,0,0,0,223,0.9978984622482797
2010,ta_trend_ichimoku_base,223,355454,235104,0,0,0,0,0,0,223,0.6614189177783905
2010,ta_trend_ichimoku_conv,223,355454,306299,0,0,0,0,0,0,223,0.8617120640082824
2010,ta_trend_kst,223,355454,171888,0,0,0,0,0,0,0,0.4835731205725635
2010,ta_trend_kst_diff,223,355454,171888,0,0,0,0,0,0,0,0.4835731205725635
2010,ta_trend_kst_sig,223,355454,194093,0,0,0,0,0,0,0,0.5460425258964592
2010,ta_trend_macd,223,355454,351020,0,0,0,0,0,0,223,0.9875258120600696
2010,ta_trend_macd_diff,223,355454,349860,0,0,0,0,0,0,223,0.9842623799422711
2010,ta_trend_macd_signal,223,355454,349860,0,0,0,0,0,0,223,0.9842623799422711
2010,ta_trend_mass_index,223,355454,348935,0,0,0,0,0,0,0,0.9816600741586816
2010,ta_trend_psar_down,223,355454,146333,15,0,0,0,0,0,223,0.4116791483567494
2010,ta_trend_sma_fast,223,355454,292502,0,0,0,0,0,0,223,0.8228969149313272
2010,ta_trend_sma_slow,223,355454,235104,0,0,0,0,0,0,223,0.6614189177783905
2010,ta_trend_stc,223,355454,345105,0,0,0,0,0,0,0,0.9708851215628463
2010,ta_trend_trix,223,355454,348425,0,0,0,0,0,0,0,0.9802252893482701
2010,ta_trend_vortex_ind_diff,223,355454,279320,0,0,0,0,0,0,0,0.7858119475375154
2010,ta_trend_vortex_ind_neg,223,355454,279320,0,0,0,0,0,0,0,0.7858119475375154
2010,ta_trend_vortex_ind_pos,223,355454,279320,0,0,0,0,0,0,0,0.7858119475375154
2010,ta_volatility_atr,223,355454,43,223,0,0,0,0,0,223,0.00012097205264253602
2010,ta_volatility_bbh,223,355454,258485,0,0,0,0,0,0,223,0.7271967680768819
2010,ta_volatility_bbhi,223,355454,355454,0,0,0,0,0,0,223,1.0
2010,ta_volatility_bbm,223,355454,258485,0,0,0,0,0,0,223,0.7271967680768819
2010,ta_volatility_bbp,223,355454,258485,0,0,0,0,0,0,0,0.7271967680768819
2010,ta_volatility_dch,223,355454,258485,0,0,0,0,0,0,223,0.7271967680768819
2010,ta_volatility_dcl,223,355454,258485,0,0,0,0,0,0,223,0.7271967680768819
2010,ta_volatility_dcm,223,355454,258485,0,0,0,0,0,0,223,0.7271967680768819
2010,ta_volatility_dcp,223,355454,258485,0,0,0,0,0,0,0,0.7271967680768819
2010,ta_volatility_dcw,223,355454,258485,0,0,0,0,0,0,0,0.7271967680768819
2010,ta_volatility_kcc,223,355454,301671,0,0,0,0,0,0,223,0.8486920951796857
2010,ta_volatility_kch,223,355454,351849,0,0,0,0,0,0,223,0.9898580407028758
2010,ta_volatility_kchi,223,355454,355454,0,0,0,0,0,0,223,1.0
2010,ta_volatility_kcl,223,355454,351849,0,0,0,0,0,0,223,0.9898580407028758
2010,ta_volatility_kcw,223,355454,301671,0,0,0,0,0,0,0,0.8486920951796857
2010,ta_volume_cmf,223,355454,258485,0,0,0,0,0,0,0,0.7271967680768819
2010,ta_volume_fi,223,355454,353064,0,0,0,0,0,0,223,0.9932762045159148
2010,ta_volume_mfi,223,355454,283662,0,0,0,0,0,0,0,0.7980273115508617
2010,ta_volume_vwap,223,355454,283662,0,0,0,0,0,0,223,0.7980273115508617
2011,alpha158_BETA10,244,455402,441474,0,0,0,0,0,0,0,0.9694160324284917
2011,alpha158_BETA20,244,455402,441539,0,0,0,0,0,0,0,0.9695587634661245
2011,alpha158_BETA30,244,455402,441569,0,0,0,0,0,0,0,0.9696246393296473
2011,alpha158_BETA5,244,455402,441269,0,0,0,0,0,0,0,0.9689658806944195
2011,alpha158_BETA60,244,455402,441613,0,0,0,0,0,0,0,0.969721257262814
2011,alpha158_CNTD30,244,455402,455402,0,0,0,0,0,0,0,1.0
2011,alpha158_CNTP30,244,455402,455402,0,0,0,0,0,0,0,1.0
2011,alpha158_CORD10,244,455402,449702,0,0,0,0,0,0,0,0.9874835859306722
2011,alpha158_CORD20,244,455402,451412,0,0,0,0,0,0,0,0.9912385101514706
2011,alpha158_CORD30,244,455402,452587,0,0,0,0,0,0,0,0.993818648139446
2011,alpha158_CORD5,244,455402,447697,0,0,0,0,0,0,0,0.9830808823852333
2011,alpha158_CORD60,244,455402,454665,0,0,0,0,0,0,0,0.9983816496194571
2011,alpha158_CORR10,244,455402,449882,0,0,0,0,0,0,0,0.9878788411118089
2011,alpha158_CORR20,244,455402,451509,0,0,0,0,0,0,0,0.9914515087768608
2011,alpha158_CORR30,244,455402,452645,0,0,0,0,0,0,0,0.9939460081422568
2011,alpha158_CORR5,244,455402,448290,0,0,0,0,0,0,0,0.9843830286208668
2011,alpha158_CORR60,244,455402,454676,0,0,0,0,0,0,0,0.9984058041027488
2011,alpha158_IMAX20,244,455402,451720,0,0,0,0,0,0,0,0.9919148356836378
2011,alpha158_IMAX30,244,455402,452798,0,0,0,0,0,0,0,0.9942819750462228
2011,alpha158_IMAX60,244,455402,454729,0,0,0,0,0,0,0,0.9985221847949723
2011,alpha158_IMIN20,244,455402,451720,0,0,0,0,0,0,0,0.9919148356836378
2011,alpha158_IMIN30,244,455402,452798,0,0,0,0,0,0,0,0.9942819750462228
2011,alpha158_IMIN60,244,455402,454729,0,0,0,0,0,0,0,0.9985221847949723
2011,alpha158_IMXD20,244,455402,451720,0,0,0,0,0,0,0,0.9919148356836378
2011,alpha158_IMXD30,244,455402,452798,0,0,0,0,0,0,0,0.9942819750462228
2011,alpha158_IMXD60,244,455402,454729,0,0,0,0,0,0,0,0.9985221847949723
2011,alpha158_KLEN,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_KLOW,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_KUP,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_LOW0,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_MA10,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_MA20,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_MA30,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_MA5,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_MA60,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_MAX5,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_MIN10,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_MIN20,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_MIN30,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_MIN5,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_MIN60,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_QTLD10,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_QTLD20,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_QTLD30,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_QTLD5,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_QTLD60,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_QTLU20,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_QTLU30,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_QTLU60,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_RANK10,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_RANK20,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_RANK30,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_RANK60,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_RESI60,244,455402,441613,0,0,0,0,0,0,0,0.969721257262814
2011,alpha158_ROC10,244,455402,433412,0,0,0,0,0,0,0,0.951712992037804
2011,alpha158_ROC20,244,455402,432488,0,0,0,0,0,0,0,0.9496840154413024
2011,alpha158_ROC30,244,455402,431978,0,0,0,0,0,0,0,0.9485641257614152
2011,alpha158_ROC5,244,455402,434190,0,0,0,0,0,0,0,0.9534213727651614
2011,alpha158_ROC60,244,455402,431616,0,0,0,0,0,0,0,0.947769223674907
2011,alpha158_RSV20,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_RSV30,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_RSV60,244,455402,441621,0,0,0,0,0,0,0,0.9697388241597533
2011,alpha158_STD10,244,455402,441474,0,0,0,0,0,0,0,0.9694160324284917
2011,alpha158_STD5,244,455402,441269,0,0,0,0,0,0,0,0.9689658806944195
2011,alpha158_SUMD10,244,455402,450068,0,0,0,0,0,0,0,0.9882872714656501
2011,alpha158_SUMD20,244,455402,451630,0,0,0,0,0,0,0,0.9917172080930694
2011,alpha158_SUMD30,244,455402,452738,0,0,0,0,0,0,0,0.9941502233191774
2011,alpha158_SUMD60,244,455402,454721,0,0,0,0,0,0,0,0.9985046178980329
2011,alpha158_SUMN10,244,455402,450068,0,0,0,0,0,0,0,0.9882872714656501
2011,alpha158_SUMN20,244,455402,451630,0,0,0,0,0,0,0,0.9917172080930694
2011,alpha158_SUMN30,244,455402,452738,0,0,0,0,0,0,0,0.9941502233191774
2011,alpha158_SUMN60,244,455402,454721,0,0,0,0,0,0,0,0.9985046178980329
2011,alpha158_SUMP10,244,455402,450068,0,0,0,0,0,0,0,0.9882872714656501
2011,alpha158_SUMP20,244,455402,451630,0,0,0,0,0,0,0,0.9917172080930694
2011,alpha158_SUMP30,244,455402,452738,0,0,0,0,0,0,0,0.9941502233191774
2011,alpha158_SUMP60,244,455402,454721,0,0,0,0,0,0,0,0.9985046178980329
2011,alpha158_VSUMD20,244,455402,451630,0,0,0,0,0,0,0,0.9917172080930694
2011,alpha158_VSUMD30,244,455402,452738,0,0,0,0,0,0,0,0.9941502233191774
2011,alpha158_VSUMD60,244,455402,454721,0,0,0,0,0,0,0,0.9985046178980329
2011,alpha158_VSUMN20,244,455402,451630,0,0,0,0,0,0,0,0.9917172080930694
2011,alpha158_VSUMN30,244,455402,452738,0,0,0,0,0,0,0,0.9941502233191774
2011,alpha158_VSUMN60,244,455402,454721,0,0,0,0,0,0,0,0.9985046178980329
2011,alpha158_VSUMP20,244,455402,451630,0,0,0,0,0,0,0,0.9917172080930694
2011,alpha158_VSUMP30,244,455402,452738,0,0,0,0,0,0,0,0.9941502233191774
2011,alpha158_VSUMP60,244,455402,454721,0,0,0,0,0,0,0,0.9985046178980329
2011,alpha360_CLOSE11,244,455402,433328,0,0,0,0,0,0,0,0.9515285396199402
2011,alpha360_CLOSE12,244,455402,433267,0,0,0,0,0,0,0,0.9513945920307773
2011,alpha360_CLOSE13,244,455402,433150,0,0,0,0,0,0,0,0.9511376761630383
2011,alpha360_CLOSE14,244,455402,433039,0,0,0,0,0,0,0,0.950893935468004
2011,alpha360_CLOSE15,244,455402,432953,0,0,0,0,0,0,0,0.9507050913259054
2011,alpha360_CLOSE16,244,455402,432859,0,0,0,0,0,0,0,0.9504986802868675
2011,alpha360_CLOSE17,244,455402,432751,0,0,0,0,0,0,0,0.9502615271781855
2011,alpha360_CLOSE18,244,455402,432664,0,0,0,0,0,0,0,0.9500704871739694
2011,alpha360_CLOSE19,244,455402,432574,0,0,0,0,0,0,0,0.9498728595834011
2011,alpha360_CLOSE21,244,455402,432412,0,0,0,0,0,0,0,0.9495171299203781
2011,alpha360_CLOSE22,244,455402,432344,0,0,0,0,0,0,0,0.949367811296393
2011,alpha360_CLOSE23,244,455402,432312,0,0,0,0,0,0,0,0.9492975437086354
2011,alpha360_CLOSE24,244,455402,432259,0,0,0,0,0,0,0,0.9491811630164119
2011,alpha360_CLOSE25,244,455402,432212,0,0,0,0,0,0,0,0.9490779574968928
2011,alpha360_CLOSE26,244,455402,432154,0,0,0,0,0,0,0,0.9489505974940822
2011,alpha360_CLOSE27,244,455402,432101,0,0,0,0,0,0,0,0.9488342168018585
2011,alpha360_CLOSE28,244,455402,432067,0,0,0,0,0,0,0,0.9487595574898661
2011,alpha360_CLOSE29,244,455402,432018,0,0,0,0,0,0,0,0.9486519602461122
2011,alpha360_CLOSE3,244,455402,434792,0,0,0,0,0,0,0,0.9547432817598517
2011,alpha360_CLOSE31,244,455402,431941,0,0,0,0,0,0,0,0.9484828788630705
2011,alpha360_CLOSE32,244,455402,431917,0,0,0,0,0,0,0,0.9484301781722522
2011,alpha360_CLOSE33,244,455402,431879,0,0,0,0,0,0,0,0.94834673541179
2011,alpha360_CLOSE34,244,455402,431868,0,0,0,0,0,0,0,0.9483225809284983
2011,alpha360_CLOSE35,244,455402,431841,0,0,0,0,0,0,0,0.9482632926513278
2011,alpha360_CLOSE36,244,455402,431802,0,0,0,0,0,0,0,0.9481776540287482
2011,alpha360_CLOSE37,244,455402,431778,0,0,0,0,0,0,0,0.94812495333793
2011,alpha360_CLOSE38,244,455402,431743,0,0,0,0,0,0,0,0.9480480981638201
2011,alpha360_CLOSE39,244,455402,431716,0,0,0,0,0,0,0,0.9479888098866496
2011,alpha360_CLOSE4,244,455402,434453,0,0,0,0,0,0,0,0.9539988845020444
2011,alpha360_CLOSE40,244,455402,431696,0,0,0,0,0,0,0,0.947944892644301
2011,alpha360_CLOSE41,244,455402,431672,0,0,0,0,0,0,0,0.9478921919534828
2011,alpha360_CLOSE42,244,455402,431635,0,0,0,0,0,0,0,0.9478109450551381
2011,alpha360_CLOSE43,244,455402,431631,0,0,0,0,0,0,0,0.9478021616066684
2011,alpha360_CLOSE44,244,455402,431608,0,0,0,0,0,0,0,0.9477516567779676
2011,alpha360_CLOSE45,244,455402,431619,0,0,0,0,0,0,0,0.9477758112612593
2011,alpha360_CLOSE46,244,455402,431618,0,0,0,0,0,0,0,0.9477736153991418
2011,alpha360_CLOSE47,244,455402,431625,0,0,0,0,0,0,0,0.9477889864339638
2011,alpha360_CLOSE48,244,455402,431576,0,0,0,0,0,0,0,0.9476813891902099
2011,alpha360_CLOSE49,244,455402,431591,0,0,0,0,0,0,0,0.9477143271219713
2011,alpha360_CLOSE50,244,455402,431558,0,0,0,0,0,0,0,0.9476418636720964
2011,alpha360_CLOSE51,244,455402,431544,0,0,0,0,0,0,0,0.9476111216024523
