universe,instrument,start,end
all_stock_shsz_liquid2000,SZ002554,2011-02-25,2026-06-09
all_stock_shsz_liquid2000,SZ002556,2011-03-02,2026-06-09
all_stock_shsz_liquid2000,SZ002557,2011-03-02,2026-06-09
all_stock_shsz_liquid2000,SZ002559,2011-03-03,2026-06-09
all_stock_shsz_liquid2000,SZ002560,2011-03-03,2026-06-09
all_stock_shsz_liquid2000,SZ002562,2011-03-10,2026-06-09
all_stock_shsz_liquid2000,SZ002564,2011-03-10,2026-06-09
all_stock_shsz_liquid2000,SZ002565,2011-03-18,2026-06-09
all_stock_shsz_liquid2000,SZ002568,2011-03-25,2026-06-09
all_stock_shsz_liquid2000,SZ002570,2011-04-12,2026-06-09
all_stock_shsz_liquid2000,SZ002572,2011-04-12,2026-06-09
all_stock_shsz_liquid2000,SZ002575,2011-04-22,2026-06-09
all_stock_shsz_liquid2000,SZ002577,2011-04-28,2026-06-09
all_stock_shsz_liquid2000,SZ002579,2011-05-06,2026-06-09
all_stock_shsz_liquid2000,SZ002580,2011-05-06,2026-06-09
all_stock_shsz_liquid2000,SZ002581,2011-05-20,2026-06-09
all_stock_shsz_liquid2000,SZ002582,2011-05-20,2026-06-09
all_stock_shsz_liquid2000,SZ002583,2011-05-27,2026-06-09
all_stock_shsz_liquid2000,SZ002585,2011-06-02,2026-06-09
all_stock_shsz_liquid2000,SZ002586,2011-06-02,2026-06-09
all_stock_shsz_liquid2000,SZ002588,2011-06-10,2026-06-09
all_stock_shsz_liquid2000,SZ002589,2011-06-10,2026-06-09
all_stock_shsz_liquid2000,SZ002590,2011-06-10,2026-06-09
all_stock_shsz_liquid2000,SZ002593,2011-06-28,2026-06-09
all_stock_shsz_liquid2000,SZ002594,2011-06-30,2026-06-09
all_stock_shsz_liquid2000,SZ002596,2011-07-07,2026-06-09
all_stock_shsz_liquid2000,SZ002597,2011-07-07,2026-06-09
all_stock_shsz_liquid2000,SZ002600,2011-07-15,2026-06-09
all_stock_shsz_liquid2000,SZ002601,2011-07-15,2026-06-09
all_stock_shsz_liquid2000,SZ002602,2011-07-28,2026-06-09
all_stock_shsz_liquid2000,SZ002603,2011-07-28,2026-06-09
all_stock_shsz_liquid2000,SZ002605,2011-08-05,2026-06-09
all_stock_shsz_liquid2000,SZ002606,2011-08-05,2026-06-09
all_stock_shsz_liquid2000,SZ002607,2011-08-10,2026-06-09
all_stock_shsz_liquid2000,SZ002609,2011-08-15,2026-06-09
all_stock_shsz_liquid2000,SZ002610,2011-08-15,2024-06-18
all_stock_shsz_liquid2000,SZ002613,2011-08-30,2026-06-09
all_stock_shsz_liquid2000,SZ002614,2011-09-09,2026-06-09
all_stock_shsz_liquid2000,SZ002615,2011-09-09,2026-06-09
all_stock_shsz_liquid2000,SZ002620,2011-09-29,2026-06-09
all_stock_shsz_liquid2000,SZ002622,2011-10-18,2026-06-09
all_stock_shsz_liquid2000,SZ002623,2011-10-13,2026-06-09
all_stock_shsz_liquid2000,SZ002625,2011-11-03,2026-06-09
all_stock_shsz_liquid2000,SZ002626,2011-10-28,2026-06-09
all_stock_shsz_liquid2000,SZ002628,2011-11-03,2026-06-09
all_stock_shsz_liquid2000,SZ002629,2011-11-03,2026-06-09
all_stock_shsz_liquid2000,SZ002634,2011-12-05,2026-06-09
all_stock_shsz_liquid2000,SZ002635,2011-11-25,2026-06-09
all_stock_shsz_liquid2000,SZ002636,2011-11-25,2026-06-09
all_stock_shsz_liquid2000,SZ002637,2011-11-25,2026-06-09
all_stock_shsz_liquid2000,SZ002638,2011-11-25,2026-06-09
all_stock_shsz_liquid2000,SZ002639,2011-12-05,2026-06-09
all_stock_shsz_liquid2000,SZ002640,2011-12-08,2026-06-09
all_stock_shsz_liquid2000,SZ002642,2011-12-20,2026-06-09
all_stock_shsz_liquid2000,SZ002643,2011-12-20,2026-06-09
all_stock_shsz_liquid2000,SZ002645,2011-12-20,2026-06-09
all_stock_shsz_liquid2000,SZ002646,2011-12-22,2026-06-09
all_stock_shsz_liquid2000,SZ002649,2012-01-06,2026-06-09
all_stock_shsz_liquid2000,SZ002650,2012-01-06,2026-06-09
all_stock_shsz_liquid2000,SZ002651,2012-01-06,2026-06-09
all_stock_shsz_liquid2000,SZ002655,2012-02-17,2026-06-09
all_stock_shsz_liquid2000,SZ002656,2012-02-28,2026-06-09
all_stock_shsz_liquid2000,SZ002657,2012-02-28,2026-06-09
all_stock_shsz_liquid2000,SZ002658,2012-03-09,2026-06-09
all_stock_shsz_liquid2000,SZ002659,2012-03-09,2026-06-09
all_stock_shsz_liquid2000,SZ002660,2012-03-16,2026-06-09
all_stock_shsz_liquid2000,SZ002662,2012-03-09,2026-06-09
all_stock_shsz_liquid2000,SZ002664,2012-03-16,2026-06-09
all_stock_shsz_liquid2000,SZ002665,2012-03-27,2024-06-27
all_stock_shsz_liquid2000,SZ002667,2012-03-29,2026-06-09
all_stock_shsz_liquid2000,SZ002668,2012-04-16,2026-06-09
all_stock_shsz_liquid2000,SZ002669,2012-04-16,2026-06-09
all_stock_shsz_liquid2000,SZ002670,2012-04-16,2026-06-09
all_stock_shsz_liquid2000,SZ002671,2012-04-26,2026-06-09
all_stock_shsz_liquid2000,SZ002672,2012-04-26,2026-06-09
all_stock_shsz_liquid2000,SZ002673,2012-05-03,2026-06-09
all_stock_shsz_liquid2000,SZ002676,2012-05-25,2026-06-09
all_stock_shsz_liquid2000,SZ002678,2012-05-30,2026-06-09
all_stock_shsz_liquid2000,SZ002679,2012-06-05,2026-06-09
all_stock_shsz_liquid2000,SZ002681,2012-06-05,2026-06-09
all_stock_shsz_liquid2000,SZ002683,2012-06-12,2026-06-09
all_stock_shsz_liquid2000,SZ002686,2012-07-03,2026-06-09
all_stock_shsz_liquid2000,SZ002688,2012-07-13,2026-06-09
all_stock_shsz_liquid2000,SZ002690,2012-07-31,2026-06-09
all_stock_shsz_liquid2000,SZ002692,2012-08-08,2026-06-09
all_stock_shsz_liquid2000,SZ002694,2012-08-16,2026-06-09
all_stock_shsz_liquid2000,SZ002695,2012-09-05,2026-06-09
all_stock_shsz_liquid2000,SZ002697,2012-09-05,2026-06-09
all_stock_shsz_liquid2000,SZ002698,2012-09-11,2026-06-09
all_stock_shsz_liquid2000,SZ002699,2012-09-11,2024-04-25
all_stock_shsz_liquid2000,SZ002701,2012-10-11,2026-06-09
all_stock_shsz_liquid2000,SZ002702,2012-10-11,2026-06-09
all_stock_shsz_liquid2000,SZ002707,2014-01-23,2026-06-09
all_stock_shsz_liquid2000,SZ002708,2014-01-21,2026-06-09
all_stock_shsz_liquid2000,SZ002709,2014-01-23,2026-06-09
all_stock_shsz_liquid2000,SZ002714,2014-01-28,2026-06-09
all_stock_shsz_liquid2000,SZ002715,2014-02-19,2026-06-09
all_stock_shsz_liquid2000,SZ002716,2014-01-28,2026-06-09
all_stock_shsz_liquid2000,SZ002717,2014-02-19,2026-06-09
all_stock_shsz_liquid2000,SZ002719,2014-01-28,2026-06-09
all_stock_shsz_liquid2000,SZ002722,2014-01-28,2026-06-09
all_stock_shsz_liquid2000,SZ002723,2014-01-29,2026-06-09
all_stock_shsz_liquid2000,SZ002724,2014-11-04,2026-06-09
all_stock_shsz_liquid2000,SZ002726,2014-06-26,2026-06-09
all_stock_shsz_liquid2000,SZ002727,2014-07-02,2026-06-09
all_stock_shsz_liquid2000,SZ002730,2014-10-09,2026-06-09
all_stock_shsz_liquid2000,SZ002731,2014-11-04,2026-04-30
all_stock_shsz_liquid2000,SZ002732,2014-12-05,2026-06-09
all_stock_shsz_liquid2000,SZ002733,2014-12-03,2026-06-09
all_stock_shsz_liquid2000,SZ002734,2015-01-27,2026-06-09
all_stock_shsz_liquid2000,SZ002736,2014-12-29,2026-06-09
all_stock_shsz_liquid2000,SZ002737,2014-12-30,2026-06-09
all_stock_shsz_liquid2000,SZ002738,2014-12-30,2026-06-09
all_stock_shsz_liquid2000,SZ002740,2015-01-22,2024-01-19
all_stock_shsz_liquid2000,SZ002741,2015-02-16,2026-06-09
all_stock_shsz_liquid2000,SZ002743,2015-02-17,2026-06-09
all_stock_shsz_liquid2000,SZ002746,2015-02-16,2026-06-09
all_stock_shsz_liquid2000,SZ002747,2015-03-20,2026-06-09
all_stock_shsz_liquid2000,SZ002748,2015-03-19,2026-06-09
all_stock_shsz_liquid2000,SZ002749,2015-03-20,2026-06-09
all_stock_shsz_liquid2000,SZ002752,2015-04-22,2026-06-09
all_stock_shsz_liquid2000,SZ002755,2015-05-15,2026-06-09
all_stock_shsz_liquid2000,SZ002756,2015-05-15,2026-06-09
all_stock_shsz_liquid2000,SZ002757,2015-05-27,2026-06-09
all_stock_shsz_liquid2000,SZ002758,2015-05-27,2026-06-09
all_stock_shsz_liquid2000,SZ002760,2015-06-11,2026-06-09
all_stock_shsz_liquid2000,SZ002761,2015-06-10,2026-06-09
all_stock_shsz_liquid2000,SZ002765,2015-06-12,2026-06-09
all_stock_shsz_liquid2000,SZ002768,2015-06-30,2026-06-09
all_stock_shsz_liquid2000,SZ002769,2015-06-29,2026-06-09
all_stock_shsz_liquid2000,SZ002771,2015-06-29,2026-06-09
all_stock_shsz_liquid2000,SZ002772,2015-06-26,2026-06-09
all_stock_shsz_liquid2000,SZ002775,2015-06-29,2026-06-09
all_stock_shsz_liquid2000,SZ002776,2015-06-26,2024-01-08
all_stock_shsz_liquid2000,SZ002777,2015-12-31,2026-06-09
all_stock_shsz_liquid2000,SZ002778,2016-01-06,2026-06-09
all_stock_shsz_liquid2000,SZ002779,2015-12-09,2026-06-09
all_stock_shsz_liquid2000,SZ002780,2015-12-09,2026-06-09
all_stock_shsz_liquid2000,SZ002782,2015-12-22,2026-06-09
all_stock_shsz_liquid2000,SZ002783,2015-12-09,2026-06-09
all_stock_shsz_liquid2000,SZ002785,2015-12-23,2026-06-09
all_stock_shsz_liquid2000,SZ002786,2015-12-23,2026-06-09
all_stock_shsz_liquid2000,SZ002787,2015-12-31,2026-06-09
all_stock_shsz_liquid2000,SZ002788,2016-02-18,2026-06-09
all_stock_shsz_liquid2000,SZ002789,2016-03-11,2026-06-09
all_stock_shsz_liquid2000,SZ002790,2016-03-08,2026-06-09
all_stock_shsz_liquid2000,SZ002791,2016-03-29,2026-06-09
all_stock_shsz_liquid2000,SZ002792,2016-03-28,2026-06-09
all_stock_shsz_liquid2000,SZ300001,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300002,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300003,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300004,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300005,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300006,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300007,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300008,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300009,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300010,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300011,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300012,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300013,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300014,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300015,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300016,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300017,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300018,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300019,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300020,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300021,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300022,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300024,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300026,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300027,2009-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300030,2009-12-25,2026-06-09
all_stock_shsz_liquid2000,SZ300031,2009-12-25,2026-06-09
all_stock_shsz_liquid2000,SZ300032,2009-12-25,2026-06-09
all_stock_shsz_liquid2000,SZ300033,2009-12-25,2026-06-09
all_stock_shsz_liquid2000,SZ300034,2009-12-25,2026-06-09
all_stock_shsz_liquid2000,SZ300036,2009-12-25,2026-06-09
all_stock_shsz_liquid2000,SZ300037,2010-01-08,2026-06-09
all_stock_shsz_liquid2000,SZ300039,2010-01-08,2026-06-09
all_stock_shsz_liquid2000,SZ300040,2010-01-08,2026-06-09
all_stock_shsz_liquid2000,SZ300041,2010-01-08,2026-06-09
all_stock_shsz_liquid2000,SZ300045,2010-01-20,2026-06-09
all_stock_shsz_liquid2000,SZ300048,2010-01-20,2026-06-09
all_stock_shsz_liquid2000,SZ300049,2010-01-20,2026-06-09
all_stock_shsz_liquid2000,SZ300051,2010-02-11,2026-06-09
all_stock_shsz_liquid2000,SZ300052,2010-02-11,2026-06-09
all_stock_shsz_liquid2000,SZ300053,2010-02-11,2026-06-09
all_stock_shsz_liquid2000,SZ300054,2010-02-11,2026-06-09
all_stock_shsz_liquid2000,SZ300055,2010-02-26,2026-06-09
all_stock_shsz_liquid2000,SZ300056,2010-02-26,2026-06-09
all_stock_shsz_liquid2000,SZ300058,2010-02-26,2026-06-09
all_stock_shsz_liquid2000,SZ300059,2010-03-19,2026-06-09
all_stock_shsz_liquid2000,SZ300061,2010-03-19,2026-06-09
all_stock_shsz_liquid2000,SZ300062,2010-03-19,2026-06-09
all_stock_shsz_liquid2000,SZ300065,2010-03-26,2026-06-09
all_stock_shsz_liquid2000,SZ300066,2010-03-26,2026-06-09
all_stock_shsz_liquid2000,SZ300067,2010-04-21,2026-06-09
all_stock_shsz_liquid2000,SZ300068,2010-04-21,2026-06-09
all_stock_shsz_liquid2000,SZ300069,2010-04-21,2026-06-09
all_stock_shsz_liquid2000,SZ300070,2010-04-21,2026-06-09
all_stock_shsz_liquid2000,SZ300072,2010-04-27,2026-06-09
all_stock_shsz_liquid2000,SZ300073,2010-04-27,2026-06-09
all_stock_shsz_liquid2000,SZ300074,2010-04-27,2026-06-09
all_stock_shsz_liquid2000,SZ300075,2010-04-27,2026-06-09
all_stock_shsz_liquid2000,SZ300076,2010-04-30,2026-06-09
all_stock_shsz_liquid2000,SZ300077,2010-04-30,2026-06-09
all_stock_shsz_liquid2000,SZ300078,2010-04-30,2026-06-09
all_stock_shsz_liquid2000,SZ300079,2010-04-30,2026-06-09
all_stock_shsz_liquid2000,SZ300081,2010-05-20,2026-06-09
all_stock_shsz_liquid2000,SZ300082,2010-05-20,2026-06-09
all_stock_shsz_liquid2000,SZ300083,2010-05-20,2026-06-09
all_stock_shsz_liquid2000,SZ300084,2010-05-20,2026-06-09
all_stock_shsz_liquid2000,SZ300085,2010-05-26,2026-06-09
all_stock_shsz_liquid2000,SZ300086,2010-05-26,2026-06-09
all_stock_shsz_liquid2000,SZ300091,2010-06-25,2026-06-09
all_stock_shsz_liquid2000,SZ300092,2010-07-08,2026-06-09
all_stock_shsz_liquid2000,SZ300093,2010-07-08,2026-06-09
all_stock_shsz_liquid2000,SZ300094,2010-07-08,2026-06-09
all_stock_shsz_liquid2000,SZ300095,2010-07-28,2026-06-09
all_stock_shsz_liquid2000,SZ300096,2010-07-28,2026-06-09
all_stock_shsz_liquid2000,SZ300097,2010-07-28,2026-06-09
all_stock_shsz_liquid2000,SZ300098,2010-07-28,2026-06-09
all_stock_shsz_liquid2000,SZ300099,2010-08-06,2026-06-09
all_stock_shsz_liquid2000,SZ300100,2010-08-06,2026-06-09
all_stock_shsz_liquid2000,SZ300101,2010-08-06,2026-06-09
all_stock_shsz_liquid2000,SZ300102,2010-08-12,2026-06-09
all_stock_shsz_liquid2000,SZ300103,2010-08-12,2026-06-09
all_stock_shsz_liquid2000,SZ300105,2010-08-20,2026-06-09
all_stock_shsz_liquid2000,SZ300106,2010-08-20,2026-06-09
all_stock_shsz_liquid2000,SZ300109,2010-08-25,2026-06-09
all_stock_shsz_liquid2000,SZ300113,2010-08-27,2026-06-09
all_stock_shsz_liquid2000,SZ300114,2010-08-27,2025-02-14
all_stock_shsz_liquid2000,SZ300115,2010-09-02,2026-06-09
all_stock_shsz_liquid2000,SZ300116,2010-09-02,2024-05-16
all_stock_shsz_liquid2000,SZ300117,2010-09-02,2025-03-31
all_stock_shsz_liquid2000,SZ300118,2010-09-02,2026-06-09
all_stock_shsz_liquid2000,SZ300121,2010-09-17,2026-06-09
all_stock_shsz_liquid2000,SZ300122,2010-09-28,2026-06-09
all_stock_shsz_liquid2000,SZ300124,2010-09-28,2026-06-09
all_stock_shsz_liquid2000,SZ300126,2010-10-13,2026-06-09
all_stock_shsz_liquid2000,SZ300127,2010-10-13,2026-06-09
all_stock_shsz_liquid2000,SZ300128,2010-10-13,2026-06-09
all_stock_shsz_liquid2000,SZ300130,2010-10-19,2026-06-09
all_stock_shsz_liquid2000,SZ300131,2010-10-19,2026-06-09
all_stock_shsz_liquid2000,SZ300132,2010-10-26,2026-06-09
all_stock_shsz_liquid2000,SZ300133,2010-10-26,2026-06-09
all_stock_shsz_liquid2000,SZ300134,2010-10-26,2026-06-09
all_stock_shsz_liquid2000,SZ300135,2010-10-26,2026-06-09
all_stock_shsz_liquid2000,SZ300136,2010-11-05,2026-06-09
all_stock_shsz_liquid2000,SZ300137,2010-11-05,2026-06-09
all_stock_shsz_liquid2000,SZ300139,2010-11-12,2026-06-09
all_stock_shsz_liquid2000,SZ300140,2010-11-12,2026-06-09
all_stock_shsz_liquid2000,SZ300141,2010-11-12,2026-06-09
all_stock_shsz_liquid2000,SZ300143,2010-12-09,2026-06-09
all_stock_shsz_liquid2000,SZ300144,2010-12-09,2026-06-09
all_stock_shsz_liquid2000,SZ300145,2010-12-09,2026-06-09
all_stock_shsz_liquid2000,SZ300146,2010-12-15,2026-06-09
all_stock_shsz_liquid2000,SZ300147,2010-12-15,2026-06-09
all_stock_shsz_liquid2000,SZ300148,2010-12-15,2026-06-09
all_stock_shsz_liquid2000,SZ300149,2010-12-22,2026-06-09
all_stock_shsz_liquid2000,SZ300151,2010-12-22,2026-06-09
all_stock_shsz_liquid2000,SZ300152,2010-12-29,2026-06-09
all_stock_shsz_liquid2000,SZ300153,2010-12-29,2026-06-09
all_stock_shsz_liquid2000,SZ300155,2011-01-07,2026-06-09
all_stock_shsz_liquid2000,SZ300157,2011-01-07,2026-06-09
all_stock_shsz_liquid2000,SZ300159,2011-01-07,2026-06-09
all_stock_shsz_liquid2000,SZ300160,2011-01-13,2026-06-09
all_stock_shsz_liquid2000,SZ300161,2011-01-13,2026-06-09
all_stock_shsz_liquid2000,SZ300162,2011-01-13,2026-06-09
all_stock_shsz_liquid2000,SZ300164,2011-01-13,2026-06-09
all_stock_shsz_liquid2000,SZ300165,2011-01-25,2026-06-09
all_stock_shsz_liquid2000,SZ300167,2011-01-25,2026-06-09
all_stock_shsz_liquid2000,SZ300168,2011-01-25,2026-06-09
all_stock_shsz_liquid2000,SZ300170,2011-02-01,2026-06-09
all_stock_shsz_liquid2000,SZ300171,2011-02-01,2026-06-09
all_stock_shsz_liquid2000,SZ300174,2011-02-01,2026-06-09
all_stock_shsz_liquid2000,SZ300175,2011-02-15,2026-06-09
all_stock_shsz_liquid2000,SZ300177,2011-02-15,2026-06-09
all_stock_shsz_liquid2000,SZ300181,2011-02-22,2026-06-09
all_stock_shsz_liquid2000,SZ300182,2011-02-22,2026-06-09
all_stock_shsz_liquid2000,SZ300183,2011-02-22,2026-06-09
all_stock_shsz_liquid2000,SZ300185,2011-03-08,2026-06-09
all_stock_shsz_liquid2000,SZ300187,2011-03-08,2026-06-09
all_stock_shsz_liquid2000,SZ300188,2011-03-16,2026-06-09
all_stock_shsz_liquid2000,SZ300191,2011-03-16,2026-06-09
all_stock_shsz_liquid2000,SZ300192,2011-03-22,2026-06-09
all_stock_shsz_liquid2000,SZ300193,2011-03-22,2026-06-09
all_stock_shsz_liquid2000,SZ300194,2011-03-22,2026-06-09
all_stock_shsz_liquid2000,SZ300195,2011-03-29,2026-06-09
all_stock_shsz_liquid2000,SZ300196,2011-03-29,2026-06-09
all_stock_shsz_liquid2000,SZ300197,2011-03-29,2026-06-09
all_stock_shsz_liquid2000,SZ300198,2011-04-07,2026-06-09
all_stock_shsz_liquid2000,SZ300199,2011-04-07,2026-06-09
all_stock_shsz_liquid2000,SZ300201,2011-04-07,2026-06-09
all_stock_shsz_liquid2000,SZ300203,2011-04-15,2026-06-09
all_stock_shsz_liquid2000,SZ300205,2011-04-21,2026-06-09
all_stock_shsz_liquid2000,SZ300206,2011-04-21,2026-06-09
all_stock_shsz_liquid2000,SZ300207,2011-04-21,2026-06-09
all_stock_shsz_liquid2000,SZ300208,2011-04-26,2025-07-18
all_stock_shsz_liquid2000,SZ300209,2011-04-26,2026-06-09
all_stock_shsz_liquid2000,SZ300211,2011-05-05,2026-06-09
all_stock_shsz_liquid2000,SZ300212,2011-05-05,2026-06-09
all_stock_shsz_liquid2000,SZ300213,2011-05-05,2026-06-09
all_stock_shsz_liquid2000,SZ300215,2011-05-11,2026-06-09
all_stock_shsz_liquid2000,SZ300217,2011-05-18,2026-06-09
all_stock_shsz_liquid2000,SZ300218,2011-05-18,2026-06-09
all_stock_shsz_liquid2000,SZ300221,2011-05-25,2026-06-09
all_stock_shsz_liquid2000,SZ300222,2011-05-25,2026-06-09
all_stock_shsz_liquid2000,SZ300224,2011-05-31,2026-06-09
all_stock_shsz_liquid2000,SZ300228,2011-06-08,2026-06-09
all_stock_shsz_liquid2000,SZ300229,2011-06-15,2026-06-09
all_stock_shsz_liquid2000,SZ300230,2011-06-15,2026-06-09
all_stock_shsz_liquid2000,SZ300231,2011-06-15,2026-06-09
all_stock_shsz_liquid2000,SZ300232,2011-06-22,2026-06-09
all_stock_shsz_liquid2000,SZ300235,2011-06-29,2026-06-09
all_stock_shsz_liquid2000,SZ300236,2011-06-29,2026-06-09
all_stock_shsz_liquid2000,SZ300237,2011-06-29,2026-06-09
all_stock_shsz_liquid2000,SZ300240,2011-07-06,2026-06-09
all_stock_shsz_liquid2000,SZ300241,2011-07-12,2026-06-09
all_stock_shsz_liquid2000,SZ300244,2011-07-19,2026-06-09
all_stock_shsz_liquid2000,SZ300245,2011-07-19,2026-06-09
all_stock_shsz_liquid2000,SZ300246,2011-07-19,2026-06-09
all_stock_shsz_liquid2000,SZ300247,2011-07-29,2026-06-09
all_stock_shsz_liquid2000,SZ300248,2011-07-29,2026-06-09
all_stock_shsz_liquid2000,SZ300250,2011-08-03,2026-06-09
all_stock_shsz_liquid2000,SZ300251,2011-08-03,2026-06-09
all_stock_shsz_liquid2000,SZ300252,2011-08-18,2026-06-09
all_stock_shsz_liquid2000,SZ300253,2011-08-18,2026-06-09
all_stock_shsz_liquid2000,SZ300254,2011-08-19,2026-06-09
all_stock_shsz_liquid2000,SZ300256,2011-08-19,2026-06-09
all_stock_shsz_liquid2000,SZ300257,2011-08-19,2026-06-09
all_stock_shsz_liquid2000,SZ300262,2011-09-16,2024-06-18
all_stock_shsz_liquid2000,SZ300263,2011-09-16,2026-06-09
all_stock_shsz_liquid2000,SZ300264,2011-09-16,2026-06-09
all_stock_shsz_liquid2000,SZ300266,2011-09-27,2026-06-09
all_stock_shsz_liquid2000,SZ300267,2011-09-27,2026-06-09
all_stock_shsz_liquid2000,SZ300269,2011-10-12,2026-06-09
all_stock_shsz_liquid2000,SZ300270,2011-10-12,2026-06-09
all_stock_shsz_liquid2000,SZ300271,2011-10-26,2026-06-09
all_stock_shsz_liquid2000,SZ300274,2011-11-02,2026-06-09
all_stock_shsz_liquid2000,SZ300275,2011-11-02,2026-06-09
all_stock_shsz_liquid2000,SZ300277,2011-11-23,2026-06-09
all_stock_shsz_liquid2000,SZ300278,2014-01-02,2026-06-09
all_stock_shsz_liquid2000,SZ300279,2011-12-29,2026-06-09
all_stock_shsz_liquid2000,SZ300280,2011-12-29,2025-10-13
all_stock_shsz_liquid2000,SZ300284,2012-01-10,2026-06-09
all_stock_shsz_liquid2000,SZ300285,2012-01-13,2026-06-09
all_stock_shsz_liquid2000,SZ300287,2012-02-01,2026-06-09
all_stock_shsz_liquid2000,SZ300288,2012-02-16,2026-06-09
all_stock_shsz_liquid2000,SZ300291,2012-02-09,2026-06-09
all_stock_shsz_liquid2000,SZ300294,2012-03-08,2026-06-09
all_stock_shsz_liquid2000,SZ300295,2012-03-15,2026-06-09
all_stock_shsz_liquid2000,SZ300296,2012-03-15,2026-06-09
all_stock_shsz_liquid2000,SZ300301,2012-03-21,2026-06-09
all_stock_shsz_liquid2000,SZ300302,2012-03-21,2026-06-09
all_stock_shsz_liquid2000,SZ300303,2012-03-19,2026-06-09
all_stock_shsz_liquid2000,SZ300304,2012-03-21,2026-06-09
all_stock_shsz_liquid2000,SZ300307,2012-03-29,2026-06-09
all_stock_shsz_liquid2000,SZ300314,2012-05-08,2026-06-09
all_stock_shsz_liquid2000,SZ300315,2012-05-11,2026-06-09
all_stock_shsz_liquid2000,SZ300316,2012-05-11,2026-06-09
all_stock_shsz_liquid2000,SZ300317,2012-05-11,2026-06-09
all_stock_shsz_liquid2000,SZ300318,2012-05-23,2026-06-09
all_stock_shsz_liquid2000,SZ300319,2012-05-23,2026-06-09
all_stock_shsz_liquid2000,SZ300321,2012-05-23,2026-06-09
all_stock_shsz_liquid2000,SZ300322,2012-06-08,2026-06-09
all_stock_shsz_liquid2000,SZ300324,2012-06-08,2026-06-09
all_stock_shsz_liquid2000,SZ300326,2012-06-13,2026-06-09
all_stock_shsz_liquid2000,SZ300327,2012-06-13,2026-06-09
all_stock_shsz_liquid2000,SZ300328,2012-06-19,2026-06-09
all_stock_shsz_liquid2000,SZ300329,2012-06-19,2026-06-09
all_stock_shsz_liquid2000,SZ300333,2012-06-28,2026-06-09
all_stock_shsz_liquid2000,SZ300337,2012-07-18,2026-06-09
all_stock_shsz_liquid2000,SZ300339,2012-07-18,2026-06-09
all_stock_shsz_liquid2000,SZ300342,2012-07-26,2026-06-09
all_stock_shsz_liquid2000,SZ300343,2012-08-01,2026-06-09
all_stock_shsz_liquid2000,SZ300345,2012-08-01,2026-06-09
all_stock_shsz_liquid2000,SZ300346,2012-08-07,2026-06-09
all_stock_shsz_liquid2000,SZ300347,2012-08-17,2026-06-09
all_stock_shsz_liquid2000,SZ300348,2012-08-17,2026-06-09
all_stock_shsz_liquid2000,SZ300350,2012-08-21,2026-06-09
all_stock_shsz_liquid2000,SZ300351,2012-09-20,2026-06-09
all_stock_shsz_liquid2000,SZ300352,2012-09-12,2026-06-09
all_stock_shsz_liquid2000,SZ300355,2012-09-27,2026-06-09
all_stock_shsz_liquid2000,SZ300358,2014-01-21,2026-06-09
all_stock_shsz_liquid2000,SZ300359,2014-01-21,2026-06-09
all_stock_shsz_liquid2000,SZ300363,2014-01-29,2026-06-09
all_stock_shsz_liquid2000,SZ300364,2015-01-21,2026-06-09
all_stock_shsz_liquid2000,SZ300365,2014-01-23,2026-06-09
all_stock_shsz_liquid2000,SZ300368,2014-01-23,2026-06-09
all_stock_shsz_liquid2000,SZ300369,2014-01-29,2026-06-09
all_stock_shsz_liquid2000,SZ300370,2014-01-23,2026-06-09
all_stock_shsz_liquid2000,SZ300373,2014-01-23,2026-06-09
all_stock_shsz_liquid2000,SZ300376,2014-01-27,2026-06-09
all_stock_shsz_liquid2000,SZ300377,2014-01-27,2026-06-09
all_stock_shsz_liquid2000,SZ300378,2014-01-27,2026-06-09
all_stock_shsz_liquid2000,SZ300379,2014-01-28,2026-01-21
