instrument,datetime,listing_date_proxy,listing_age_days,listing_age_bucket
SH600619,2023-12-29,2000-01-04,8760.0,501_plus
SH600620,2023-12-29,2000-01-04,8760.0,501_plus
SH600621,2023-12-29,2000-01-04,8760.0,501_plus
SH600622,2023-12-29,2000-01-04,8760.0,501_plus
SH600623,2023-12-29,2000-01-04,8760.0,501_plus
SH600624,2023-12-29,2000-01-04,8760.0,501_plus
SH600626,2023-12-29,2000-01-04,8760.0,501_plus
SH600628,2023-12-29,2000-01-04,8760.0,501_plus
SH600629,2023-12-29,2000-01-04,8760.0,501_plus
SH600630,2023-12-29,2000-01-04,8760.0,501_plus
SH600633,2023-12-29,2000-01-04,8760.0,501_plus
SH600635,2023-12-29,2000-01-04,8760.0,501_plus
SH600636,2023-12-29,2000-01-04,8760.0,501_plus
SH600637,2023-12-29,2000-01-04,8760.0,501_plus
SH600638,2023-12-29,2000-01-04,8760.0,501_plus
SH600639,2023-12-29,2000-01-04,8760.0,501_plus
SH600640,2023-12-29,2000-01-04,8760.0,501_plus
SH600641,2023-12-29,2000-01-04,8760.0,501_plus
SH600642,2023-12-29,2000-01-04,8760.0,501_plus
SH600643,2023-12-29,2000-01-04,8760.0,501_plus
SH600644,2023-12-29,2000-01-04,8760.0,501_plus
SH600645,2023-12-29,2000-01-04,8760.0,501_plus
SH600647,2023-12-29,2000-01-04,8760.0,501_plus
SH600648,2023-12-29,2000-01-04,8760.0,501_plus
SH600649,2023-12-29,2000-01-04,8760.0,501_plus
SH600650,2023-12-29,2000-01-04,8760.0,501_plus
SH600651,2023-12-29,2000-01-04,8760.0,501_plus
SH600653,2023-12-29,2000-01-04,8760.0,501_plus
SH600654,2023-12-29,2000-01-04,8760.0,501_plus
SH600655,2023-12-29,2000-01-04,8760.0,501_plus
SH600657,2023-12-29,2000-01-04,8760.0,501_plus
SH600658,2023-12-29,2000-01-04,8760.0,501_plus
SH600660,2023-12-29,2000-01-04,8760.0,501_plus
SH600661,2023-12-29,2000-01-04,8760.0,501_plus
SH600662,2023-12-29,2000-01-04,8760.0,501_plus
SH600663,2023-12-29,2000-01-04,8760.0,501_plus
SH600664,2023-12-29,2000-01-04,8760.0,501_plus
SH600665,2023-12-29,2000-01-04,8760.0,501_plus
SH600666,2023-12-29,2000-01-04,8760.0,501_plus
SH600667,2023-12-29,2000-01-04,8760.0,501_plus
SH600668,2023-12-29,2000-01-04,8760.0,501_plus
SH600671,2023-12-29,2000-01-04,8760.0,501_plus
SH600673,2023-12-29,2000-01-04,8760.0,501_plus
SH600674,2023-12-29,2000-01-04,8760.0,501_plus
SH600675,2023-12-29,2000-01-04,8760.0,501_plus
SH600676,2023-12-29,2000-01-04,8760.0,501_plus
SH600678,2023-12-29,2000-01-04,8760.0,501_plus
SH600679,2023-12-29,2000-01-04,8760.0,501_plus
SH600681,2023-12-29,2000-01-04,8760.0,501_plus
SH600682,2023-12-29,2000-01-04,8760.0,501_plus
SH600683,2023-12-29,2000-01-04,8760.0,501_plus
SH600684,2023-12-29,2000-01-04,8760.0,501_plus
SH600685,2023-12-29,2000-01-04,8760.0,501_plus
SH600686,2023-12-29,2000-01-04,8760.0,501_plus
SH600688,2023-12-29,2000-01-04,8760.0,501_plus
SH600689,2023-12-29,2000-01-04,8760.0,501_plus
SH600690,2023-12-29,2000-01-04,8760.0,501_plus
SH600691,2023-12-29,2000-01-04,8760.0,501_plus
SH600692,2023-12-29,2000-01-04,8760.0,501_plus
SH600693,2023-12-29,2000-01-04,8760.0,501_plus
SH600694,2023-12-29,2000-01-04,8760.0,501_plus
SH600696,2023-12-29,2000-01-04,8760.0,501_plus
SH600697,2023-12-29,2000-01-04,8760.0,501_plus
SH600698,2023-12-29,2000-01-04,8760.0,501_plus
SH600699,2023-12-29,2000-01-04,8760.0,501_plus
SH600702,2023-12-29,2000-01-04,8760.0,501_plus
SH600703,2023-12-29,2000-01-04,8760.0,501_plus
SH600704,2023-12-29,2000-01-04,8760.0,501_plus
SH600705,2023-12-29,2000-01-04,8760.0,501_plus
SH600706,2023-12-29,2000-01-04,8760.0,501_plus
SH600707,2023-12-29,2000-01-04,8760.0,501_plus
SH600708,2023-12-29,2000-01-04,8760.0,501_plus
SH600710,2023-12-29,2000-01-04,8760.0,501_plus
SH600711,2023-12-29,2000-01-04,8760.0,501_plus
SH600712,2023-12-29,2000-01-04,8760.0,501_plus
SH600713,2023-12-29,2000-01-04,8760.0,501_plus
SH600714,2023-12-29,2000-01-04,8760.0,501_plus
SH600715,2023-12-29,2000-01-04,8760.0,501_plus
SH600716,2023-12-29,2000-01-04,8760.0,501_plus
SH600717,2023-12-29,2000-01-04,8760.0,501_plus
SH600718,2023-12-29,2000-01-04,8760.0,501_plus
SH600719,2023-12-29,2000-01-04,8760.0,501_plus
SH600720,2023-12-29,2000-01-04,8760.0,501_plus
SH600721,2023-12-29,2000-01-04,8760.0,501_plus
SH600722,2023-12-29,2000-01-04,8760.0,501_plus
SH600724,2023-12-29,2000-01-04,8760.0,501_plus
SH600725,2023-12-29,2000-01-04,8760.0,501_plus
SH600726,2023-12-29,2000-01-04,8760.0,501_plus
SH600727,2023-12-29,2000-01-04,8760.0,501_plus
SH600728,2023-12-29,2000-01-04,8760.0,501_plus
SH600729,2023-12-29,2000-01-04,8760.0,501_plus
SH600730,2023-12-29,2000-01-04,8760.0,501_plus
SH600731,2023-12-29,2000-01-04,8760.0,501_plus
SH600732,2023-12-29,2000-01-04,8760.0,501_plus
SH600733,2023-12-29,2000-01-04,8760.0,501_plus
SH600734,2023-12-29,2000-01-04,8760.0,501_plus
SH600735,2023-12-29,2000-01-04,8760.0,501_plus
SH600736,2023-12-29,2000-01-04,8760.0,501_plus
SH600737,2023-12-29,2000-01-04,8760.0,501_plus
SH600738,2023-12-29,2000-01-04,8760.0,501_plus
SH600739,2023-12-29,2000-01-04,8760.0,501_plus
SH600740,2023-12-29,2000-01-04,8760.0,501_plus
SH600741,2023-12-29,2000-01-04,8760.0,501_plus
SH600742,2023-12-29,2000-01-04,8760.0,501_plus
SH600743,2023-12-29,2000-01-04,8760.0,501_plus
SH600744,2023-12-29,2000-01-04,8760.0,501_plus
SH600745,2023-12-29,2000-01-04,8760.0,501_plus
SH600746,2023-12-29,2000-01-04,8760.0,501_plus
SH600748,2023-12-29,2000-01-04,8760.0,501_plus
SH600749,2023-12-29,2000-01-04,8760.0,501_plus
SH600750,2023-12-29,2000-01-04,8760.0,501_plus
SH600751,2023-12-29,2000-01-04,8760.0,501_plus
SH600753,2023-12-29,2000-01-04,8760.0,501_plus
SH600754,2023-12-29,2000-01-04,8760.0,501_plus
SH600755,2023-12-29,2000-01-04,8760.0,501_plus
SH600756,2023-12-29,2000-01-04,8760.0,501_plus
SH600757,2023-12-29,2000-01-04,8760.0,501_plus
SH600758,2023-12-29,2000-01-04,8760.0,501_plus
SH600759,2023-12-29,2000-01-04,8760.0,501_plus
SH600760,2023-12-29,2000-01-04,8760.0,501_plus
SH600761,2023-12-29,2000-01-04,8760.0,501_plus
SH600763,2023-12-29,2000-01-04,8760.0,501_plus
SH600764,2023-12-29,2000-01-04,8760.0,501_plus
SH600765,2023-12-29,2000-01-04,8760.0,501_plus
SH600766,2023-12-29,2000-01-04,8760.0,501_plus
SH600768,2023-12-29,2000-01-04,8760.0,501_plus
SH600769,2023-12-29,2000-01-04,8760.0,501_plus
SH600770,2023-12-29,2000-01-04,8760.0,501_plus
SH600771,2023-12-29,2000-01-04,8760.0,501_plus
SH600773,2023-12-29,2000-01-04,8760.0,501_plus
SH600774,2023-12-29,2000-01-04,8760.0,501_plus
SH600775,2023-12-29,2000-01-04,8760.0,501_plus
SH600776,2023-12-29,2000-01-04,8760.0,501_plus
SH600777,2023-12-29,2000-01-04,8760.0,501_plus
SH600778,2023-12-29,2000-01-04,8760.0,501_plus
SH600779,2023-12-29,2000-01-04,8760.0,501_plus
SH600780,2023-12-29,2000-01-04,8760.0,501_plus
SH600782,2023-12-29,2000-01-04,8760.0,501_plus
SH600783,2023-12-29,2000-01-04,8760.0,501_plus
SH600784,2023-12-29,2000-01-04,8760.0,501_plus
SH600785,2023-12-29,2000-01-04,8760.0,501_plus
SH600787,2023-12-29,2000-01-04,8760.0,501_plus
SH600789,2023-12-29,2000-01-04,8760.0,501_plus
SH600790,2023-12-29,2000-01-04,8760.0,501_plus
SH600791,2023-12-29,2000-01-04,8760.0,501_plus
SH600792,2023-12-29,2000-01-04,8760.0,501_plus
SH600793,2023-12-29,2000-01-04,8760.0,501_plus
SH600794,2023-12-29,2000-01-04,8760.0,501_plus
SH600795,2023-12-29,2000-01-04,8760.0,501_plus
SH600796,2023-12-29,2000-01-04,8760.0,501_plus
SH600797,2023-12-29,2000-01-04,8760.0,501_plus
SH600798,2023-12-29,2000-01-04,8760.0,501_plus
SH600800,2023-12-29,2000-01-04,8760.0,501_plus
SH600801,2023-12-29,2000-01-04,8760.0,501_plus
SH600802,2023-12-29,2000-01-04,8760.0,501_plus
SH600803,2023-12-29,2000-01-04,8760.0,501_plus
SH600804,2023-12-29,2000-01-04,8760.0,501_plus
SH600805,2023-12-29,2000-01-04,8760.0,501_plus
SH600807,2023-12-29,2000-01-04,8760.0,501_plus
SH600808,2023-12-29,2000-01-04,8760.0,501_plus
SH600809,2023-12-29,2000-01-04,8760.0,501_plus
SH600810,2023-12-29,2000-01-04,8760.0,501_plus
SH600811,2023-12-29,2000-01-04,8760.0,501_plus
SH600812,2023-12-29,2000-01-04,8760.0,501_plus
SH600814,2023-12-29,2000-01-04,8760.0,501_plus
SH600815,2023-12-29,2000-01-04,8760.0,501_plus
SH600816,2023-12-29,2000-01-04,8760.0,501_plus
SH600817,2023-12-29,2000-01-04,8760.0,501_plus
SH600818,2023-12-29,2000-01-04,8760.0,501_plus
SH600819,2023-12-29,2000-01-04,8760.0,501_plus
SH600820,2023-12-29,2000-01-04,8760.0,501_plus
SH600821,2023-12-29,2000-01-04,8760.0,501_plus
SH600822,2023-12-29,2000-01-04,8760.0,501_plus
SH600823,2023-12-29,2000-01-04,8760.0,501_plus
SH600824,2023-12-29,2000-01-04,8760.0,501_plus
SH600825,2023-12-29,2000-01-04,8760.0,501_plus
SH600826,2023-12-29,2000-01-04,8760.0,501_plus
SH600827,2023-12-29,2000-01-04,8760.0,501_plus
SH600828,2023-12-29,2000-01-04,8760.0,501_plus
SH600829,2023-12-29,2000-01-04,8760.0,501_plus
SH600830,2023-12-29,2000-01-04,8760.0,501_plus
SH600831,2023-12-29,2000-01-04,8760.0,501_plus
SH600833,2023-12-29,2000-01-04,8760.0,501_plus
SH600834,2023-12-29,2000-01-04,8760.0,501_plus
SH600835,2023-12-29,2000-01-04,8760.0,501_plus
SH600836,2023-12-29,2000-01-04,8760.0,501_plus
SH600837,2023-12-29,2000-01-04,8760.0,501_plus
SH600838,2023-12-29,2000-01-04,8760.0,501_plus
SH600839,2023-12-29,2000-01-04,8760.0,501_plus
SH600841,2023-12-29,2000-01-04,8760.0,501_plus
SH600843,2023-12-29,2000-01-04,8760.0,501_plus
SH600844,2023-12-29,2000-01-04,8760.0,501_plus
SH600845,2023-12-29,2000-01-04,8760.0,501_plus
SH600846,2023-12-29,2000-01-04,8760.0,501_plus
SH600847,2023-12-29,2000-01-04,8760.0,501_plus
SH600848,2023-12-29,2000-01-04,8760.0,501_plus
SH600850,2023-12-29,2000-01-04,8760.0,501_plus
SH600851,2023-12-29,2000-01-04,8760.0,501_plus
SH600853,2023-12-29,2000-01-04,8760.0,501_plus
SH600854,2023-12-29,2000-01-04,8760.0,501_plus
SH600855,2023-12-29,2000-01-04,8760.0,501_plus
SH600857,2023-12-29,2000-01-04,8760.0,501_plus
SH600858,2023-12-29,2000-01-04,8760.0,501_plus
SH600859,2023-12-29,2000-01-04,8760.0,501_plus
SH600860,2023-12-29,2000-01-04,8760.0,501_plus
SH600861,2023-12-29,2000-01-04,8760.0,501_plus
SH600862,2023-12-29,2000-01-04,8760.0,501_plus
SH600863,2023-12-29,2000-01-04,8760.0,501_plus
SH600864,2023-12-29,2000-01-04,8760.0,501_plus
SH600865,2023-12-29,2000-01-04,8760.0,501_plus
SH600866,2023-12-29,2000-01-04,8760.0,501_plus
SH600867,2023-12-29,2000-01-04,8760.0,501_plus
SH600868,2023-12-29,2000-01-04,8760.0,501_plus
SH600869,2023-12-29,2000-01-04,8760.0,501_plus
SH600871,2023-12-29,2000-01-04,8760.0,501_plus
SH600872,2023-12-29,2000-01-04,8760.0,501_plus
SH600873,2023-12-29,2000-01-04,8760.0,501_plus
SH600874,2023-12-29,2000-01-04,8760.0,501_plus
SH600875,2023-12-29,2000-01-04,8760.0,501_plus
SH600876,2023-12-29,2000-01-04,8760.0,501_plus
SH600877,2023-12-29,2000-01-04,8760.0,501_plus
SH600879,2023-12-29,2000-01-04,8760.0,501_plus
SH600880,2023-12-29,2000-01-04,8760.0,501_plus
SH600881,2023-12-29,2000-01-04,8760.0,501_plus
SH600882,2023-12-29,2000-01-04,8760.0,501_plus
SH600883,2023-12-29,2000-01-04,8760.0,501_plus
SH600884,2023-12-29,2000-01-04,8760.0,501_plus
SH600885,2023-12-29,2000-01-04,8760.0,501_plus
SH600886,2023-12-29,2000-01-04,8760.0,501_plus
SH600887,2023-12-29,2000-01-04,8760.0,501_plus
SH600888,2023-12-29,2000-01-04,8760.0,501_plus
SH600889,2023-12-29,2000-01-04,8760.0,501_plus
SH600892,2023-12-29,2000-01-04,8760.0,501_plus
SH600893,2023-12-29,2000-01-04,8760.0,501_plus
SH600894,2023-12-29,2000-01-04,8760.0,501_plus
SH600895,2023-12-29,2000-01-04,8760.0,501_plus
SH600897,2023-12-29,2000-01-04,8760.0,501_plus
SH600898,2023-12-29,2000-01-04,8760.0,501_plus
SH600900,2023-12-29,2003-11-18,7346.0,501_plus
SH600901,2023-12-29,2018-03-01,2129.0,501_plus
SH600903,2023-12-29,2017-11-07,2243.0,501_plus
SH600905,2023-12-29,2021-06-10,932.0,501_plus
SH600906,2023-12-29,2021-05-07,966.0,501_plus
SH600908,2023-12-29,2016-09-23,2653.0,501_plus
SH600909,2023-12-29,2016-12-06,2579.0,501_plus
SH600916,2023-12-29,2021-02-05,1057.0,501_plus
SH600917,2023-12-29,2014-09-30,3377.0,501_plus
SH600918,2023-12-29,2020-06-03,1304.0,501_plus
SH600919,2023-12-29,2016-08-02,2705.0,501_plus
SH600925,2023-12-29,2023-03-29,275.0,251_500
SH600926,2023-12-29,2016-10-27,2619.0,501_plus
SH600927,2023-12-29,2021-12-23,736.0,501_plus
SH600928,2023-12-29,2019-03-01,1764.0,501_plus
SH600929,2023-12-29,2018-03-26,2104.0,501_plus
SH600933,2023-12-29,2017-11-17,2233.0,501_plus
SH600935,2023-12-29,2021-11-26,763.0,501_plus
SH600936,2023-12-29,2016-08-15,2692.0,501_plus
SH600938,2023-12-29,2022-04-21,617.0,501_plus
SH600939,2023-12-29,2017-02-21,2502.0,501_plus
SH600941,2023-12-29,2022-01-05,723.0,501_plus
SH600955,2023-12-29,2021-09-15,835.0,501_plus
SH600956,2023-12-29,2020-06-29,1278.0,501_plus
SH600958,2023-12-29,2015-03-23,3203.0,501_plus
SH600959,2023-12-29,2015-04-28,3167.0,501_plus
SH600960,2023-12-29,2004-04-07,7205.0,501_plus
SH600961,2023-12-29,2004-08-30,7060.0,501_plus
SH600962,2023-12-29,2004-06-22,7129.0,501_plus
SH600963,2023-12-29,2004-05-25,7157.0,501_plus
SH600965,2023-12-29,2004-07-13,7108.0,501_plus
SH600966,2023-12-29,2004-06-08,7143.0,501_plus
SH600967,2023-12-29,2004-05-18,7164.0,501_plus
SH600968,2023-12-29,2019-06-26,1647.0,501_plus
SH600969,2023-12-29,2004-04-08,7204.0,501_plus
SH600970,2023-12-29,2005-04-12,6835.0,501_plus
SH600971,2023-12-29,2004-08-17,7073.0,501_plus
SH600973,2023-12-29,2004-08-02,7088.0,501_plus
SH600975,2023-12-29,2004-06-09,7142.0,501_plus
SH600976,2023-12-29,2004-04-19,7193.0,501_plus
SH600977,2023-12-29,2016-08-09,2698.0,501_plus
SH600979,2023-12-29,2004-09-06,7053.0,501_plus
SH600980,2023-12-29,2004-05-12,7170.0,501_plus
SH600981,2023-12-29,2004-06-30,7121.0,501_plus
SH600982,2023-12-29,2004-07-06,7115.0,501_plus
SH600983,2023-12-29,2004-07-27,7094.0,501_plus
SH600984,2023-12-29,2004-07-07,7114.0,501_plus
SH600985,2023-12-29,2004-04-28,7184.0,501_plus
SH600986,2023-12-29,2004-04-26,7186.0,501_plus
SH600987,2023-12-29,2004-08-09,7081.0,501_plus
SH600988,2023-12-29,2004-04-14,7198.0,501_plus
SH600989,2023-12-29,2019-05-16,1688.0,501_plus
SH600990,2023-12-29,2004-05-10,7172.0,501_plus
SH600992,2023-12-29,2004-05-14,7168.0,501_plus
SH600993,2023-12-29,2004-05-17,7165.0,501_plus
SH600995,2023-12-29,2004-06-15,7136.0,501_plus
SH600996,2023-12-29,2016-12-26,2559.0,501_plus
SH600997,2023-12-29,2004-06-02,7149.0,501_plus
SH600998,2023-12-29,2010-11-02,4805.0,501_plus
SH600999,2023-12-29,2009-11-17,5155.0,501_plus
SH601000,2023-12-29,2010-07-05,4925.0,501_plus
SH601001,2023-12-29,2006-06-23,6398.0,501_plus
SH601002,2023-12-29,2007-01-26,6181.0,501_plus
SH601003,2023-12-29,2007-02-27,6149.0,501_plus
SH601005,2023-12-29,2007-02-28,6148.0,501_plus
SH601006,2023-12-29,2006-08-01,6359.0,501_plus
SH601007,2023-12-29,2007-04-06,6111.0,501_plus
SH601008,2023-12-29,2007-04-26,6091.0,501_plus
SH601009,2023-12-29,2007-07-19,6007.0,501_plus
SH601010,2023-12-29,2011-06-03,4592.0,501_plus
SH601011,2023-12-29,2011-03-09,4678.0,501_plus
SH601012,2023-12-29,2012-04-11,4279.0,501_plus
SH601015,2023-12-29,2014-11-05,3341.0,501_plus
SH601016,2023-12-29,2014-09-29,3378.0,501_plus
SH601018,2023-12-29,2010-09-28,4840.0,501_plus
SH601019,2023-12-29,2017-11-22,2228.0,501_plus
SH601020,2023-12-29,2016-03-16,2844.0,501_plus
SH601021,2023-12-29,2015-01-21,3264.0,501_plus
SH601022,2023-12-29,2022-12-08,386.0,251_500
SH601028,2023-12-29,2011-11-07,4435.0,501_plus
SH601038,2023-12-29,2012-08-08,4160.0,501_plus
SH601058,2023-12-29,2011-06-30,4565.0,501_plus
SH601059,2023-12-29,2023-02-01,331.0,251_500
SH601061,2023-12-29,2023-04-10,263.0,251_500
SH601065,2023-12-29,2023-04-10,263.0,251_500
SH601066,2023-12-29,2018-06-20,2018.0,501_plus
SH601068,2023-12-29,2018-08-31,1946.0,501_plus
SH601069,2023-12-29,2015-01-22,3263.0,501_plus
SH601077,2023-12-29,2019-10-29,1522.0,501_plus
SH601083,2023-12-29,2023-12-05,24.0,0_60
SH601086,2023-12-29,2017-09-29,2282.0,501_plus
SH601088,2023-12-29,2007-10-09,5925.0,501_plus
SH601089,2023-12-29,2022-06-30,547.0,501_plus
SH601096,2023-12-29,2023-12-22,7.0,0_60
SH601098,2023-12-29,2010-10-28,4810.0,501_plus
SH601099,2023-12-29,2007-12-28,5845.0,501_plus
SH601100,2023-12-29,2011-10-28,4445.0,501_plus
SH601101,2023-12-29,2010-03-31,5021.0,501_plus
SH601106,2023-12-29,2010-02-09,5071.0,501_plus
SH601107,2023-12-29,2009-07-27,5268.0,501_plus
SH601108,2023-12-29,2017-10-24,2257.0,501_plus
SH601111,2023-12-29,2006-08-18,6342.0,501_plus
SH601113,2023-12-29,2011-05-09,4617.0,501_plus
SH601116,2023-12-29,2011-03-02,4685.0,501_plus
SH601117,2023-12-29,2010-01-07,5104.0,501_plus
SH601118,2023-12-29,2011-01-07,4739.0,501_plus
SH601121,2023-12-29,2023-03-10,294.0,251_500
SH601126,2023-12-29,2010-12-31,4746.0,501_plus
SH601127,2023-12-29,2016-06-15,2753.0,501_plus
SH601128,2023-12-29,2016-09-30,2646.0,501_plus
SH601133,2023-12-29,2023-04-10,263.0,251_500
SH601136,2023-12-29,2022-12-22,372.0,251_500
SH601137,2023-12-29,2011-01-27,4719.0,501_plus
SH601138,2023-12-29,2018-06-08,2030.0,501_plus
SH601139,2023-12-29,2009-12-25,5117.0,501_plus
SH601155,2023-12-29,2015-12-04,2947.0,501_plus
SH601156,2023-12-29,2021-06-09,933.0,501_plus
SH601158,2023-12-29,2010-03-29,5023.0,501_plus
SH601162,2023-12-29,2018-10-19,1897.0,501_plus
SH601163,2023-12-29,2016-09-09,2667.0,501_plus
SH601166,2023-12-29,2007-02-05,6171.0,501_plus
SH601168,2023-12-29,2007-07-12,6014.0,501_plus
SH601169,2023-12-29,2007-09-19,5945.0,501_plus
SH601177,2023-12-29,2010-10-11,4827.0,501_plus
SH601179,2023-12-29,2010-01-28,5083.0,501_plus
SH601186,2023-12-29,2008-03-10,5772.0,501_plus
SH601187,2023-12-29,2020-10-27,1158.0,501_plus
SH601188,2023-12-29,2010-03-19,5033.0,501_plus
SH601198,2023-12-29,2015-02-26,3228.0,501_plus
SH601199,2023-12-29,2011-03-17,4670.0,501_plus
SH601200,2023-12-29,2017-03-31,2464.0,501_plus
SH601208,2023-12-29,2011-05-20,4606.0,501_plus
SH601211,2023-12-29,2015-06-26,3108.0,501_plus
SH601212,2023-12-29,2017-02-15,2508.0,501_plus
SH601216,2023-12-29,2011-02-22,4693.0,501_plus
SH601218,2023-12-29,2011-05-06,4620.0,501_plus
SH601222,2023-12-29,2011-08-08,4526.0,501_plus
SH601225,2023-12-29,2014-01-28,3622.0,501_plus
SH601226,2023-12-29,2014-12-11,3305.0,501_plus
SH601228,2023-12-29,2017-03-29,2466.0,501_plus
SH601229,2023-12-29,2016-11-16,2599.0,501_plus
SH601231,2023-12-29,2012-02-20,4330.0,501_plus
SH601233,2023-12-29,2011-05-18,4608.0,501_plus
SH601236,2023-12-29,2019-07-05,1638.0,501_plus
SH601238,2023-12-29,2012-03-29,4292.0,501_plus
SH601279,2023-12-29,2021-04-15,988.0,501_plus
SH601288,2023-12-29,2010-07-15,4915.0,501_plus
SH601298,2023-12-29,2019-01-21,1803.0,501_plus
SH601311,2023-12-29,2011-06-02,4593.0,501_plus
SH601318,2023-12-29,2007-03-01,6147.0,501_plus
SH601319,2023-12-29,2018-11-16,1869.0,501_plus
SH601326,2023-12-29,2017-08-16,2326.0,501_plus
SH601328,2023-12-29,2007-05-15,6072.0,501_plus
SH601330,2023-12-29,2018-06-11,2027.0,501_plus
SH601333,2023-12-29,2006-12-22,6216.0,501_plus
SH601336,2023-12-29,2011-12-16,4396.0,501_plus
SH601339,2023-12-29,2012-06-12,4217.0,501_plus
SH601360,2023-12-29,2012-01-16,4365.0,501_plus
SH601366,2023-12-29,2017-04-12,2452.0,501_plus
SH601368,2023-12-29,2015-06-12,3122.0,501_plus
SH601369,2023-12-29,2010-04-28,4993.0,501_plus
SH601375,2023-12-29,2017-01-03,2551.0,501_plus
SH601377,2023-12-29,2010-10-13,4825.0,501_plus
SH601388,2023-12-29,2012-04-23,4267.0,501_plus
SH601390,2023-12-29,2007-12-03,5870.0,501_plus
SH601398,2023-12-29,2006-10-27,6272.0,501_plus
SH601399,2023-12-29,2020-06-08,1299.0,501_plus
SH601456,2023-12-29,2020-07-31,1246.0,501_plus
SH601500,2023-12-29,2016-09-19,2657.0,501_plus
SH601512,2023-12-29,2019-12-20,1470.0,501_plus
SH601515,2023-12-29,2012-02-16,4334.0,501_plus
SH601518,2023-12-29,2010-03-19,5033.0,501_plus
SH601519,2023-12-29,2011-01-28,4718.0,501_plus
SH601528,2023-12-29,2021-06-25,917.0,501_plus
SH601555,2023-12-29,2011-12-12,4400.0,501_plus
SH601566,2023-12-29,2011-05-30,4596.0,501_plus
SH601567,2023-12-29,2011-06-15,4580.0,501_plus
SH601568,2023-12-29,2020-10-20,1165.0,501_plus
SH601577,2023-12-29,2018-09-26,1920.0,501_plus
SH601579,2023-12-29,2014-08-25,3413.0,501_plus
SH601588,2023-12-29,2006-10-16,6283.0,501_plus
SH601595,2023-12-29,2016-08-17,2690.0,501_plus
SH601598,2023-12-29,2019-01-18,1806.0,501_plus
SH601599,2023-12-29,2011-05-27,4599.0,501_plus
SH601600,2023-12-29,2007-04-30,6087.0,501_plus
SH601601,2023-12-29,2007-12-25,5848.0,501_plus
SH601606,2023-12-29,2018-08-06,1971.0,501_plus
SH601607,2023-12-29,2000-01-04,8760.0,501_plus
SH601608,2023-12-29,2012-07-06,4193.0,501_plus
SH601609,2023-12-29,2020-04-22,1346.0,501_plus
SH601611,2023-12-29,2016-06-06,2762.0,501_plus
SH601615,2023-12-29,2019-01-23,1801.0,501_plus
SH601616,2023-12-29,2011-02-01,4714.0,501_plus
SH601618,2023-12-29,2009-09-21,5212.0,501_plus
SH601619,2023-12-29,2017-07-20,2353.0,501_plus
SH601628,2023-12-29,2007-01-09,6198.0,501_plus
SH601633,2023-12-29,2011-09-28,4475.0,501_plus
SH601636,2023-12-29,2011-08-12,4522.0,501_plus
SH601658,2023-12-29,2019-12-10,1480.0,501_plus
SH601665,2023-12-29,2021-06-18,924.0,501_plus
SH601666,2023-12-29,2006-11-23,6245.0,501_plus
SH601668,2023-12-29,2009-07-29,5266.0,501_plus
SH601669,2023-12-29,2011-10-18,4455.0,501_plus
SH601677,2023-12-29,2011-09-19,4484.0,501_plus
SH601678,2023-12-29,2010-02-23,5057.0,501_plus
SH601686,2023-12-29,2020-12-04,1120.0,501_plus
SH601688,2023-12-29,2010-02-26,5054.0,501_plus
SH601689,2023-12-29,2015-03-19,3207.0,501_plus
SH601696,2023-12-29,2020-02-26,1402.0,501_plus
SH601698,2023-12-29,2019-06-28,1645.0,501_plus
SH601699,2023-12-29,2006-09-22,6307.0,501_plus
SH601700,2023-12-29,2011-01-18,4728.0,501_plus
SH601702,2023-12-29,2020-09-07,1208.0,501_plus
SH601717,2023-12-29,2010-08-03,4896.0,501_plus
SH601718,2023-12-29,2010-08-16,4883.0,501_plus
SH601727,2023-12-29,2008-12-05,5502.0,501_plus
SH601728,2023-12-29,2021-08-20,861.0,501_plus
SH601766,2023-12-29,2008-08-18,5611.0,501_plus
SH601777,2023-12-29,2010-11-25,4782.0,501_plus
SH601778,2023-12-29,2020-05-19,1319.0,501_plus
SH601788,2023-12-29,2009-08-18,5246.0,501_plus
SH601789,2023-12-29,2011-08-16,4518.0,501_plus
SH601798,2023-12-29,2011-06-22,4573.0,501_plus
SH601799,2023-12-29,2011-02-01,4714.0,501_plus
SH601800,2023-12-29,2012-03-09,4312.0,501_plus
SH601801,2023-12-29,2010-01-18,5093.0,501_plus
SH601808,2023-12-29,2007-09-28,5936.0,501_plus
SH601811,2023-12-29,2016-08-08,2699.0,501_plus
SH601816,2023-12-29,2020-01-16,1443.0,501_plus
SH601818,2023-12-29,2010-08-18,4881.0,501_plus
SH601825,2023-12-29,2021-08-19,862.0,501_plus
SH601827,2023-12-29,2020-06-05,1302.0,501_plus
SH601828,2023-12-29,2018-01-17,2172.0,501_plus
SH601838,2023-12-29,2018-01-31,2158.0,501_plus
SH601857,2023-12-29,2007-11-05,5898.0,501_plus
SH601858,2023-12-29,2017-01-18,2536.0,501_plus
SH601860,2023-12-29,2019-01-03,1821.0,501_plus
SH601865,2023-12-29,2019-02-15,1778.0,501_plus
SH601866,2023-12-29,2007-12-12,5861.0,501_plus
