outer_split_id,factor,importance_type,importance,importance_std
split_003,alpha158_HIGH0,conditional_shap:liquidity_proxy:q3,6.281054636223569e-05,
split_003,alpha158_IMAX30,conditional_shap:liquidity_proxy:q3,0.00404028953946637,
split_003,alpha158_IMAX60,conditional_shap:liquidity_proxy:q3,0.0011808679579972262,
split_003,alpha158_IMIN20,conditional_shap:liquidity_proxy:q3,0.0030884871794235763,
split_003,alpha158_IMIN5,conditional_shap:liquidity_proxy:q3,0.0006609652181241312,
split_003,alpha158_KLEN,conditional_shap:liquidity_proxy:q3,0.011166338963623618,
split_003,alpha158_KLOW,conditional_shap:liquidity_proxy:q3,0.002348230211260256,
split_003,alpha158_KMID,conditional_shap:liquidity_proxy:q3,2.72782007087611e-05,
split_003,alpha158_KUP,conditional_shap:liquidity_proxy:q3,0.0006316762300668141,
split_003,alpha158_LOW0,conditional_shap:liquidity_proxy:q3,0.00018530240491136733,
split_003,alpha158_MAX5,conditional_shap:liquidity_proxy:q3,0.0045214257453111825,
split_003,alpha158_MIN10,conditional_shap:liquidity_proxy:q3,0.009787593624753491,
split_003,alpha158_QTLD10,conditional_shap:liquidity_proxy:q3,9.833934087162358e-05,
split_003,alpha158_QTLD5,conditional_shap:liquidity_proxy:q3,0.00039595549084810497,
split_003,alpha158_RSQR30,conditional_shap:liquidity_proxy:q3,0.002680030846743018,
split_003,alpha158_STD60,conditional_shap:liquidity_proxy:q3,0.005380719981918235,
split_003,alpha158_VMA60,conditional_shap:liquidity_proxy:q3,0.0004384918016201349,
split_003,alpha158_VSTD5,conditional_shap:liquidity_proxy:q3,7.746614387514499e-05,
split_003,alpha158_VSUMD20,conditional_shap:liquidity_proxy:q3,0.00019549862599457573,
split_003,alpha158_VSUMD60,conditional_shap:liquidity_proxy:q3,0.0009051266497777226,
split_003,alpha360_VOLUME12,conditional_shap:liquidity_proxy:q3,7.995096585490016e-05,
split_003,alpha360_VOLUME38,conditional_shap:liquidity_proxy:q3,0.00027799873610034735,
split_003,amount_cv_20,conditional_shap:liquidity_proxy:q3,0.0009328082665070082,
split_003,amount_mean_20,conditional_shap:liquidity_proxy:q3,0.04474056356857478,
split_003,corr_ret_amount_20,conditional_shap:liquidity_proxy:q3,0.0013157042779231888,
split_003,kunquant_alpha101_alpha002,conditional_shap:liquidity_proxy:q3,0.0,
split_003,kunquant_alpha101_alpha003,conditional_shap:liquidity_proxy:q3,0.00011568266054036064,
split_003,kunquant_alpha101_alpha005,conditional_shap:liquidity_proxy:q3,0.0013880949171793892,
split_003,kunquant_alpha101_alpha011,conditional_shap:liquidity_proxy:q3,0.001398669028725056,
split_003,kunquant_alpha101_alpha012,conditional_shap:liquidity_proxy:q3,1.5445658128934124e-05,
split_003,kunquant_alpha101_alpha013,conditional_shap:liquidity_proxy:q3,0.002157579011099723,
split_003,kunquant_alpha101_alpha020,conditional_shap:liquidity_proxy:q3,0.0010452868007523035,
split_003,kunquant_alpha101_alpha024,conditional_shap:liquidity_proxy:q3,0.002694703334812734,
split_003,kunquant_alpha101_alpha026,conditional_shap:liquidity_proxy:q3,0.00031727377453159524,
split_003,kunquant_alpha101_alpha043,conditional_shap:liquidity_proxy:q3,2.1981354963082174e-05,
split_003,kunquant_alpha101_alpha050,conditional_shap:liquidity_proxy:q3,0.00021687773440602322,
split_003,kunquant_alpha101_alpha055,conditional_shap:liquidity_proxy:q3,7.435508175760954e-05,
split_003,kunquant_alpha101_alpha062,conditional_shap:liquidity_proxy:q3,9.640661710109686e-05,
split_003,kunquant_alpha101_alpha071,conditional_shap:liquidity_proxy:q3,0.0011582200214489504,
split_003,kunquant_alpha101_alpha072,conditional_shap:liquidity_proxy:q3,0.001800186340665924,
split_003,kunquant_alpha101_alpha094,conditional_shap:liquidity_proxy:q3,0.003361360687982128,
split_003,ta_trend_adx_pos,conditional_shap:liquidity_proxy:q3,0.005340583383315633,
split_003,ta_trend_dpo,conditional_shap:liquidity_proxy:q3,0.00012900974462612568,
split_003,ta_trend_mass_index,conditional_shap:liquidity_proxy:q3,0.0009401726749518164,
split_003,ta_volatility_bbhi,conditional_shap:liquidity_proxy:q3,0.0,
split_003,ta_volume_em,conditional_shap:liquidity_proxy:q3,0.00028288098163733517,
split_003,alpha158_CORD10,conditional_shap:liquidity_proxy:q2,0.00020591250194017295,
split_003,alpha158_CORD20,conditional_shap:liquidity_proxy:q2,0.0009232578701597826,
split_003,alpha158_CORD5,conditional_shap:liquidity_proxy:q2,9.639027727731995e-05,
split_003,alpha158_CORR10,conditional_shap:liquidity_proxy:q2,0.0015611145848715678,
split_003,alpha158_CORR20,conditional_shap:liquidity_proxy:q2,0.0016435870293014785,
split_003,alpha158_CORR5,conditional_shap:liquidity_proxy:q2,0.00010092135423087787,
split_003,alpha158_HIGH0,conditional_shap:liquidity_proxy:q2,7.522879743688399e-05,
split_003,alpha158_IMAX30,conditional_shap:liquidity_proxy:q2,0.002615479105769716,
split_003,alpha158_IMAX60,conditional_shap:liquidity_proxy:q2,0.0005404465056830987,
split_003,alpha158_IMIN20,conditional_shap:liquidity_proxy:q2,0.001942148328299272,
split_003,alpha158_IMIN5,conditional_shap:liquidity_proxy:q2,0.0005728354470064305,
split_003,alpha158_KLEN,conditional_shap:liquidity_proxy:q2,0.01055461563726493,
split_003,alpha158_KLOW,conditional_shap:liquidity_proxy:q2,0.002634713256507077,
split_003,alpha158_KMID,conditional_shap:liquidity_proxy:q2,2.446836810931714e-05,
split_003,alpha158_KUP,conditional_shap:liquidity_proxy:q2,0.0008051139428418139,
split_003,alpha158_LOW0,conditional_shap:liquidity_proxy:q2,0.00018400174243264964,
split_003,alpha158_MAX5,conditional_shap:liquidity_proxy:q2,0.004957873815922797,
split_003,alpha158_MIN10,conditional_shap:liquidity_proxy:q2,0.008715232801344055,
split_003,alpha158_QTLD10,conditional_shap:liquidity_proxy:q2,0.00012404401212606713,
split_003,alpha158_QTLD5,conditional_shap:liquidity_proxy:q2,0.0003605538168273723,
split_003,alpha158_RSQR30,conditional_shap:liquidity_proxy:q2,0.0027403213946798947,
split_003,alpha158_STD60,conditional_shap:liquidity_proxy:q2,0.005048045128279349,
split_003,alpha158_VMA60,conditional_shap:liquidity_proxy:q2,0.0006646182537489127,
split_003,alpha158_VSTD5,conditional_shap:liquidity_proxy:q2,8.674829359540307e-05,
split_003,alpha158_VSUMD20,conditional_shap:liquidity_proxy:q2,0.000256822163032695,
split_003,alpha158_VSUMD60,conditional_shap:liquidity_proxy:q2,0.0007429317576954025,
split_003,alpha360_VOLUME12,conditional_shap:liquidity_proxy:q2,0.00010529955110844765,
split_003,alpha360_VOLUME38,conditional_shap:liquidity_proxy:q2,0.00026141191658799644,
split_003,amount_cv_20,conditional_shap:liquidity_proxy:q2,0.0013188764158060268,
split_003,amount_mean_20,conditional_shap:liquidity_proxy:q2,0.01959411990625042,
split_003,corr_ret_amount_20,conditional_shap:liquidity_proxy:q2,0.0003671128854907377,
split_003,kunquant_alpha101_alpha002,conditional_shap:liquidity_proxy:q2,0.0,
split_003,kunquant_alpha101_alpha003,conditional_shap:liquidity_proxy:q2,0.0001432755099458237,
split_003,kunquant_alpha101_alpha005,conditional_shap:liquidity_proxy:q2,0.0010413873743029644,
split_003,kunquant_alpha101_alpha011,conditional_shap:liquidity_proxy:q2,0.0011917513990606168,
split_003,kunquant_alpha101_alpha012,conditional_shap:liquidity_proxy:q2,1.073405991279756e-05,
split_003,kunquant_alpha101_alpha013,conditional_shap:liquidity_proxy:q2,0.0029411895738918788,
split_003,kunquant_alpha101_alpha020,conditional_shap:liquidity_proxy:q2,0.0008219532424696052,
split_003,kunquant_alpha101_alpha024,conditional_shap:liquidity_proxy:q2,0.0014620157014875459,
split_003,kunquant_alpha101_alpha026,conditional_shap:liquidity_proxy:q2,0.00026440414831183003,
split_003,kunquant_alpha101_alpha043,conditional_shap:liquidity_proxy:q2,1.3776147204822877e-05,
split_003,kunquant_alpha101_alpha050,conditional_shap:liquidity_proxy:q2,0.0002458786563247575,
split_003,kunquant_alpha101_alpha055,conditional_shap:liquidity_proxy:q2,8.808333024843922e-05,
split_003,kunquant_alpha101_alpha062,conditional_shap:liquidity_proxy:q2,0.0001255094195644967,
split_003,kunquant_alpha101_alpha071,conditional_shap:liquidity_proxy:q2,0.0014128042762035738,
split_003,kunquant_alpha101_alpha072,conditional_shap:liquidity_proxy:q2,0.002178195352991638,
split_003,kunquant_alpha101_alpha094,conditional_shap:liquidity_proxy:q2,0.002395990383491471,
split_003,ta_trend_adx_pos,conditional_shap:liquidity_proxy:q2,0.005650969918905481,
split_003,ta_trend_dpo,conditional_shap:liquidity_proxy:q2,0.00014874514649977521,
split_003,ta_trend_mass_index,conditional_shap:liquidity_proxy:q2,0.0009254316237584465,
split_003,ta_volatility_bbhi,conditional_shap:liquidity_proxy:q2,0.0,
split_003,ta_volume_em,conditional_shap:liquidity_proxy:q2,0.00025845349964713217,
split_003,alpha158_CORD10,conditional_shap:liquidity_proxy:q1,0.00018732846678123707,
split_003,alpha158_CORD20,conditional_shap:liquidity_proxy:q1,0.000642793871565656,
split_003,alpha158_CORD5,conditional_shap:liquidity_proxy:q1,0.00011452077912664458,
split_003,alpha158_CORR10,conditional_shap:liquidity_proxy:q1,0.001046582175269734,
split_003,alpha158_CORR20,conditional_shap:liquidity_proxy:q1,0.0009040018935005924,
split_003,alpha158_CORR5,conditional_shap:liquidity_proxy:q1,7.573677141150716e-05,
split_003,alpha158_HIGH0,conditional_shap:liquidity_proxy:q1,8.31595242436037e-05,
split_003,alpha158_IMAX30,conditional_shap:liquidity_proxy:q1,0.0018762542049951324,
split_003,alpha158_IMAX60,conditional_shap:liquidity_proxy:q1,0.0007029734199817259,
split_003,alpha158_IMIN20,conditional_shap:liquidity_proxy:q1,0.0011369961362351086,
split_003,alpha158_IMIN5,conditional_shap:liquidity_proxy:q1,0.0004280892956510389,
split_003,alpha158_KLEN,conditional_shap:liquidity_proxy:q1,0.010032202242812668,
split_003,alpha158_KLOW,conditional_shap:liquidity_proxy:q1,0.0027421100201611404,
split_003,alpha158_KMID,conditional_shap:liquidity_proxy:q1,2.1284615117414542e-05,
split_003,alpha158_KUP,conditional_shap:liquidity_proxy:q1,0.0008342266393210584,
split_003,alpha158_LOW0,conditional_shap:liquidity_proxy:q1,0.00015723112654045598,
split_003,alpha158_MAX5,conditional_shap:liquidity_proxy:q1,0.005040620300229342,
split_003,alpha158_MIN10,conditional_shap:liquidity_proxy:q1,0.005740075803765801,
split_003,alpha158_QTLD10,conditional_shap:liquidity_proxy:q1,0.00016202872950228615,
split_003,alpha158_QTLD5,conditional_shap:liquidity_proxy:q1,0.0002427541583993342,
split_003,alpha158_RSQR30,conditional_shap:liquidity_proxy:q1,0.0023339963193939853,
split_003,alpha158_STD60,conditional_shap:liquidity_proxy:q1,0.00466764542636439,
split_003,alpha158_VMA60,conditional_shap:liquidity_proxy:q1,0.0006659917655322196,
split_003,alpha158_VSTD5,conditional_shap:liquidity_proxy:q1,0.0001079167151925753,
split_003,alpha158_VSUMD20,conditional_shap:liquidity_proxy:q1,0.00029836745787785955,
split_003,alpha158_VSUMD60,conditional_shap:liquidity_proxy:q1,0.00038837911755623965,
split_003,alpha360_VOLUME12,conditional_shap:liquidity_proxy:q1,0.00016024701888495065,
split_003,alpha360_VOLUME38,conditional_shap:liquidity_proxy:q1,0.00025866198183086437,
split_003,amount_cv_20,conditional_shap:liquidity_proxy:q1,0.002021486445947387,
split_003,amount_mean_20,conditional_shap:liquidity_proxy:q1,0.008084198189688757,
split_003,corr_ret_amount_20,conditional_shap:liquidity_proxy:q1,0.00023986021565760467,
split_003,kunquant_alpha101_alpha002,conditional_shap:liquidity_proxy:q1,0.0,
split_003,kunquant_alpha101_alpha003,conditional_shap:liquidity_proxy:q1,0.00017173695223576826,
split_003,kunquant_alpha101_alpha005,conditional_shap:liquidity_proxy:q1,0.0008788338856196593,
split_003,kunquant_alpha101_alpha011,conditional_shap:liquidity_proxy:q1,0.0013451397057915877,
split_003,kunquant_alpha101_alpha012,conditional_shap:liquidity_proxy:q1,4.787147562200768e-06,
split_003,kunquant_alpha101_alpha013,conditional_shap:liquidity_proxy:q1,0.0029051582491418024,
split_003,kunquant_alpha101_alpha020,conditional_shap:liquidity_proxy:q1,0.0006439158303801299,
split_003,kunquant_alpha101_alpha024,conditional_shap:liquidity_proxy:q1,0.0007713924464404637,
split_003,kunquant_alpha101_alpha026,conditional_shap:liquidity_proxy:q1,0.00015818047308134006,
split_003,kunquant_alpha101_alpha043,conditional_shap:liquidity_proxy:q1,8.886472685225875e-06,
split_003,kunquant_alpha101_alpha050,conditional_shap:liquidity_proxy:q1,0.00025614210730408505,
split_003,kunquant_alpha101_alpha055,conditional_shap:liquidity_proxy:q1,7.311272242655064e-05,
split_003,kunquant_alpha101_alpha062,conditional_shap:liquidity_proxy:q1,0.0001409631419415473,
split_003,kunquant_alpha101_alpha071,conditional_shap:liquidity_proxy:q1,0.0020876223195771073,
split_003,kunquant_alpha101_alpha072,conditional_shap:liquidity_proxy:q1,0.0023412145208334093,
split_003,kunquant_alpha101_alpha094,conditional_shap:liquidity_proxy:q1,0.0022355443850815655,
split_003,ta_trend_adx_pos,conditional_shap:liquidity_proxy:q1,0.004284174952111249,
split_003,ta_trend_dpo,conditional_shap:liquidity_proxy:q1,0.00011365858670245068,
split_003,ta_trend_mass_index,conditional_shap:liquidity_proxy:q1,0.0006481329877060155,
split_003,ta_volatility_bbhi,conditional_shap:liquidity_proxy:q1,0.0,
split_003,ta_volume_em,conditional_shap:liquidity_proxy:q1,0.00017358203591026386,
split_003,alpha158_CORD10,conditional_shap:volatility_proxy:q1,0.00019398083257776648,
split_003,alpha158_CORD20,conditional_shap:volatility_proxy:q1,0.0007080220546047108,
split_003,alpha158_CORD5,conditional_shap:volatility_proxy:q1,0.00013573803719143927,
split_003,alpha158_CORR10,conditional_shap:volatility_proxy:q1,0.0010114440636677857,
split_003,alpha158_CORR20,conditional_shap:volatility_proxy:q1,0.0012077412776731237,
split_003,alpha158_CORR5,conditional_shap:volatility_proxy:q1,6.744424190093223e-05,
split_003,alpha158_HIGH0,conditional_shap:volatility_proxy:q1,8.653465076176493e-05,
split_003,alpha158_IMAX30,conditional_shap:volatility_proxy:q1,0.002024745689157897,
split_003,alpha158_IMAX60,conditional_shap:volatility_proxy:q1,0.0008628042924409378,
split_003,alpha158_IMIN20,conditional_shap:volatility_proxy:q1,0.001100294864407318,
split_003,alpha158_IMIN5,conditional_shap:volatility_proxy:q1,0.0004361811393491204,
split_003,alpha158_KLEN,conditional_shap:volatility_proxy:q1,0.01229371709043124,
split_003,alpha158_KLOW,conditional_shap:volatility_proxy:q1,0.0027758513410590744,
split_003,alpha158_KMID,conditional_shap:volatility_proxy:q1,1.719501612303859e-05,
split_003,alpha158_KUP,conditional_shap:volatility_proxy:q1,0.0008550898635796493,
split_003,alpha158_LOW0,conditional_shap:volatility_proxy:q1,0.00015635737522023326,
split_003,alpha158_MAX5,conditional_shap:volatility_proxy:q1,0.006468180055401571,
split_003,alpha158_MIN10,conditional_shap:volatility_proxy:q1,0.007087017485133053,
split_003,alpha158_QTLD10,conditional_shap:volatility_proxy:q1,0.00016474363234858971,
split_003,alpha158_QTLD5,conditional_shap:volatility_proxy:q1,0.00022090603231919505,
split_003,alpha158_RSQR30,conditional_shap:volatility_proxy:q1,0.0020666487927936323,
split_003,alpha158_STD60,conditional_shap:volatility_proxy:q1,0.006309483421258493,
split_003,alpha158_VMA60,conditional_shap:volatility_proxy:q1,0.00086049246830422,
split_003,alpha158_VSTD5,conditional_shap:volatility_proxy:q1,0.00011994088100378862,
split_003,alpha158_VSUMD20,conditional_shap:volatility_proxy:q1,0.0003279437475331455,
split_003,alpha158_VSUMD60,conditional_shap:volatility_proxy:q1,0.00038895317896256264,
split_003,alpha360_VOLUME12,conditional_shap:volatility_proxy:q1,0.00014574463844583058,
split_003,alpha360_VOLUME38,conditional_shap:volatility_proxy:q1,0.00024187844198911615,
split_003,amount_cv_20,conditional_shap:volatility_proxy:q1,0.002013943438879816,
split_003,amount_mean_20,conditional_shap:volatility_proxy:q1,0.014177222828877257,
split_003,corr_ret_amount_20,conditional_shap:volatility_proxy:q1,0.0003330764919964586,
split_003,kunquant_alpha101_alpha002,conditional_shap:volatility_proxy:q1,0.0,
split_003,kunquant_alpha101_alpha003,conditional_shap:volatility_proxy:q1,0.00014974540663333696,
split_003,kunquant_alpha101_alpha005,conditional_shap:volatility_proxy:q1,0.0013104230725123362,
split_003,kunquant_alpha101_alpha011,conditional_shap:volatility_proxy:q1,0.0013588529076930438,
split_003,kunquant_alpha101_alpha012,conditional_shap:volatility_proxy:q1,4.50084595080785e-06,
split_003,kunquant_alpha101_alpha013,conditional_shap:volatility_proxy:q1,0.002675580335552473,
split_003,kunquant_alpha101_alpha020,conditional_shap:volatility_proxy:q1,0.0007007911197429954,
split_003,kunquant_alpha101_alpha024,conditional_shap:volatility_proxy:q1,0.00094382332262991,
split_003,kunquant_alpha101_alpha026,conditional_shap:volatility_proxy:q1,0.00016583161254270012,
split_003,kunquant_alpha101_alpha043,conditional_shap:volatility_proxy:q1,8.972460221061435e-06,
split_003,kunquant_alpha101_alpha050,conditional_shap:volatility_proxy:q1,0.0002413132177675851,
split_003,kunquant_alpha101_alpha055,conditional_shap:volatility_proxy:q1,5.918029285707465e-05,
split_003,kunquant_alpha101_alpha062,conditional_shap:volatility_proxy:q1,0.00012169439252295638,
split_003,kunquant_alpha101_alpha071,conditional_shap:volatility_proxy:q1,0.00142934207001568,
split_003,kunquant_alpha101_alpha072,conditional_shap:volatility_proxy:q1,0.001691073344121354,
split_003,kunquant_alpha101_alpha094,conditional_shap:volatility_proxy:q1,0.0022003323294735393,
split_003,ta_trend_adx_pos,conditional_shap:volatility_proxy:q1,0.004514199069592536,
split_003,ta_trend_dpo,conditional_shap:volatility_proxy:q1,0.00016833692496840623,
split_003,ta_trend_mass_index,conditional_shap:volatility_proxy:q1,0.0005363782972278368,
split_003,ta_volatility_bbhi,conditional_shap:volatility_proxy:q1,0.0,
split_003,ta_volume_em,conditional_shap:volatility_proxy:q1,0.0002514892743359373,
split_003,alpha158_CORD10,conditional_shap:volatility_proxy:q2,0.00019187794714196557,
split_003,alpha158_CORD20,conditional_shap:volatility_proxy:q2,0.001012745350106937,
split_003,alpha158_CORD5,conditional_shap:volatility_proxy:q2,8.872139878184322e-05,
split_003,alpha158_CORR10,conditional_shap:volatility_proxy:q2,0.0014587957331629944,
split_003,alpha158_CORR20,conditional_shap:volatility_proxy:q2,0.0014750340584608714,
split_003,alpha158_CORR5,conditional_shap:volatility_proxy:q2,9.420602991286307e-05,
split_003,alpha158_HIGH0,conditional_shap:volatility_proxy:q2,6.714757605678601e-05,
split_003,alpha158_IMAX30,conditional_shap:volatility_proxy:q2,0.0028248414987323165,
split_003,alpha158_IMAX60,conditional_shap:volatility_proxy:q2,0.0006776124467618598,
split_003,alpha158_IMIN20,conditional_shap:volatility_proxy:q2,0.0018338835968774007,
split_003,alpha158_IMIN5,conditional_shap:volatility_proxy:q2,0.0005735348795083646,
split_003,alpha158_KLEN,conditional_shap:volatility_proxy:q2,0.009310056960719014,
split_003,alpha158_KLOW,conditional_shap:volatility_proxy:q2,0.0025348530911618256,
split_003,alpha158_KMID,conditional_shap:volatility_proxy:q2,2.1402636455002178e-05,
split_003,alpha158_KUP,conditional_shap:volatility_proxy:q2,0.0007213994161893281,
split_003,alpha158_LOW0,conditional_shap:volatility_proxy:q2,0.00017804887354681573,
split_003,alpha158_MAX5,conditional_shap:volatility_proxy:q2,0.004295089835556608,
split_003,alpha158_MIN10,conditional_shap:volatility_proxy:q2,0.008059962705179448,
split_003,alpha158_QTLD10,conditional_shap:volatility_proxy:q2,0.00012528736393877996,
split_003,alpha158_QTLD5,conditional_shap:volatility_proxy:q2,0.00031641344802565795,
split_003,alpha158_RSQR30,conditional_shap:volatility_proxy:q2,0.0027377456558724316,
split_003,alpha158_STD60,conditional_shap:volatility_proxy:q2,0.004712582332566177,
split_003,alpha158_VMA60,conditional_shap:volatility_proxy:q2,0.0005316707302682099,
split_003,alpha158_VSTD5,conditional_shap:volatility_proxy:q2,8.212588981763031e-05,
split_003,alpha158_VSUMD20,conditional_shap:volatility_proxy:q2,0.0002446529760294997,
split_003,alpha158_VSUMD60,conditional_shap:volatility_proxy:q2,0.0005392278656952249,
split_003,alpha360_VOLUME12,conditional_shap:volatility_proxy:q2,0.00010580709249173045,
split_003,alpha360_VOLUME38,conditional_shap:volatility_proxy:q2,0.00028171100321865584,
split_003,amount_cv_20,conditional_shap:volatility_proxy:q2,0.0012671454902330058,
split_003,amount_mean_20,conditional_shap:volatility_proxy:q2,0.02122496615771726,
split_003,corr_ret_amount_20,conditional_shap:volatility_proxy:q2,0.0005235660162363141,
split_003,kunquant_alpha101_alpha002,conditional_shap:volatility_proxy:q2,0.0,
split_003,kunquant_alpha101_alpha003,conditional_shap:volatility_proxy:q2,0.00014413797802492054,
split_003,kunquant_alpha101_alpha005,conditional_shap:volatility_proxy:q2,0.0010049380026898227,
split_003,kunquant_alpha101_alpha011,conditional_shap:volatility_proxy:q2,0.0012901442284212262,
split_003,kunquant_alpha101_alpha012,conditional_shap:volatility_proxy:q2,9.467041878885548e-06,
split_003,kunquant_alpha101_alpha013,conditional_shap:volatility_proxy:q2,0.002804754110569904,
split_003,kunquant_alpha101_alpha020,conditional_shap:volatility_proxy:q2,0.0007874485914550018,
split_003,kunquant_alpha101_alpha024,conditional_shap:volatility_proxy:q2,0.00142495803501677,
split_003,kunquant_alpha101_alpha026,conditional_shap:volatility_proxy:q2,0.00024888901308028216,
split_003,kunquant_alpha101_alpha043,conditional_shap:volatility_proxy:q2,1.3403535314286742e-05,
split_003,kunquant_alpha101_alpha050,conditional_shap:volatility_proxy:q2,0.0002449379821726512,
split_003,kunquant_alpha101_alpha055,conditional_shap:volatility_proxy:q2,7.482019462059612e-05,
split_003,kunquant_alpha101_alpha062,conditional_shap:volatility_proxy:q2,0.00012099109650780463,
split_003,kunquant_alpha101_alpha071,conditional_shap:volatility_proxy:q2,0.0016915837457649695,
split_003,kunquant_alpha101_alpha072,conditional_shap:volatility_proxy:q2,0.0022286233704880715,
split_003,kunquant_alpha101_alpha094,conditional_shap:volatility_proxy:q2,0.002430127193292378,
split_003,ta_trend_adx_pos,conditional_shap:volatility_proxy:q2,0.00524192551864234,
split_003,ta_trend_dpo,conditional_shap:volatility_proxy:q2,0.00012132261404558582,
split_003,ta_trend_mass_index,conditional_shap:volatility_proxy:q2,0.0007917612331618909,
split_003,ta_volatility_bbhi,conditional_shap:volatility_proxy:q2,0.0,
split_003,ta_volume_em,conditional_shap:volatility_proxy:q2,0.00021248741745586236,
split_003,alpha158_CORD10,conditional_shap:volatility_proxy:q3,0.00023079852788747028,
split_003,alpha158_CORD20,conditional_shap:volatility_proxy:q3,0.0012345743901689696,
split_003,alpha158_CORD5,conditional_shap:volatility_proxy:q3,7.016689624584481e-05,
split_003,alpha158_CORR10,conditional_shap:volatility_proxy:q3,0.0019240313742677558,
split_003,alpha158_CORR20,conditional_shap:volatility_proxy:q3,0.0016942179907771327,
split_003,alpha158_CORR5,conditional_shap:volatility_proxy:q3,0.0001452566233948996,
split_003,alpha158_HIGH0,conditional_shap:volatility_proxy:q3,6.6937481908255e-05,
split_003,alpha158_IMAX30,conditional_shap:volatility_proxy:q3,0.0036926319766429497,
split_003,alpha158_IMAX60,conditional_shap:volatility_proxy:q3,0.0008776410985089501,
split_003,alpha158_IMIN20,conditional_shap:volatility_proxy:q3,0.0032539255002869078,
split_003,alpha158_IMIN5,conditional_shap:volatility_proxy:q3,0.0006521586983815325,
split_003,alpha158_KLEN,conditional_shap:volatility_proxy:q3,0.010161723086166896,
split_003,alpha158_KLOW,conditional_shap:volatility_proxy:q3,0.0024155608090644935,
split_003,alpha158_KMID,conditional_shap:volatility_proxy:q3,3.4703332811048654e-05,
split_003,alpha158_KUP,conditional_shap:volatility_proxy:q3,0.0006931796629237277,
split_003,alpha158_LOW0,conditional_shap:volatility_proxy:q3,0.00019229638189157227,
split_003,alpha158_MAX5,conditional_shap:volatility_proxy:q3,0.003754965918352417,
split_003,alpha158_MIN10,conditional_shap:volatility_proxy:q3,0.009075746906242547,
split_003,alpha158_QTLD10,conditional_shap:volatility_proxy:q3,9.464940068041697e-05,
split_003,alpha158_QTLD5,conditional_shap:volatility_proxy:q3,0.0004596835167411201,
split_003,alpha158_RSQR30,conditional_shap:volatility_proxy:q3,0.0029643257293504206,
split_003,alpha158_STD60,conditional_shap:volatility_proxy:q3,0.004098139539174725,
split_003,alpha158_VMA60,conditional_shap:volatility_proxy:q3,0.0003746384314601895,
split_003,alpha158_VSTD5,conditional_shap:volatility_proxy:q3,6.958154280249265e-05,
split_003,alpha158_VSUMD20,conditional_shap:volatility_proxy:q3,0.00018099623678146886,
split_003,alpha158_VSUMD60,conditional_shap:volatility_proxy:q3,0.001128878506374003,
split_003,alpha360_VOLUME12,conditional_shap:volatility_proxy:q3,9.36998761056262e-05,
split_003,alpha360_VOLUME38,conditional_shap:volatility_proxy:q3,0.0002732715219259898,
split_003,amount_cv_20,conditional_shap:volatility_proxy:q3,0.0009858910866316693,
split_003,amount_mean_20,conditional_shap:volatility_proxy:q3,0.03667974602775851,
split_003,corr_ret_amount_20,conditional_shap:volatility_proxy:q3,0.0010591371353378524,
split_003,kunquant_alpha101_alpha002,conditional_shap:volatility_proxy:q3,0.0,
split_003,kunquant_alpha101_alpha003,conditional_shap:volatility_proxy:q3,0.0001367120232087077,
split_003,kunquant_alpha101_alpha005,conditional_shap:volatility_proxy:q3,0.000985229799615247,
split_003,kunquant_alpha101_alpha011,conditional_shap:volatility_proxy:q3,0.0012844963922278,
split_003,kunquant_alpha101_alpha012,conditional_shap:volatility_proxy:q3,1.6993333298062816e-05,
split_003,kunquant_alpha101_alpha013,conditional_shap:volatility_proxy:q3,0.0025097664850001,
split_003,kunquant_alpha101_alpha020,conditional_shap:volatility_proxy:q3,0.0010228130793088607,
split_003,kunquant_alpha101_alpha024,conditional_shap:volatility_proxy:q3,0.0025538931236315948,
split_003,kunquant_alpha101_alpha026,conditional_shap:volatility_proxy:q3,0.0003251763734284639,
split_003,kunquant_alpha101_alpha043,conditional_shap:volatility_proxy:q3,2.222764311838027e-05,
split_003,kunquant_alpha101_alpha050,conditional_shap:volatility_proxy:q3,0.00023114143961600655,
split_003,kunquant_alpha101_alpha055,conditional_shap:volatility_proxy:q3,0.00010284588800184977,
split_003,kunquant_alpha101_alpha062,conditional_shap:volatility_proxy:q3,0.0001192137300328598,
split_003,kunquant_alpha101_alpha071,conditional_shap:volatility_proxy:q3,0.0015490713272351166,
split_003,kunquant_alpha101_alpha072,conditional_shap:volatility_proxy:q3,0.0024535093252016013,
split_003,kunquant_alpha101_alpha094,conditional_shap:volatility_proxy:q3,0.003339730416155254,
split_003,ta_trend_adx_pos,conditional_shap:volatility_proxy:q3,0.005498899209403541,
split_003,ta_trend_dpo,conditional_shap:volatility_proxy:q3,0.00010066067278263483,
split_003,ta_trend_mass_index,conditional_shap:volatility_proxy:q3,0.0011948713577416763,
split_003,ta_volatility_bbhi,conditional_shap:volatility_proxy:q3,0.0,
split_003,ta_volume_em,conditional_shap:volatility_proxy:q3,0.0002505684805540433,
split_003,alpha158_CORD10,conditional_shap:momentum_proxy:q2,0.00020836581900140084,
split_003,alpha158_CORD20,conditional_shap:momentum_proxy:q2,0.0007881816890313668,
split_003,alpha158_CORD5,conditional_shap:momentum_proxy:q2,0.00012655187594719298,
split_003,alpha158_CORR10,conditional_shap:momentum_proxy:q2,0.0012527378267775664,
